Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
UCEC_TCGA-AP-A1DP	1.90E+00	6.90E+00	7.68E+00	1.16E+01	1.11E+01	3.79E+00	8.10E+00	1.12E+00	7.06E+00
UCEC_TCGA-AP-A1DQ	1.33E-01	1.20E+00	5.21E-01	9.57E-01	2.66E+00	9.00E-01	0.00E+00	6.80E-01	2.77E+00
UCEC_TCGA-AP-A1DR	2.86E+00	5.45E+00	1.01E+01	1.09E+01	6.06E+00	6.63E+00	4.34E+00	7.63E-01	4.99E+00
UCEC_TCGA-AP-A1DV	5.49E+02	1.12E+02	0.00E+00	1.45E+02	5.17E+02	2.60E+02	0.00E+00	3.27E+00	4.96E+02
UCEC_TCGA-AP-A1E0	3.20E+02	2.40E+01	1.44E+01	2.51E+01	3.21E+02	7.42E+01	2.07E+01	3.27E-01	2.03E+02
UCEC_TCGA-AP-A1E1	4.02E+00	5.32E+00	5.56E+00	6.36E+00	4.49E+00	4.37E+00	5.60E+00	1.85E+00	8.33E+00
UCEC_TCGA-AP-A1E3	7.63E-01	9.19E-01	0.00E+00	0.00E+00	2.58E+00	1.89E+00	6.46E-01	9.00E-01	1.86E+00
UCEC_TCGA-AP-A1E4	8.36E-01	1.52E+00	9.09E-01	1.06E+00	2.35E+00	8.00E-01	6.18E-01	5.26E-01	2.04E+00
UCEC_TCGA-AP-A5FX	0.00E+00	1.64E+00	1.18E+00	1.63E+00	2.95E+00	2.12E+00	5.97E-01	8.03E-01	2.47E+00
UCEC_TCGA-AW-A1PO	6.29E-01	1.74E+00	9.78E-01	7.46E-01	6.51E+00	1.96E+00	9.43E-01	1.08E+00	6.84E+00
UCEC_TCGA-AX-A06H	1.57E+00	2.55E+00	6.36E+00	4.97E+00	2.96E+00	4.06E+00	4.51E+00	1.16E+00	2.02E+00
UCEC_TCGA-AX-A06L	5.97E-01	1.80E+00	1.67E+00	5.63E-01	1.59E+00	1.25E+00	1.74E+00	5.04E-01	9.80E-01
UCEC_TCGA-AX-A0IS	1.04E+00	1.34E+00	1.00E-01	1.26E+00	2.13E+00	2.00E-01	8.62E-01	7.67E-01	2.93E+00
UCEC_TCGA-AX-A0IU	7.12E-01	9.17E-01	1.22E+00	1.19E+00	4.05E+00	1.34E+00	1.04E+00	1.27E+00	3.79E+00
UCEC_TCGA-AX-A0J0	3.95E+02	2.77E+01	1.23E+01	0.00E+00	4.20E+02	7.84E+01	2.95E+01	8.72E-01	2.15E+02
UCEC_TCGA-AX-A1C4	2.05E+00	9.17E+00	7.74E+00	1.29E+01	7.14E+00	7.14E+00	8.20E+00	1.29E+00	5.47E+00
UCEC_TCGA-AX-A1C5	1.18E+00	8.49E+00	8.79E+00	1.28E+01	8.77E+00	7.94E+00	7.41E+00	9.31E-01	1.24E+00
UCEC_TCGA-AX-A1C7	1.08E+00	1.58E+00	5.47E-01	1.03E+00	3.45E+00	1.83E+00	8.83E-01	4.73E-01	2.54E+00
UCEC_TCGA-AX-A1C8	1.68E+00	1.37E+00	9.94E-01	4.01E-01	3.62E+00	1.26E+00	1.96E+00	2.08E+00	3.04E+00
UCEC_TCGA-AX-A1C9	1.10E+00	7.12E+00	8.75E+00	9.82E+00	5.65E+00	9.42E+00	4.65E+00	7.52E-01	4.63E+00
UCEC_TCGA-AX-A1CA	9.89E-01	1.92E+00	8.72E-01	3.42E-01	5.67E+00	1.79E+00	9.78E-01	2.49E+00	3.42E+00
UCEC_TCGA-AX-A1CC	0.00E+00	5.39E-01	6.40E-01	1.15E+00	1.52E+00	1.34E+00	6.80E-01	1.02E+00	1.36E+00
UCEC_TCGA-AX-A1CE	5.92E+01	6.57E+01	6.40E+01	2.48E+02	4.34E+02	3.79E+02	5.73E+01	1.78E+00	5.92E+01
UCEC_TCGA-AX-A1CF	1.52E+00	0.00E+00	2.41E+00	8.46E-01	1.23E+01	1.50E+00	1.03E+00	1.71E+00	1.46E+01
UCEC_TCGA-AX-A1CI	1.08E+00	1.70E+00	7.18E-01	1.13E+00	2.12E+00	2.04E+00	7.63E-01	5.67E-01	1.94E+00
UCEC_TCGA-AX-A1CJ	6.05E-01	1.84E+00	1.66E+00	5.86E-01	3.45E+00	1.58E+00	6.71E-01	9.04E-01	2.99E+00
UCEC_TCGA-AX-A1CK	5.78E-01	1.64E+00	0.00E+00	1.87E+00	3.46E+00	2.31E+00	0.00E+00	6.00E-01	2.78E+00
UCEC_TCGA-AX-A1CN	0.00E+00	1.26E+00	1.22E+00	6.83E-01	2.07E+00	7.06E-01	0.00E+00	8.41E-01	2.40E+00
UCEC_TCGA-AX-A1CP	1.00E-01	7.90E-01	7.75E-01	0.00E+00	2.00E+00	1.00E-01	1.00E-01	4.48E-01	1.81E+00
UCEC_TCGA-AX-A2H2	1.51E+00	1.81E+00	1.35E+00	1.41E+00	1.14E+01	2.05E+00	1.86E+00	4.14E+00	1.25E+01
UCEC_TCGA-AX-A2H4	1.11E+00	1.96E+00	2.29E+00	1.98E+00	8.00E+00	1.52E+00	1.48E+00	3.00E+00	8.75E+00
UCEC_TCGA-AX-A2H5	3.35E-01	2.25E+00	0.00E+00	1.71E+00	3.62E+00	5.00E-01	2.69E-01	1.27E+00	3.37E+00
UCEC_TCGA-AX-A2H7	1.17E+00	2.38E+00	1.95E+00	2.08E+00	4.84E+00	3.28E+00	1.49E+00	2.35E+00	4.69E+00
UCEC_TCGA-AX-A2H8	0.00E+00	1.60E+00	1.00E-01	1.44E+00	5.30E+00	4.00E-01	6.50E-01	1.05E+00	5.53E+00
UCEC_TCGA-AX-A2HA	1.98E+00	1.13E+01	9.05E+00	1.13E+01	7.73E+00	1.04E+01	1.24E+01	8.44E-01	4.23E+00
UCEC_TCGA-AX-A2HC	3.64E+02	6.68E+01	1.50E+00	3.45E+02	3.17E+02	4.86E+02	0.00E+00	1.78E+00	3.88E+02
UCEC_TCGA-AX-A2HD	4.21E+01	7.08E+01	3.14E+01	1.53E+02	3.93E+02	2.77E+02	2.70E+01	8.17E-01	4.11E+01
UCEC_TCGA-AX-A2HF	2.24E-01	5.42E-01	9.75E-01	4.77E-01	1.80E+00	0.00E+00	4.01E-01	1.00E+00	2.16E+00
UCEC_TCGA-AX-A2HG	2.42E+00	5.88E+00	5.87E+00	7.23E+00	9.01E+00	6.52E+00	4.21E+00	1.17E+00	8.03E+00
UCEC_TCGA-AX-A2HH	8.41E-01	1.57E+00	8.84E-01	1.18E+00	2.24E+00	1.36E+00	8.82E-01	7.57E-01	3.42E+00
UCEC_TCGA-AX-A2HJ	4.27E+00	6.76E+00	3.55E+01	1.94E+01	1.06E+01	1.01E+01	3.76E+01	0.00E+00	7.44E+00
UCEC_TCGA-AX-A2HK	1.15E+00	1.74E+00	1.16E+00	7.67E-01	6.44E+00	6.40E-01	4.73E-01	1.65E+00	5.83E+00
UCEC_TCGA-AX-A2IN	2.09E+00	6.89E+00	9.08E+00	8.77E+00	4.29E+00	3.70E+00	7.45E+00	6.80E-01	4.41E+00
UCEC_TCGA-AX-A2IO	2.08E+00	1.99E+00	0.00E+00	2.40E+00	5.38E+00	9.00E-01	0.00E+00	5.05E+00	4.09E+00
UCEC_TCGA-AX-A3FS	2.08E+00	4.88E+00	4.74E+00	6.91E+00	5.85E+00	3.61E+00	5.09E+00	1.76E+00	4.12E+00
UCEC_TCGA-AX-A3FT	3.31E+00	8.55E+00	7.44E+00	1.52E+01	7.98E+00	1.99E+01	9.67E+00	4.82E-01	3.31E+00
UCEC_TCGA-AX-A3FV	7.12E-01	1.66E+00	1.58E+00	1.21E+00	1.02E+01	1.93E+00	2.11E+00	1.86E+00	1.03E+01
UCEC_TCGA-AX-A3FW	5.96E-01	1.29E+00	7.27E-01	1.59E+00	3.75E+00	4.82E-01	8.03E-01	0.00E+00	3.35E+00
UCEC_TCGA-AX-A3FX	1.14E+00	1.38E+00	1.22E+00	1.09E+00	7.13E+00	1.90E+00	1.36E+00	2.01E+00	7.25E+00
UCEC_TCGA-AX-A3FZ	1.53E+00	1.25E+00	0.00E+00	1.47E+00	1.64E+00	8.57E-01	9.04E-01	9.43E-01	1.36E+00
UCEC_TCGA-AX-A3G1	8.19E-01	1.24E+00	1.62E+00	4.16E-01	3.45E+00	1.12E+00	1.04E+00	5.37E-01	4.49E+00
UCEC_TCGA-AX-A3G3	1.18E+00	1.86E+00	1.92E+00	2.20E+00	2.02E+01	3.92E+00	1.54E+00	2.52E+00	1.92E+01
UCEC_TCGA-AX-A3G4	3.00E-01	1.06E+00	1.20E+00	6.63E-01	4.62E+00	1.19E+00	1.28E+00	8.16E-01	4.36E+00
UCEC_TCGA-AX-A3G6	1.55E+00	1.46E+00	2.15E+00	7.72E-01	2.95E+00	2.55E+00	5.17E-01	9.36E-01	2.80E+00
UCEC_TCGA-AX-A3G7	7.45E-01	1.84E+00	5.22E-01	7.37E-01	2.38E+00	3.00E-01	0.00E+00	5.67E-01	2.01E+00
UCEC_TCGA-AX-A3G8	2.09E+00	1.13E+01	1.25E+01	1.52E+01	5.08E+00	2.70E+00	5.10E+00	1.10E+00	3.89E+00
UCEC_TCGA-AX-A3G9	3.68E+00	8.91E+00	9.02E+00	6.14E+00	8.79E+00	3.68E+00	2.75E+00	9.46E-01	8.53E+00
UCEC_TCGA-AX-A3GB	1.11E+00	2.74E+00	8.46E-01	1.72E+00	3.42E+00	3.55E+00	9.36E-01	0.00E+00	3.94E+00
UCEC_TCGA-AX-A3GI	3.35E-01	1.24E+00	1.13E+00	1.02E+00	4.26E+00	1.08E+00	4.82E-01	1.07E+00	5.58E+00
UCEC_TCGA-B5-A0JN	1.25E+00	9.36E-01	2.75E+00	1.24E+00	1.45E+01	2.45E+00	1.59E+00	2.44E+00	1.51E+01
UCEC_TCGA-B5-A0JS	3.59E-01	8.33E-01	1.15E+00	1.03E+00	7.72E-01	7.22E-01	7.52E-01	6.57E-01	1.24E+00
UCEC_TCGA-B5-A0JT	1.13E+00	1.37E+00	1.89E+00	4.67E-01	3.09E+00	9.00E-01	4.23E-01	9.29E-01	2.90E+00
UCEC_TCGA-B5-A0JU	3.29E+00	6.95E+00	8.69E+00	4.04E+00	5.67E+00	5.39E+00	2.75E+00	7.90E-01	6.99E+00
UCEC_TCGA-B5-A0JX	8.44E-01	1.50E+00	1.60E+00	5.00E-01	3.36E+00	2.65E+00	6.80E-01	1.12E+00	2.63E+00
UCEC_TCGA-B5-A0JY	4.69E+02	3.81E+01	2.66E+01	5.89E+01	4.41E+02	1.07E+02	2.49E+01	1.36E+00	3.53E+02
UCEC_TCGA-B5-A0K8	1.02E+00	1.44E+00	0.00E+00	4.00E-01	2.41E+00	1.31E+00	6.63E-01	1.58E+00	2.07E+00
UCEC_TCGA-B5-A0K9	3.06E+00	4.57E+00	7.77E+00	7.21E+00	7.24E+00	5.94E+00	6.33E+00	1.84E+00	4.82E+00
UCEC_TCGA-B5-A0KB	5.63E-01	1.02E+00	7.02E-01	0.00E+00	4.38E+00	6.01E-01	5.77E-01	5.33E-01	4.51E+00
UCEC_TCGA-B5-A11E	2.06E+02	5.47E+01	2.92E+01	1.16E+02	3.60E+02	2.01E+02	3.97E+01	3.53E+00	2.12E+02
UCEC_TCGA-B5-A11F	8.79E-01	1.63E+00	5.82E-01	1.00E-01	2.12E+00	1.20E+00	7.95E-01	8.60E-01	1.26E+00
UCEC_TCGA-B5-A11G	1.50E+00	4.93E+00	5.15E+00	7.15E+00	7.13E+00	0.00E+00	7.53E+00	7.72E-01	6.06E+00
UCEC_TCGA-B5-A11H	1.64E+00	9.33E+00	8.86E+00	1.52E+01	5.44E+00	2.53E+00	1.37E+01	0.00E+00	4.05E+00
UCEC_TCGA-B5-A11I	1.35E+00	1.39E+00	1.48E+00	1.27E+00	2.94E+00	1.28E+00	6.90E-01	1.20E+00	3.37E+00
UCEC_TCGA-B5-A11J	1.75E+00	6.74E+00	4.06E+00	8.30E+00	3.95E+00	3.15E+00	3.15E+00	1.92E+00	7.08E+00
UCEC_TCGA-B5-A11L	2.41E+00	2.49E+00	1.16E+00	2.02E+00	7.41E+00	3.10E+00	1.42E+00	1.47E+00	8.03E+00
UCEC_TCGA-B5-A11M	9.43E-01	1.13E+00	1.41E+00	1.00E+00	1.31E+00	7.67E-01	0.00E+00	2.98E-01	7.16E-01
UCEC_TCGA-B5-A11N	1.35E+02	9.40E+00	4.89E+00	1.14E+01	1.26E+02	1.13E+01	7.31E+00	1.55E+00	9.05E+01
UCEC_TCGA-B5-A11O	1.06E+00	2.24E+00	3.47E+00	2.07E+00	2.05E+00	2.10E+00	1.93E+00	0.00E+00	2.66E+00
UCEC_TCGA-B5-A11P	5.33E-01	1.36E+00	1.07E+00	1.49E+00	2.11E+00	2.54E+00	3.59E-01	1.32E+00	2.91E+00
UCEC_TCGA-B5-A11Q	1.03E+00	1.30E+00	7.92E-01	2.11E+00	1.97E+00	1.05E+00	2.00E-01	8.85E-01	2.17E+00
UCEC_TCGA-B5-A11R	1.40E+00	2.34E+00	2.87E+00	1.44E+00	2.70E+00	9.09E-01	1.08E+00	8.07E+00	8.73E+00
UCEC_TCGA-B5-A11S	0.00E+00	9.43E-01	7.31E-01	1.34E+00	3.53E+00	1.63E+00	0.00E+00	0.00E+00	2.85E+00
UCEC_TCGA-B5-A11U	1.55E+00	4.12E+00	8.23E+00	3.68E+00	2.13E+00	4.11E+00	3.17E+00	1.50E+00	2.09E+00
UCEC_TCGA-B5-A11V	1.12E+00	1.08E+00	6.83E-01	1.45E+00	3.49E+00	1.50E+00	5.96E-01	6.96E-01	4.14E+00
UCEC_TCGA-B5-A11W	1.00E+00	2.07E+00	1.00E-01	2.13E-01	3.34E+00	2.97E+00	8.44E-01	4.27E-01	3.66E+00
UCEC_TCGA-B5-A11X	0.00E+00	1.89E+00	9.00E-01	1.44E+00	4.62E+00	4.01E-01	9.43E-01	9.71E-01	4.08E+00
UCEC_TCGA-B5-A11Y	1.08E+00	1.06E+01	5.67E+00	1.31E+01	2.21E+00	1.64E+00	7.81E+00	0.00E+00	1.46E+00
UCEC_TCGA-B5-A11Z	4.42E-01	2.72E+00	0.00E+00	1.31E+00	2.65E+00	1.71E+00	7.45E-01	1.31E+00	3.88E+00
UCEC_TCGA-B5-A121	1.34E+00	8.33E-01	4.67E-01	7.02E-01	1.56E+00	1.37E+00	4.73E-01	7.19E-01	1.13E+00
UCEC_TCGA-B5-A1MR	4.43E+02	1.87E+01	5.20E+00	2.10E+01	4.62E+02	7.10E+01	2.88E+01	1.37E+00	2.25E+02
UCEC_TCGA-B5-A1MS	1.28E+00	1.57E+00	1.07E+00	1.60E+00	3.41E+00	1.51E+00	5.00E-01	1.05E+00	2.62E+00
UCEC_TCGA-B5-A1MU	7.34E-01	1.90E+00	1.43E+00	0.00E+00	2.60E+00	1.37E+00	0.00E+00	0.00E+00	2.42E+00
UCEC_TCGA-B5-A1MV	6.67E-01	1.85E+00	1.66E+00	1.75E+00	3.42E+00	1.95E+00	7.34E-01	7.15E-01	3.02E+00
UCEC_TCGA-B5-A1MW	1.98E+00	6.14E+00	8.93E+00	6.53E+00	1.55E+01	4.09E+00	1.09E+01	8.41E-01	1.33E+01
UCEC_TCGA-B5-A1MX	6.10E+01	6.94E+00	1.66E+02	1.15E+02	2.83E+02	3.50E+02	3.97E+01	1.53E+00	2.03E+01
UCEC_TCGA-B5-A1MY	4.07E-01	1.09E+00	2.00E-01	1.71E+00	2.98E+00	1.23E+00	1.89E+00	7.33E-01	2.88E+00
UCEC_TCGA-B5-A1MZ	1.08E+00	1.19E+00	3.06E-01	3.06E-01	3.48E+00	1.61E+00	8.06E-01	1.78E+00	2.34E+00
UCEC_TCGA-B5-A1N2	1.15E+00	9.67E-01	1.22E+00	2.25E+00	1.41E+01	2.44E+00	2.20E+00	2.77E+00	1.36E+01
UCEC_TCGA-B5-A3F9	0.00E+00	2.07E+00	9.45E-01	2.12E+00	4.40E+00	5.54E-01	1.95E+00	1.06E+00	3.40E+00
UCEC_TCGA-B5-A3FA	2.40E+02	9.46E+01	1.57E+02	9.61E+01	5.51E+02	2.90E+02	5.73E+01	1.12E+00	2.05E+02
UCEC_TCGA-B5-A3FB	9.43E-01	2.34E+00	1.55E+00	8.70E-01	2.98E+00	2.53E+00	5.96E-01	7.77E-01	1.74E+00
UCEC_TCGA-B5-A3FC	5.37E+01	1.36E+02	4.76E+01	1.09E+02	5.70E+02	3.56E+02	6.42E+01	1.78E+00	4.37E+01
UCEC_TCGA-B5-A3FD	4.58E-01	1.23E+00	1.61E+00	1.18E+00	3.78E+00	1.50E+00	1.71E+00	2.49E-01	3.07E+00
UCEC_TCGA-B5-A3FH	1.27E+00	1.33E+00	1.55E+00	0.00E+00	1.38E+00	1.61E+00	1.17E+00	0.00E+00	8.54E-01
UCEC_TCGA-B5-A3S1	1.21E+00	1.76E+00	1.19E+00	1.42E+00	3.72E+00	2.13E-01	4.01E-01	2.99E+00	2.41E+00
UCEC_TCGA-B5-A5OC	3.35E+00	5.95E+00	7.46E+00	6.40E+00	1.01E+01	1.38E+01	1.09E+01	1.48E+00	1.28E+01
UCEC_TCGA-B5-A5OD	5.78E-01	1.84E+00	1.00E-01	2.15E+00	1.85E+00	8.00E-01	1.33E+00	7.02E-01	3.10E+00
UCEC_TCGA-B5-A5OE	6.11E-01	1.39E+00	9.48E-01	1.73E+00	5.08E+00	1.51E+00	2.00E+00	9.43E-01	3.72E+00
UCEC_TCGA-BG-A0M8	6.36E-01	1.49E+00	2.82E+00	1.55E+00	7.04E+00	1.18E+00	2.01E+00	1.76E+00	5.61E+00
UCEC_TCGA-BG-A0MA	8.09E-01	1.28E+00	2.05E+00	1.78E+00	2.23E+00	2.35E+00	8.14E-01	7.52E-01	1.84E+00
UCEC_TCGA-BG-A0MG	1.53E+00	2.60E+00	2.09E+00	7.67E-01	4.62E+00	1.96E+00	1.01E+00	1.08E+00	4.45E+00
UCEC_TCGA-BG-A0MK	1.02E+00	2.54E+00	2.56E+00	1.42E+00	3.61E+00	1.68E+00	6.05E-01	0.00E+00	3.80E+00
UCEC_TCGA-BG-A0MQ	1.32E+00	3.60E+00	9.24E+00	6.11E+00	9.38E+00	5.45E+00	5.67E+00	9.34E-01	8.65E+00
UCEC_TCGA-BG-A0MU	6.67E-01	1.71E+00	1.33E-01	1.02E+00	4.00E+00	2.80E+00	1.02E+00	8.17E-01	4.37E+00
UCEC_TCGA-BG-A0RY	6.05E-01	2.03E+00	2.31E+00	9.29E-01	2.96E+00	2.90E+00	5.17E-01	1.37E+00	1.81E+00
UCEC_TCGA-BG-A0VV	6.90E-01	1.65E+00	5.97E-01	0.00E+00	3.62E+00	1.38E+00	0.00E+00	7.77E-01	3.24E+00
UCEC_TCGA-BG-A0VW	2.30E+00	5.96E+00	8.59E+00	8.93E+00	7.39E+00	6.79E+00	2.62E+00	1.62E+00	4.17E+00
UCEC_TCGA-BG-A0VX	6.11E+00	1.87E+00	0.00E+00	2.88E+00	4.42E+00	2.69E+00	1.86E+00	7.75E-01	5.62E+00
UCEC_TCGA-BG-A0VZ	1.79E+00	4.79E+00	6.18E+00	6.05E+00	6.68E+00	1.34E+00	2.10E+00	1.44E+00	4.89E+00
UCEC_TCGA-BG-A0W1	0.00E+00	1.83E+00	1.06E+00	1.76E+00	3.91E+00	1.79E+00	8.95E-01	9.48E-01	2.94E+00
UCEC_TCGA-BG-A0W2	7.49E-01	8.19E-01	2.00E-01	4.47E-01	1.53E+00	6.40E-01	6.74E-01	4.53E-01	1.54E+00
UCEC_TCGA-BG-A0YU	0.00E+00	1.34E+00	9.78E-01	1.29E+00	6.00E-01	2.98E-01	6.16E-01	6.40E-01	7.31E-01
UCEC_TCGA-BG-A0YV	1.08E+00	1.77E+00	1.78E+00	9.33E-01	2.74E+00	1.35E+00	8.41E-01	1.24E+00	1.70E+00
UCEC_TCGA-BG-A186	1.00E-01	1.11E+00	1.27E+00	4.27E-01	1.35E+00	0.00E+00	0.00E+00	3.14E-01	1.78E+00
UCEC_TCGA-BG-A187	5.16E-01	2.34E+00	1.74E+00	1.92E+00	4.30E+00	7.48E-01	1.06E+00	9.09E-01	5.04E+00
UCEC_TCGA-BG-A18A	6.84E-01	1.61E+00	1.04E+00	7.18E-01	3.58E+00	2.04E+00	7.90E-01	6.86E-01	3.62E+00
UCEC_TCGA-BG-A18B	1.27E+00	4.60E+00	5.18E+00	4.03E+00	8.16E+00	5.45E+00	3.94E+00	1.27E+00	1.74E+00
UCEC_TCGA-BG-A18C	9.64E-01	9.78E-01	0.00E+00	0.00E+00	1.97E+00	8.23E-01	1.94E+00	1.00E+00	2.25E+00
UCEC_TCGA-BG-A220	1.74E+00	7.68E+00	6.09E+00	9.26E+00	1.11E+01	9.19E+00	5.43E+00	1.31E+00	4.82E+00
UCEC_TCGA-BG-A221	1.78E+00	8.69E+00	1.59E+01	6.10E+00	4.12E+00	5.57E+00	1.38E+01	1.38E+00	3.23E+00
UCEC_TCGA-BG-A222	3.59E+00	5.78E+01	1.32E+02	1.39E+02	2.46E+02	1.56E+02	1.54E+02	1.39E+01	2.45E+01
UCEC_TCGA-BG-A2AE	0.00E+00	1.51E+00	1.82E+00	9.33E-01	3.25E+00	7.00E-01	8.33E-01	6.37E-01	5.09E+00
UCEC_TCGA-BG-A2L7	2.25E+00	6.26E+00	7.85E+00	7.10E+00	8.39E+00	8.35E+00	6.18E+00	1.14E+00	5.05E+00
UCEC_TCGA-BG-A3EW	1.56E+00	5.48E+00	6.68E+00	7.10E+00	6.85E+00	4.93E+00	5.76E+00	8.82E-01	7.44E+00
UCEC_TCGA-BG-A3PP	9.71E-01	1.81E+00	0.00E+00	1.36E+00	3.29E+00	1.39E+00	6.74E-01	9.24E-01	3.51E+00
UCEC_TCGA-BK-A0CA	9.69E-01	2.02E+00	1.45E+00	1.36E+00	2.66E+00	1.62E+00	6.00E-01	4.23E-01	3.30E+00
UCEC_TCGA-BK-A0CB	8.84E-01	2.02E+00	0.00E+00	1.46E+00	3.82E+00	2.34E+00	1.33E+00	4.96E-01	4.26E+00
UCEC_TCGA-BK-A0CC	6.46E-01	1.92E+00	1.67E+00	1.48E+00	2.54E+00	4.00E-01	1.12E+00	1.61E+00	3.11E+00
UCEC_TCGA-BK-A139	1.97E+00	2.59E+00	1.88E+00	9.87E-01	1.08E+01	2.68E+00	1.05E+00	1.11E+00	1.44E+01
UCEC_TCGA-BK-A13B	1.47E+00	7.97E+00	1.02E+01	9.05E+00	5.89E+00	4.82E+00	7.13E+00	8.97E-01	3.96E+00
UCEC_TCGA-BK-A13C	5.43E-01	1.54E+00	6.16E-01	7.00E-01	2.13E+00	2.02E+00	5.17E-01	0.00E+00	2.44E+00
UCEC_TCGA-BK-A26L	9.17E-01	2.06E+00	2.28E+00	2.04E+00	7.83E+00	1.38E+00	1.22E+00	8.67E-01	7.93E+00
UCEC_TCGA-BK-A4ZD	1.17E+00	2.18E+00	1.43E+00	1.15E+00	6.37E+00	1.38E+00	1.16E+00	6.57E-01	6.57E+00
UCEC_TCGA-BK-A56F	6.74E-01	2.19E+00	1.55E+00	1.04E+00	3.00E+00	1.81E+00	1.19E+00	4.52E-01	3.42E+00
UCEC_TCGA-BK-A6W3	2.94E+02	1.80E+01	1.52E+01	1.16E+01	2.86E+02	4.23E+01	1.15E+01	1.37E+00	1.85E+02
UCEC_TCGA-BK-A6W4	1.19E+00	1.45E+00	5.00E-01	0.00E+00	1.24E+00	1.00E-01	7.67E-01	2.67E-01	8.33E-01
UCEC_TCGA-BS-A0T9	6.33E-01	1.92E+00	1.97E+00	2.25E+00	4.82E+00	7.45E-01	0.00E+00	1.00E-01	3.91E+00
UCEC_TCGA-BS-A0TA	2.28E+00	5.22E+00	7.04E+00	6.02E+00	3.09E+00	6.33E+00	4.34E+00	1.25E+00	3.30E+00
UCEC_TCGA-BS-A0TC	6.15E+01	4.86E+00	3.56E+00	5.23E+00	5.70E+01	1.19E+01	3.40E+00	5.21E-01	4.25E+01
UCEC_TCGA-BS-A0TD	8.69E-01	1.55E+00	9.68E-01	6.40E-01	1.53E+00	1.59E+00	1.69E+00	4.16E-01	1.47E+00
UCEC_TCGA-BS-A0TE	1.02E+00	4.12E+00	6.34E+00	3.86E+00	8.41E+00	8.32E+00	5.68E+00	3.67E+00	9.50E+00
UCEC_TCGA-BS-A0TG	0.00E+00	1.02E+00	1.22E+00	0.00E+00	1.74E+00	6.00E-01	7.31E-01	8.00E-01	2.05E+00
UCEC_TCGA-BS-A0TI	1.34E+00	1.35E+00	1.01E+00	4.99E-01	8.70E+00	1.97E+00	1.55E+00	1.33E-01	8.98E+00
UCEC_TCGA-BS-A0TJ	2.18E+00	6.61E+00	7.96E+00	8.31E+00	4.63E+00	7.10E+00	4.29E+00	2.15E+00	2.18E+00
UCEC_TCGA-BS-A0U5	0.00E+00	1.28E+00	1.00E+00	8.27E-01	2.13E+00	3.00E-01	1.40E+00	1.13E+00	2.29E+00
UCEC_TCGA-BS-A0U7	4.99E-01	1.33E+00	3.82E+00	1.48E+00	4.34E+00	4.16E+00	3.10E+00	1.30E+00	3.56E+00
UCEC_TCGA-BS-A0U8	7.46E-01	5.43E+00	4.91E+00	8.71E+00	2.97E+00	4.71E+00	5.98E+00	3.07E-01	2.54E+00
UCEC_TCGA-BS-A0U9	0.00E+00	9.09E-01	5.63E-01	5.42E-01	3.06E+00	3.00E-01	6.33E-01	0.00E+00	2.72E+00
UCEC_TCGA-BS-A0UA	1.48E+00	4.66E+00	4.95E+00	5.22E+00	8.13E+00	5.61E+00	3.19E+00	1.28E+00	4.61E+00
UCEC_TCGA-BS-A0UF	3.98E+02	2.75E+01	1.90E+01	5.75E+01	4.18E+02	1.10E+02	2.49E+01	1.63E+00	2.54E+02
UCEC_TCGA-BS-A0UJ	7.73E+00	4.85E+00	2.47E+01	0.00E+00	1.28E+01	1.12E+01	5.06E+01	8.03E-01	4.00E+01
UCEC_TCGA-BS-A0UL	1.93E+00	4.27E+00	5.92E+00	4.27E+00	3.57E+00	1.33E-01	3.10E+00	0.00E+00	2.80E+00
UCEC_TCGA-BS-A0UT	5.78E-01	1.51E+00	4.73E-01	3.42E-01	3.08E+00	8.09E-01	9.31E-01	1.29E+00	2.09E+00
UCEC_TCGA-BS-A0UV	5.31E+02	3.31E+01	2.38E+01	1.41E+01	4.41E+02	4.60E+01	1.59E+01	2.59E+00	4.23E+02
UCEC_TCGA-BS-A0V4	8.06E-01	6.92E+00	6.12E+00	5.26E+00	5.24E+00	4.92E+00	2.38E+00	4.00E-01	4.30E+00
UCEC_TCGA-BS-A0V6	5.22E-01	1.05E+00	0.00E+00	1.50E+00	4.05E+00	9.45E-01	1.39E+00	9.80E-01	3.69E+00
UCEC_TCGA-BS-A0V7	1.02E+00	1.14E+00	1.19E+00	1.66E+00	2.44E+00	2.17E+00	9.00E-01	5.97E-01	2.19E+00
UCEC_TCGA-BS-A0V8	8.23E-01	1.46E+00	1.57E+00	3.06E-01	4.77E+00	5.00E-01	1.59E+00	1.80E+00	5.00E+00
UCEC_TCGA-BS-A0VI	1.32E+00	3.74E+00	5.78E+00	5.71E+00	4.83E+00	2.91E+00	5.28E+00	9.45E-01	5.12E+00
UCEC_TCGA-BS-A0WQ	1.00E-01	1.44E+00	1.57E+00	1.47E+00	2.70E+00	2.25E+00	2.00E-01	5.54E-01	1.94E+00
UCEC_TCGA-D1-A0ZN	1.06E+00	1.32E+00	0.00E+00	2.00E-01	3.54E+00	3.00E-01	5.43E-01	1.16E+00	3.46E+00
UCEC_TCGA-D1-A0ZO	1.45E+00	6.39E+00	6.78E+00	7.23E+00	4.52E+00	7.42E+00	4.90E+00	1.16E+00	6.61E+00
