Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
PMS2_dirichlet_train_fold1.4	0.9999999999999969	0.743	0.753	75.3%	0.122	67.155%	0.469	0.587
MSH6_dirichlet_train_fold1.12	0.9999999999999968	0.854	0.613	61.3%	0.095	52.542%	0.38914	0.779
PMS1_dirichlet_train_fold1.2	0.9999999999999969	0.788	0.814	81.4%	0.132	61.313%	0.63845	0.715
PMS2_dirichlet_train_fold1.5	0.9999999999999964	0.762	0.799	79.9%	0.113	64.843%	0.49027	0.603
MSH6_dirichlet_train_fold1.13	0.9999999999999976	0.828	0.622	62.2%	0.12	56.433%	0.40395	0.77
MSH2_dirichlet_train_fold1.1	0.999999999999996	0.883	0.56	56.0%	0.085	47.037%	0.35673	0.823
PMS2_dirichlet_train_fold1.6	0.9999999999999967	0.716	0.771	77.1%	0.13	69.902%	0.49373	0.556
PMS2_dirichlet_train_fold1.7	0.9999999999999966	0.709	0.816	81.6%	0.127	70.642%	0.52951	0.516
MSH6_dirichlet_train_fold1.14	0.9999999999999969	0.902	0.519	51.9%	0.08	43.13%	0.3001	0.856
MSH6_dirichlet_train_fold1.15	0.9999999999999974	0.849	0.626	62.6%	0.123	53.704%	0.35766	0.811
MSH6_dirichlet_train_fold1.16	0.999999999999997	0.891	0.528	52.8%	0.093	45.96%	0.26642	0.853
MSH6_dirichlet_train_fold1.17	0.9999999999999971	0.826	0.666	66.6%	0.096	56.522%	0.3722	0.711
MSH6_dirichlet_train_fold1.18	0.9999999999999964	0.872	0.575	57.5%	0.096	48.769%	0.34203	0.82
MLH1_dirichlet_train_fold1.2	0.9999999999999962	0.876	0.553	55.3%	0.085	48.363%	0.31611	0.807
MLH1_dirichlet_train_fold1.3	0.9999999999999973	0.894	0.526	52.6%	0.094	45.384%	0.26221	0.86
MSH6_dirichlet_train_fold1.19	0.9999999999999964	0.861	0.594	59.4%	0.095	51.3%	0.32035	0.797
MSH6_dirichlet_train_fold1.20	0.9999999999999967	0.889	0.535	53.5%	0.101	46.739%	0.26942	0.858
MLH1_dirichlet_train_fold1.4	0.9999999999999966	0.794	0.713	71.3%	0.115	60.738%	0.48433	0.693
MSH2_dirichlet_train_fold1.2	0.9999999999999963	0.813	0.661	66.1%	0.113	58.291%	0.4078	0.73
MLH1_dirichlet_train_fold1.5	0.9999999999999967	0.8	0.744	74.4%	0.128	61.55%	0.47501	0.741
MSH6_dirichlet_train_fold1.21	0.999999999999997	0.874	0.563	56.3%	0.09	48.865%	0.29141	0.811
MLH1_dirichlet_train_fold1.6	0.9999999999999972	0.833	0.626	62.6%	0.107	55.308%	0.46067	0.759
MSH6_dirichlet_train_fold1.22	0.9999999999999972	0.915	0.5	50.0%	0.083	41.189%	0.25204	0.886
MSH6_dirichlet_train_fold1.23	0.9999999999999971	0.89	0.556	55.6%	0.085	45.826%	0.3247	0.838
MSH6_dirichlet_train_fold1.24	0.9999999999999978	0.916	0.531	53.1%	0.085	41.335%	0.29517	0.891
PMS1_dirichlet_train_fold1.3	0.9999999999999977	0.769	0.792	79.2%	0.148	63.899%	0.71027	0.703
PMS2_dirichlet_train_fold1.8	0.9999999999999967	0.723	0.843	84.3%	0.116	69.044%	0.5185	0.497
PMS1_dirichlet_train_fold1.4	0.9999999999999971	0.857	0.651	65.1%	0.111	51.875%	0.44874	0.81
MSH2_dirichlet_train_fold1.3	0.9999999999999973	0.859	0.618	61.8%	0.105	51.168%	0.34939	0.809
MSH6_dirichlet_train_fold1.25	0.9999999999999957	0.882	0.554	55.4%	0.088	46.937%	0.32126	0.827
MSH6_dirichlet_train_fold1.26	0.9999999999999971	0.871	0.599	59.9%	0.103	49.411%	0.36802	0.827
MLH1_dirichlet_train_fold1.7	0.9999999999999969	0.857	0.575	57.5%	0.107	52.407%	0.28418	0.807
PMS2_dirichlet_train_fold1.9	0.9999999999999968	0.738	0.801	80.1%	0.113	67.584%	0.51313	0.528
MSH6_dirichlet_train_fold1.27	0.9999999999999972	0.897	0.527	52.7%	0.081	44.468%	0.31098	0.846
MSH6_dirichlet_train_fold1.28	0.9999999999999969	0.894	0.533	53.3%	0.081	44.871%	0.3709	0.84
PMS1_dirichlet_train_fold1.5	0.9999999999999978	0.835	0.75	75.0%	0.119	55.261%	0.55837	0.781
MSH6_dirichlet_train_fold1.29	0.9999999999999971	0.867	0.57	57.0%	0.109	50.941%	0.28665	0.831
MSH2_dirichlet_train_fold1.4	0.999999999999997	0.869	0.587	58.7%	0.097	49.798%	0.34484	0.814
MLH1_dirichlet_train_fold1.8	0.9999999999999968	0.858	0.642	64.2%	0.103	51.368%	0.45021	0.803
MSH6_dirichlet_train_fold1.30	0.9999999999999964	0.883	0.589	58.9%	0.091	47.23%	0.37328	0.832
PMS1_dirichlet_train_fold1.6	0.9999999999999974	0.892	0.693	69.3%	0.11	45.371%	0.51958	0.867
MLH1_dirichlet_train_fold1.9	0.9999999999999971	0.868	0.624	62.4%	0.105	50.274%	0.32467	0.826
MSH6_dirichlet_train_fold1.31	0.9999999999999967	0.902	0.513	51.3%	0.079	43.141%	0.25212	0.854
MSH6_dirichlet_train_fold1.32	0.999999999999997	0.833	0.664	66.4%	0.104	55.548%	0.4147	0.753
MSH6_dirichlet_train_fold1.33	0.9999999999999973	0.87	0.662	66.2%	0.104	49.562%	0.40972	0.827
MSH6_dirichlet_train_fold1.34	0.9999999999999961	0.889	0.591	59.1%	0.089	45.632%	0.31716	0.844
MSH6_dirichlet_train_fold1.35	0.9999999999999972	0.875	0.615	61.5%	0.094	48.467%	0.33684	0.823
MSH6_dirichlet_train_fold1.36	0.9999999999999967	0.836	0.639	63.9%	0.125	55.556%	0.43743	0.793
PMS1_dirichlet_train_fold1.7	0.9999999999999981	0.899	0.671	67.1%	0.113	44.102%	0.58222	0.88
PMS2_dirichlet_train_fold1.10	0.9999999999999966	0.724	0.765	76.5%	0.126	69.082%	0.48655	0.554
PMS1_dirichlet_train_fold1.8	0.9999999999999971	0.839	0.735	73.5%	0.113	54.989%	0.5298	0.78
MSH6_dirichlet_train_fold1.37	0.9999999999999973	0.907	0.548	54.8%	0.093	43.54%	0.29723	0.883
PMS2_dirichlet_train_fold1.11	0.9999999999999962	0.699	0.838	83.8%	0.143	71.624%	0.53838	0.556
MSH6_dirichlet_train_fold1.38	0.9999999999999972	0.856	0.625	62.5%	0.108	52.063%	0.33403	0.806
MSH2_dirichlet_train_fold1.5	0.999999999999997	0.832	0.622	62.2%	0.108	55.239%	0.42369	0.76
PMS2_dirichlet_train_fold1.12	0.9999999999999966	0.676	0.773	77.3%	0.147	74.209%	0.54616	0.518
MSH6_dirichlet_train_fold1.39	0.999999999999997	0.83	0.662	66.2%	0.109	55.692%	0.36474	0.757
MSH6_dirichlet_train_fold1.40	0.9999999999999972	0.848	0.575	57.5%	0.101	53.354%	0.35322	0.779
MSH6_dirichlet_train_fold1.41	0.9999999999999961	0.892	0.543	54.3%	0.09	45.393%	0.29471	0.851
MSH6_dirichlet_train_fold1.42	0.9999999999999974	0.899	0.574	57.4%	0.092	44.945%	0.34021	0.867
MSH6_dirichlet_train_fold1.43	0.9999999999999963	0.847	0.632	63.2%	0.106	52.998%	0.40745	0.786
MSH2_dirichlet_train_fold1.6	0.9999999999999967	0.822	0.679	67.9%	0.113	57.13%	0.41431	0.747
PMS2_dirichlet_train_fold1.13	0.9999999999999961	0.761	0.709	70.9%	0.113	64.872%	0.4097	0.599
MSH6_dirichlet_train_fold1.44	0.9999999999999972	0.884	0.594	59.4%	0.098	47.175%	0.31652	0.846
MSH6_dirichlet_train_fold1.45	0.999999999999997	0.855	0.621	62.1%	0.096	51.642%	0.39395	0.784
MSH6_dirichlet_train_fold1.46	0.999999999999996	0.85	0.612	61.2%	0.117	53.488%	0.36806	0.808
PMS2_dirichlet_train_fold1.14	0.9999999999999969	0.715	0.83	83.0%	0.124	69.621%	0.55229	0.522
MSH6_dirichlet_train_fold1.47	0.9999999999999966	0.861	0.61	61.0%	0.098	50.941%	0.39233	0.801
PMS1_dirichlet_train_fold1.9	0.9999999999999979	0.852	0.749	74.9%	0.119	52.665%	0.63837	0.811
MSH6_dirichlet_train_fold1.48	0.9999999999999969	0.908	0.527	52.7%	0.079	42.097%	0.29439	0.868
MSH2_dirichlet_train_fold1.7	0.9999999999999963	0.858	0.588	58.8%	0.088	51.249%	0.32197	0.77
MSH6_dirichlet_train_fold1.49	0.9999999999999971	0.905	0.513	51.3%	0.086	43.068%	0.22327	0.87
OGG1_dirichlet_train_fold1	0.9999999999999972	0.964	0.503	50.3%	0.096	26.568%	0.34528	0.961
UNG_dirichlet_train_fold1	0.9999999999999976	0.824	0.681	68.1%	0.12	56.473%	0.52808	0.764
OGG1_dirichlet_train_fold1.1	0.9999999999999973	0.949	0.548	54.8%	0.112	31.85%	0.38344	0.944
UNG_dirichlet_train_fold1.1	0.9999999999999974	0.907	0.578	57.8%	0.089	42.507%	0.37315	0.877
UNG_dirichlet_train_fold1.2	0.9999999999999976	0.897	0.64	64.0%	0.1	44.267%	0.40171	0.868
OGG1_dirichlet_train_fold1.2	0.999999999999998	0.991	0.379	37.9%	0.061	15.617%	0.23674	0.991
UNG_dirichlet_train_fold1.3	0.9999999999999978	0.786	0.875	87.5%	0.151	62.037%	0.56169	0.734
OGG1_dirichlet_train_fold1.3	0.9999999999999983	0.983	0.433	43.3%	0.078	19.361%	0.36397	0.982
OGG1_dirichlet_train_fold1.4	0.9999999999999982	0.971	0.528	52.8%	0.087	24.115%	0.39619	0.968
OGG1_dirichlet_train_fold1.5	0.9999999999999983	0.973	0.435	43.5%	0.092	24.134%	0.43983	0.971
OGG1_dirichlet_train_fold1.6	0.9999999999999978	0.96	0.586	58.6%	0.111	29.271%	0.4265	0.958
OGG1_dirichlet_train_fold1.7	0.9999999999999981	0.96	0.549	54.9%	0.11	28.221%	0.35303	0.957
UNG_dirichlet_train_fold1.4	0.9999999999999977	0.849	0.688	68.8%	0.118	52.902%	0.46605	0.804
UNG_dirichlet_train_fold1.5	0.9999999999999976	0.858	0.701	70.1%	0.125	52.008%	0.44972	0.826
OGG1_dirichlet_train_fold1.8	0.9999999999999983	0.981	0.457	45.7%	0.079	20.687%	0.29192	0.98
OGG1_dirichlet_train_fold1.9	0.9999999999999981	0.97	0.492	49.2%	0.085	24.431%	0.31685	0.968
UNG_dirichlet_train_fold1.6	0.999999999999998	0.861	0.649	64.9%	0.11	50.909%	0.47246	0.817
OGG1_dirichlet_train_fold1.10	0.999999999999998	0.981	0.44	44.0%	0.078	19.377%	0.37461	0.98
UNG_dirichlet_train_fold1.7	0.9999999999999978	0.876	0.632	63.2%	0.113	48.575%	0.4108	0.844
UNG_dirichlet_train_fold1.8	0.999999999999998	0.794	0.805	80.5%	0.129	61.017%	0.57257	0.72
OGG1_dirichlet_train_fold1.11	0.999999999999998	0.945	0.575	57.5%	0.119	33.676%	0.40515	0.941
UNG_dirichlet_train_fold1.9	0.9999999999999981	0.778	0.814	81.4%	0.152	63.102%	0.62629	0.722
UNG_dirichlet_train_fold1.10	0.9999999999999972	0.821	0.701	70.1%	0.124	57.479%	0.57254	0.762
OGG1_dirichlet_train_fold1.12	0.9999999999999979	0.981	0.373	37.3%	0.073	20.13%	0.23721	0.98
OGG1_dirichlet_train_fold1.13	0.9999999999999979	0.97	0.531	53.1%	0.095	25.289%	0.3815	0.968
UNG_dirichlet_train_fold1.11	0.9999999999999981	0.861	0.727	72.7%	0.135	52.339%	0.42351	0.837
OGG1_dirichlet_train_fold1.14	0.9999999999999973	0.96	0.573	57.3%	0.104	28.37%	0.44906	0.957
OGG1_dirichlet_train_fold1.15	0.9999999999999977	0.973	0.511	51.1%	0.092	25.157%	0.35668	0.971
OGG1_dirichlet_train_fold1.16	0.9999999999999979	0.985	0.385	38.5%	0.068	17.094%	0.31648	0.984
OGG1_dirichlet_train_fold1.17	0.9999999999999982	0.976	0.483	48.3%	0.081	21.903%	0.32688	0.975
OGG1_dirichlet_train_fold1.18	0.999999999999998	0.962	0.507	50.7%	0.097	27.546%	0.51802	0.958
UNG_dirichlet_train_fold1.12	0.9999999999999974	0.84	0.72	72.0%	0.121	54.247%	0.49858	0.792
UNG_dirichlet_train_fold1.13	0.9999999999999973	0.884	0.587	58.7%	0.096	46.724%	0.37866	0.843
OGG1_dirichlet_train_fold1.19	0.9999999999999974	0.975	0.482	48.2%	0.081	22.224%	0.3866	0.973
OGG1_dirichlet_train_fold1.20	0.9999999999999976	0.974	0.455	45.5%	0.081	22.71%	0.42445	0.972
UNG_dirichlet_train_fold1.14	0.9999999999999978	0.821	0.724	72.4%	0.117	57.256%	0.54405	0.752
OGG1_dirichlet_train_fold1.21	0.999999999999998	0.969	0.513	51.3%	0.094	25.504%	0.42473	0.967
UNG_dirichlet_train_fold1.15	0.9999999999999978	0.819	0.729	72.9%	0.129	57.696%	0.46561	0.764
UNG_dirichlet_train_fold1.16	0.9999999999999973	0.813	0.701	70.1%	0.111	58.1%	0.49534	0.725
UNG_dirichlet_train_fold1.17	0.9999999999999976	0.828	0.744	74.4%	0.115	55.827%	0.50065	0.764
OGG1_dirichlet_train_fold1.22	0.9999999999999974	0.976	0.462	46.2%	0.085	21.922%	0.35179	0.975
UNG_dirichlet_train_fold1.18	0.9999999999999972	0.872	0.616	61.6%	0.104	48.903%	0.4121	0.83
UNG_dirichlet_train_fold1.19	0.999999999999998	0.882	0.713	71.3%	0.11	48.418%	0.49084	0.854
UNG_dirichlet_train_fold1.20	0.9999999999999971	0.833	0.671	67.1%	0.107	55.632%	0.44265	0.757
UNG_dirichlet_train_fold1.21	0.999999999999998	0.801	0.768	76.8%	0.133	59.715%	0.60816	0.739
UNG_dirichlet_train_fold1.22	0.9999999999999973	0.846	0.688	68.8%	0.115	53.655%	0.47275	0.797
OGG1_dirichlet_train_fold1.23	0.9999999999999982	0.985	0.432	43.2%	0.078	17.939%	0.27901	0.984
OGG1_dirichlet_train_fold1.24	0.9999999999999978	0.975	0.458	45.8%	0.086	22.547%	0.33038	0.973
UNG_dirichlet_train_fold1.23	0.999999999999998	0.865	0.731	73.1%	0.134	52.48%	0.45225	0.843
OGG1_dirichlet_train_fold1.25	0.9999999999999979	0.963	0.525	52.5%	0.089	27.094%	0.4204	0.959
UNG_dirichlet_train_fold1.24	0.9999999999999976	0.879	0.647	64.7%	0.1	47.652%	0.48546	0.839
OGG1_dirichlet_train_fold1.26	0.999999999999998	0.985	0.432	43.2%	0.088	18.998%	0.30457	0.984
OGG1_dirichlet_train_fold1.27	0.9999999999999979	0.935	0.612	61.2%	0.123	36.394%	0.52067	0.928
OGG1_dirichlet_train_fold1.28	0.9999999999999977	0.966	0.536	53.6%	0.089	26.059%	0.39861	0.963
OGG1_dirichlet_train_fold1.29	0.9999999999999971	0.938	0.636	63.6%	0.113	34.569%	0.43289	0.932
OGG1_dirichlet_train_fold1.30	0.9999999999999973	0.966	0.562	56.2%	0.103	26.794%	0.34983	0.963
UNG_dirichlet_train_fold1.25	0.9999999999999976	0.803	0.779	77.9%	0.119	59.496%	0.53128	0.721
UNG_dirichlet_train_fold1.26	0.9999999999999976	0.861	0.652	65.2%	0.113	51.17%	0.41438	0.819
OGG1_dirichlet_train_fold1.31	0.9999999999999973	0.988	0.396	39.6%	0.065	17.505%	0.23742	0.987
UNG_dirichlet_train_fold1.27	0.9999999999999972	0.805	0.724	72.4%	0.121	59.951%	0.53546	0.729
OGG1_dirichlet_train_fold1.32	0.999999999999998	0.967	0.461	46.1%	0.094	26.408%	0.29817	0.964
UNG_dirichlet_train_fold1.28	0.9999999999999981	0.735	0.813	81.3%	0.151	67.971%	0.63538	0.648
UNG_dirichlet_train_fold1.29	0.9999999999999976	0.837	0.775	77.5%	0.127	55.684%	0.52556	0.797
OGG1_dirichlet_train_fold1.33	0.9999999999999971	0.987	0.404	40.4%	0.068	17.079%	0.25513	0.987
OGG1_dirichlet_train_fold1.34	0.9999999999999979	0.966	0.527	52.7%	0.096	26.231%	0.36837	0.963
UNG_dirichlet_train_fold1.30	0.9999999999999978	0.885	0.664	66.4%	0.102	46.698%	0.41869	0.85
OGG1_dirichlet_train_fold1.35	0.9999999999999978	0.985	0.378	37.8%	0.071	18.096%	0.28148	0.984
OGG1_dirichlet_train_fold1.36	0.9999999999999979	0.977	0.469	46.9%	0.08	21.75%	0.43907	0.975
UNG_dirichlet_train_fold1.31	0.9999999999999978	0.831	0.727	72.7%	0.112	55.467%	0.52809	0.765
UNG_dirichlet_train_fold1.32	0.9999999999999979	0.884	0.622	62.2%	0.089	46.573%	0.4319	0.833
UNG_dirichlet_train_fold1.33	0.9999999999999979	0.832	0.718	71.8%	0.139	55.782%	0.4739	0.795
OGG1_dirichlet_train_fold1.37	0.9999999999999977	0.977	0.442	44.2%	0.072	21.566%	0.32644	0.974
UNG_dirichlet_train_fold1.34	0.9999999999999977	0.759	0.771	77.1%	0.146	65.288%	0.54125	0.683
OGG1_dirichlet_train_fold1.38	0.9999999999999976	0.972	0.496	49.6%	0.092	23.647%	0.38446	0.97
UNG_dirichlet_train_fold1.35	0.9999999999999977	0.824	0.668	66.8%	0.126	56.781%	0.4771	0.771
OGG1_dirichlet_train_fold1.39	0.9999999999999979	0.953	0.556	55.6%	0.101	31.945%	0.33503	0.948
UNG_dirichlet_train_fold1.36	0.999999999999998	0.866	0.699	69.9%	0.11	50.467%	0.47017	0.826
UNG_dirichlet_train_fold1.37	0.9999999999999971	0.855	0.562	56.2%	0.101	51.901%	0.32914	0.793
UNG_dirichlet_train_fold1.38	0.9999999999999977	0.863	0.686	68.6%	0.107	50.529%	0.45799	0.818
UNG_dirichlet_train_fold1.39	0.9999999999999973	0.821	0.713	71.3%	0.119	57.194%	0.49058	0.756
OGG1_dirichlet_train_fold1.40	0.999999999999998	0.967	0.472	47.2%	0.098	25.694%	0.4409	0.964
OGG1_dirichlet_train_fold1.41	0.9999999999999973	0.96	0.523	52.3%	0.103	28.358%	0.39134	0.956
OGG1_dirichlet_train_fold1.42	0.9999999999999977	0.986	0.401	40.1%	0.062	16.748%	0.30445	0.985
OGG1_dirichlet_train_fold1.43	0.9999999999999982	0.991	0.388	38.8%	0.061	14.385%	0.31602	0.991
UNG_dirichlet_train_fold1.40	0.9999999999999979	0.837	0.676	67.6%	0.108	54.611%	0.52545	0.77
OGG1_dirichlet_train_fold1.44	0.9999999999999976	0.989	0.309	30.9%	0.062	14.519%	0.29701	0.989
UNG_dirichlet_train_fold1.41	0.9999999999999979	0.848	0.634	63.4%	0.124	53.152%	0.41836	0.808
OGG1_dirichlet_train_fold1.45	0.9999999999999983	0.976	0.5	50.0%	0.09	23.018%	0.33571	0.975
UNG_dirichlet_train_fold1.42	0.9999999999999977	0.844	0.641	64.1%	0.111	53.816%	0.43414	0.787
UNG_dirichlet_train_fold1.43	0.9999999999999979	0.83	0.727	72.7%	0.135	56.41%	0.50615	0.789
OGG1_dirichlet_train_fold1.46	0.999999999999998	0.959	0.528	52.8%	0.11	29.914%	0.58461	0.956
OGG1_dirichlet_train_fold1.47	0.9999999999999977	0.983	0.415	41.5%	0.067	18.388%	0.27959	0.982
UNG_dirichlet_train_fold1.44	0.9999999999999979	0.899	0.659	65.9%	0.108	43.67%	0.44329	0.877
OGG1_dirichlet_train_fold1.48	0.9999999999999976	0.976	0.469	46.9%	0.072	22.258%	0.34838	0.973
UNG_dirichlet_train_fold1.45	0.9999999999999978	0.798	0.712	71.2%	0.125	60.154%	0.50501	0.722
OGG1_dirichlet_train_fold1.49	0.9999999999999982	0.948	0.592	59.2%	0.101	32.238%	0.50971	0.942
UNG_dirichlet_train_fold1.46	0.9999999999999979	0.83	0.725	72.5%	0.136	56.03%	0.47441	0.789
OGG1_dirichlet_train_fold1.50	0.9999999999999981	0.947	0.594	59.4%	0.129	33.628%	0.39673	0.943
ATP2B4_real_train_fold2	0.999999999999998	0.977	0.374	37.4%	0.056	21.471%	0.23759	0.973
ATP2B4_real_train_fold2.1	0.9999999999999964	0.981	0.333	33.3%	0.051	20.016%	0.16366	0.977
MLH1_real_train_fold2	0.9999999999999964	0.979	0.252	25.2%	0.042	22.102%	0.05803	0.973
MSH2_real_train_fold2	0.9999999999999963	0.978	0.246	24.6%	0.046	23.679%	0.05761	0.975
MSH6_real_train_fold2	0.9999999999999956	0.992	0.153	15.3%	0.025	13.761%	0.02966	0.989
MSH6_real_train_fold2.1	0.9999999999999962	0.989	0.176	17.6%	0.028	15.407%	0.0373	0.986
OGG1_real_train_fold2	0.9999999999999978	0.998	0.191	19.1%	0.032	8.092%	0.06825	0.998
PMS1_real_train_fold2	0.9999999999999977	0.913	0.521	52.1%	0.083	40.887%	0.30609	0.882
PMS2_real_train_fold2	0.9999999999999968	0.789	0.677	67.7%	0.106	61.552%	0.32234	0.648
RNF168_real_train_fold2	0.999999999999995	0.975	0.231	23.1%	0.031	22.848%	0.04944	0.944
UNG_real_train_fold2	0.9999999999999956	0.967	0.317	31.7%	0.049	25.667%	0.10033	0.954
ATP2B4_dirichlet_train_fold2	0.9999999999999989	0.87	0.739	73.9%	0.117	49.56%	0.65794	0.837
ATP2B4_dirichlet_train_fold2.1	0.9999999999999978	0.93	0.626	62.6%	0.106	37.598%	0.4402	0.92
ATP2B4_dirichlet_train_fold2.2	0.9999999999999979	0.875	0.716	71.6%	0.132	48.5%	0.58585	0.853
ATP2B4_dirichlet_train_fold2.3	0.9999999999999988	0.895	0.711	71.1%	0.114	44.869%	0.58611	0.874
ATP2B4_dirichlet_train_fold2.4	0.9999999999999979	0.889	0.712	71.2%	0.133	45.814%	0.61348	0.872
ATP2B4_dirichlet_train_fold2.5	0.9999999999999978	0.896	0.686	68.6%	0.117	44.495%	0.59792	0.877
ATP2B4_dirichlet_train_fold2.6	0.9999999999999977	0.864	0.77	77.0%	0.123	50.822%	0.58814	0.834
ATP2B4_dirichlet_train_fold2.7	0.9999999999999977	0.95	0.556	55.6%	0.094	32.154%	0.39042	0.943
ATP2B4_dirichlet_train_fold2.8	0.9999999999999973	0.805	0.734	73.4%	0.128	59.477%	0.50566	0.74
ATP2B4_dirichlet_train_fold2.9	0.9999999999999976	0.938	0.603	60.3%	0.096	34.628%	0.52975	0.929
ATP2B4_dirichlet_train_fold2.10	0.9999999999999977	0.93	0.543	54.3%	0.104	37.195%	0.36959	0.92
ATP2B4_dirichlet_train_fold2.11	0.999999999999999	0.859	0.762	76.2%	0.131	51.56%	0.59279	0.829
ATP2B4_dirichlet_train_fold2.12	0.9999999999999989	0.944	0.598	59.8%	0.097	32.962%	0.56296	0.936
ATP2B4_dirichlet_train_fold2.13	0.9999999999999977	0.903	0.668	66.8%	0.113	42.995%	0.54958	0.884
ATP2B4_dirichlet_train_fold2.14	0.9999999999999992	0.908	0.717	71.7%	0.147	44.367%	3.15517	0.9
ATP2B4_dirichlet_train_fold2.15	0.9999999999999991	0.948	0.558	55.8%	0.091	32.473%	0.46742	0.94
ATP2B4_dirichlet_train_fold2.16	0.9999999999999989	0.854	0.84	84.0%	0.137	52.673%	0.78355	0.826
ATP2B4_dirichlet_train_fold2.17	0.9999999999999989	0.848	0.731	73.1%	0.157	53.149%	0.76228	0.825
ATP2B4_dirichlet_train_fold2.18	0.9999999999999984	0.949	0.592	59.2%	0.106	32.802%	0.58633	0.944
ATP2B4_dirichlet_train_fold2.19	0.999999999999998	0.878	0.7	70.0%	0.147	50.01%	0.49948	0.864
ATP2B4_dirichlet_train_fold2.20	0.9999999999999984	0.911	0.749	74.9%	0.13	41.697%	0.61231	0.9
ATP2B4_dirichlet_train_fold2.21	0.9999999999999981	0.951	0.567	56.7%	0.082	31.098%	0.46063	0.942
ATP2B4_dirichlet_train_fold2.22	0.9999999999999979	0.846	0.772	77.2%	0.122	53.349%	0.70233	0.804
ATP2B4_dirichlet_train_fold2.23	0.999999999999999	0.92	0.666	66.6%	0.11	39.465%	0.58593	0.907
ATP2B4_dirichlet_train_fold2.24	0.9999999999999987	0.944	0.549	54.9%	0.089	33.417%	0.45389	0.934
ATP2B4_dirichlet_train_fold2.25	0.9999999999999974	0.939	0.602	60.2%	0.097	35.062%	0.40077	0.929
ATP2B4_dirichlet_train_fold2.26	0.9999999999999969	0.959	0.491	49.1%	0.074	28.546%	0.4099	0.951
ATP2B4_dirichlet_train_fold2.27	0.9999999999999976	0.912	0.639	63.9%	0.1	41.263%	0.46814	0.892
ATP2B4_dirichlet_train_fold2.28	0.9999999999999973	0.915	0.596	59.6%	0.116	40.778%	0.47235	0.901
ATP2B4_dirichlet_train_fold2.29	0.9999999999999989	0.914	0.704	70.4%	0.13	40.838%	0.55387	0.903
ATP2B4_dirichlet_train_fold2.30	0.9999999999999979	0.902	0.664	66.4%	0.114	43.52%	0.43477	0.884
ATP2B4_dirichlet_train_fold2.31	0.999999999999999	0.867	0.847	84.7%	0.13	50.262%	0.7749	0.84
ATP2B4_dirichlet_train_fold2.32	0.9999999999999982	0.891	0.728	72.8%	0.117	45.976%	0.59105	0.869
ATP2B4_dirichlet_train_fold2.33	0.9999999999999988	0.898	0.66	66.0%	0.128	44.196%	0.68672	0.882
ATP2B4_dirichlet_train_fold2.34	0.9999999999999977	0.912	0.62	62.0%	0.104	40.983%	0.46949	0.895
ATP2B4_dirichlet_train_fold2.35	0.9999999999999971	0.913	0.607	60.7%	0.103	40.858%	0.39387	0.895
ATP2B4_dirichlet_train_fold2.36	0.9999999999999992	0.918	0.733	73.3%	0.127	39.804%	0.57404	0.908
ATP2B4_dirichlet_train_fold2.37	0.999999999999998	0.818	0.781	78.1%	0.153	57.433%	0.69969	0.782
ATP2B4_dirichlet_train_fold2.38	0.9999999999999971	0.812	0.76	76.0%	0.16	58.518%	0.54288	0.777
ATP2B4_dirichlet_train_fold2.39	0.9999999999999989	0.809	0.855	85.5%	0.132	60.225%	0.84167	0.752
ATP2B4_dirichlet_train_fold2.40	0.9999999999999987	0.9	0.691	69.1%	0.111	44.271%	0.53742	0.879
ATP2B4_dirichlet_train_fold2.41	0.9999999999999974	0.853	0.686	68.6%	0.136	52.188%	0.49954	0.824
ATP2B4_dirichlet_train_fold2.42	0.9999999999999992	0.947	0.564	56.4%	0.097	32.576%	0.42027	0.94
ATP2B4_dirichlet_train_fold2.43	0.9999999999999974	0.886	0.654	65.4%	0.131	46.175%	0.45572	0.868
ATP2B4_dirichlet_train_fold2.44	0.9999999999999974	0.885	0.672	67.2%	0.112	47.13%	0.48308	0.858
ATP2B4_dirichlet_train_fold2.45	0.9999999999999978	0.944	0.577	57.7%	0.09	33.67%	0.41368	0.935
ATP2B4_dirichlet_train_fold2.46	0.9999999999999976	0.941	0.63	63.0%	0.124	35.205%	0.46499	0.936
ATP2B4_dirichlet_train_fold2.47	0.9999999999999973	0.963	0.496	49.6%	0.083	27.533%	0.38958	0.958
ATP2B4_dirichlet_train_fold2.48	0.9999999999999991	0.854	0.729	72.9%	0.132	52.259%	0.73831	0.823
ATP2B4_dirichlet_train_fold2.49	0.9999999999999979	0.953	0.586	58.6%	0.087	30.248%	0.50085	0.946
ATP2B4_dirichlet_train_fold2.50	0.9999999999999989	0.855	0.807	80.7%	0.126	51.907%	0.73229	0.82
ATP2B4_dirichlet_train_fold2.51	0.9999999999999974	0.934	0.607	60.7%	0.086	35.9%	0.42318	0.918
ATP2B4_dirichlet_train_fold2.52	0.9999999999999979	0.91	0.728	72.8%	0.111	41.31%	0.60468	0.894
ATP2B4_dirichlet_train_fold2.53	0.9999999999999979	0.858	0.78	78.0%	0.139	52.01%	0.54709	0.833
ATP2B4_dirichlet_train_fold2.54	0.999999999999998	0.832	0.704	70.4%	0.13	55.3%	0.57379	0.789
