Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_multinomial_train_fold1.15	999.9999999999972	0.918	631.093	63.109%	108.495	41.142%	0.37861	0.905
ATP2B4_multinomial_train_fold1.16	999.9999999999973	0.874	718.194	71.819%	137.736	50.391%	0.48359	0.855
ATP2B4_multinomial_train_fold1.17	999.9999999999974	0.947	527.43	52.743%	98.187	35.227%	0.38386	0.943
ATP2B4_multinomial_train_fold1.18	999.9999999999973	0.909	599.139	59.914%	116.886	42.774%	0.37853	0.896
ATP2B4_multinomial_train_fold1.19	999.999999999998	0.89	637.264	63.726%	102.936	46.367%	0.38685	0.86
ATP2B4_multinomial_train_fold1.20	999.9999999999972	0.906	601.851	60.185%	119.416	43.792%	0.4157	0.892
ATP2B4_multinomial_train_fold1.21	999.9999999999976	0.877	648.728	64.873%	111.487	48.72%	0.37138	0.846
ATP2B4_multinomial_train_fold1.22	999.999999999998	0.874	588.296	58.83%	121.68	49.331%	0.33455	0.848
ATP2B4_multinomial_train_fold1.23	999.9999999999975	0.884	761.59	76.159%	155.624	49.512%	0.57565	0.873
ATP2B4_multinomial_train_fold1.24	999.9999999999973	0.897	661.43	66.143%	125.874	46.087%	0.48755	0.882
ATP2B4_multinomial_train_fold1.25	999.999999999998	0.926	605.213	60.521%	87.77	38.841%	0.355	0.908
ATP2B4_multinomial_train_fold1.26	999.9999999999982	0.915	626.572	62.657%	94.485	41.067%	0.3611	0.895
ATP2B4_multinomial_train_fold1.27	999.9999999999984	0.926	583.112	58.311%	90.439	38.845%	0.31657	0.909
ATP2B4_multinomial_train_fold1.28	999.9999999999981	0.923	539.705	53.971%	94.087	39.709%	0.29088	0.907
ATP2B4_multinomial_train_fold1.29	999.9999999999976	0.859	712.246	71.225%	164.952	52.954%	0.56198	0.844
ATP2B4_multinomial_train_fold1.30	999.999999999998	0.929	535.73	53.573%	80.09	37.31%	0.29519	0.908
ATP2B4_multinomial_train_fold1.31	999.9999999999973	0.895	669.39	66.939%	151.348	47.896%	0.44888	0.887
