Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_0_multinomial_train1.73	0.9999999999999979	0.996	0.214	21.4%	0.037	9.123%	0.14374	0.996
OGG1_0_multinomial_train1.74	0.9999999999999974	0.996	0.208	20.8%	0.038	9.494%	0.12105	0.996
OGG1_0_multinomial_train1.75	0.9999999999999973	0.995	0.226	22.6%	0.044	10.412%	0.10331	0.995
OGG1_0_multinomial_train1.76	0.9999999999999978	0.994	0.313	31.3%	0.072	16.729%	0.15036	0.994
OGG1_0_multinomial_train1.77	0.9999999999999976	0.996	0.253	25.3%	0.05	11.886%	0.14177	0.996
OGG1_0_multinomial_train1.78	0.9999999999999974	0.996	0.239	23.9%	0.037	9.505%	0.13889	0.995
OGG1_0_multinomial_train1.79	0.9999999999999976	0.991	0.346	34.6%	0.091	19.865%	0.14549	0.992
OGG1_0_multinomial_train1.80	0.9999999999999981	0.996	0.243	24.3%	0.042	10.146%	0.1342	0.996
OGG1_0_multinomial_train1.81	0.9999999999999974	0.997	0.252	25.2%	0.065	14.65%	0.12115	0.997
OGG1_0_multinomial_train1.82	0.9999999999999977	0.995	0.234	23.4%	0.042	10.13%	0.12148	0.995
OGG1_0_multinomial_train1.83	0.999999999999998	0.992	0.33	33.0%	0.064	15.462%	0.16809	0.991
OGG1_0_multinomial_train1.84	0.9999999999999981	0.994	0.275	27.5%	0.048	12.044%	0.1297	0.994
OGG1_0_multinomial_train1.85	0.9999999999999973	0.989	0.368	36.8%	0.085	20.382%	0.18133	0.989
OGG1_0_multinomial_train1.86	0.9999999999999976	0.997	0.212	21.2%	0.037	9.043%	0.10254	0.996
OGG1_0_multinomial_train1.87	0.9999999999999973	0.997	0.209	20.9%	0.032	8.019%	0.11357	0.997
OGG1_0_multinomial_train1.88	0.9999999999999977	0.995	0.236	23.6%	0.039	10.179%	0.11028	0.995
OGG1_0_multinomial_train1.89	0.9999999999999976	0.992	0.302	30.2%	0.059	14.373%	0.13651	0.991
OGG1_0_multinomial_train1.90	0.9999999999999978	0.997	0.225	22.5%	0.037	9.197%	0.12445	0.997
OGG1_0_multinomial_train1.91	0.9999999999999978	0.993	0.275	27.5%	0.053	13.139%	0.13622	0.992
OGG1_0_multinomial_train1.92	0.9999999999999978	0.994	0.29	29.0%	0.045	12.003%	0.16949	0.993
OGG1_0_multinomial_train1.93	0.9999999999999974	0.996	0.223	22.3%	0.037	9.176%	0.11664	0.996
OGG1_0_multinomial_train1.94	0.9999999999999979	0.997	0.2	20.0%	0.034	8.414%	0.10552	0.996
