Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
EXO1_0_multinomial_train1.7	1.2445006394862756e-95	1.7502841496614843e-30	2.949507876477706e-176	6.3e-322	1.7938302099345237e-08	1.65e-321	1.23e-321	2.204e-321	0.9999999820616978	8e-322	2.723448632780247e-209
EXO1_0_multinomial_train1.8	4.1128407590240315e-183	2.6593760384882312e-101	0.054371798790380156	1e-321	0.11161152268723376	1.83e-321	1.15e-321	2.32e-321	0.8340166785223861	5.05620537863098e-280	2.71e-321
EXO1_0_multinomial_train1.9	4.3883393142488235e-244	3.439079821887575e-116	9.689871958e-314	5.8e-322	0.16750795891299983	1.78e-321	9e-322	1.26e-321	0.8324920410870003	7.4e-322	3.014e-321
EXO1_0_multinomial_train1.10	1.2743628090240272e-103	8.94997177754099e-56	0.003651746994031136	1.52e-321	0.021070718730826728	2.6216563175637367e-288	3.298857804903208e-285	7.67386634556998e-160	0.9752775342751423	1.21e-321	1.738580698015785e-117
EXO1_0_multinomial_train1.11	3.3032926510838194e-156	9.223414091026255e-181	3.0788865303202704e-202	4.5021949760005895e-211	2.919748589793284e-27	2.6849713434530715e-275	6.761813990248688e-110	0.019458430946251846	0.9805415690537482	2.243e-321	1.1692782113979896e-243
EXO1_0_multinomial_train1.12	3.654600409316727e-124	2.3732407910451813e-85	2.4328484657275737e-51	7.17027154184884e-36	0.04946665331080267	1.32e-321	6.341513374450466e-113	1.9678042317118585e-69	0.9382075060054003	0.012325840683797187	1.8906143026195588e-228
EXO1_0_multinomial_train1.13	3.236e-321	3.636e-321	0.05945912288539661	8.3e-322	7.459806000206278e-98	2.16e-321	2.174e-321	2.416e-321	0.9405408771146033	1.57e-321	2.81e-321
EXO1_0_multinomial_train1.14	1.1126312596679313e-263	3.1739243278480884e-194	0.010288886210162124	8.05e-322	3.581031101370467e-15	1.58e-321	1.42e-321	2.64e-321	0.9897111137898345	5.14e-322	2.82e-321
EXO1_0_multinomial_train1.15	5.435017326295354e-57	0.018405314621897394	0.023462056341059377	6.1e-322	0.027359279934477888	1.85e-321	1.186e-321	1.843e-321	0.9307733491025653	1.285e-321	2.3694166221302645e-29
EXO1_0_multinomial_train1.16	1.2815816898190995e-195	7.863195737610427e-159	0.02813901953946012	1.003e-321	0.09206975733355612	1.576e-321	1.4e-321	1.304e-321	0.8797912231269838	1.275e-321	1.54e-321
EXO1_0_multinomial_train1.17	7.533684265694882e-62	0.029563956732440753	0.02726110903418608	6.03e-322	0.0032530696317491386	1.82e-321	1.17e-321	1.813e-321	0.939921864601624	7.6e-322	2.5313975008093575e-202
EXO1_0_multinomial_train1.18	4.879478578204448e-287	7.6609834504877e-310	0.0018088745658513803	0.012171212851925548	0.11137632088934954	1.596e-321	2.9374950425382605e-145	8.751312543091915e-171	0.8746435916928735	4.0022616026101075e-266	2.56e-321
EXO1_0_multinomial_train1.19	4.73257188269877e-82	1.8130111391633752e-20	6.246290449443843e-144	9.7e-322	0.16471384118537233	1.537e-321	1.13e-321	1.27e-321	0.8352861588146278	1.497e-321	2.73e-321
EXO1_0_multinomial_train1.20	2.096564776897808e-84	1.2592348453536283e-46	5.8948276358184435e-179	1.2917380475657635e-257	0.08003320939494249	2.36e-321	1.635e-321	2.095e-321	0.9199667906050576	4.85077610012128e-134	1.6268295211029977e-279
EXO1_0_multinomial_train1.21	1.0279327387562387e-137	0.0298216886182428	1.624023291654901e-191	1.06e-321	0.04369179890202115	1.374e-321	9.9e-322	1.37e-321	0.9264865124797362	1.606e-321	1.907e-321
