Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_boot.137	0.9999999999999974	0.993	0.266	26.6%	0.056	13.081%	0.11728	0.992
OGG1_boot.138	0.9999999999999978	0.995	0.23	23.0%	0.038	9.564%	0.14666	0.995
OGG1_real	0.9999999999999968	0.999	0.143	14.3%	0.021	5.198%	0.06278	0.999
OGG1_real.1	0.9999999999999978	0.999	0.145	14.5%	0.021	5.311%	0.06142	0.999
OGG1_real.2	0.9999999999999979	0.997	0.166	16.6%	0.027	7.061%	0.08273	0.997
UNG_boot	0.999999999999998	0.922	0.494	49.4%	0.08	38.524%	0.26999	0.896
UNG_boot.1	0.9999999999999984	0.905	0.582	58.2%	0.095	43.298%	0.31228	0.879
UNG_boot.2	0.999999999999998	0.928	0.463	46.3%	0.084	37.538%	0.24693	0.909
UNG_boot.3	0.999999999999998	0.919	0.503	50.3%	0.08	39.386%	0.25037	0.89
UNG_boot.4	0.999999999999998	0.93	0.475	47.5%	0.076	36.723%	0.29401	0.906
UNG_boot.5	0.999999999999998	0.954	0.425	42.5%	0.061	30.323%	0.25049	0.937
UNG_boot.6	0.9999999999999983	0.922	0.513	51.3%	0.085	39.129%	0.33566	0.899
UNG_boot.7	0.9999999999999984	0.906	0.523	52.3%	0.09	42.554%	0.26254	0.876
UNG_boot.8	0.9999999999999979	0.904	0.568	56.8%	0.086	42.733%	0.34597	0.869
UNG_boot.9	0.9999999999999982	0.952	0.421	42.1%	0.068	30.783%	0.22765	0.94
UNG_boot.10	0.9999999999999982	0.934	0.482	48.2%	0.078	35.844%	0.25732	0.914
UNG_boot.11	0.9999999999999982	0.928	0.461	46.1%	0.082	37.348%	0.24326	0.907
UNG_boot.12	0.9999999999999979	0.94	0.444	44.4%	0.072	34.043%	0.26533	0.921
