Samples	SBS96A	SBS96B	SBS96C
PMS1_0_multinomial_train1.9	0.39566497664074296	0.2668713054784892	0.33746371788076773
MLH1_0_multinomial_train1.3	5.14e-322	0.9999999999999999	5.1e-322
MSH2_0_multinomial_train1.1	8.0600788966e-314	0.9969237747590669	0.0030762252409331278
MSH6_1_multinomial_train1.6	1.57e-321	1.0	4.009806722249658e-154
MSH2_0_multinomial_train1.2	1.56e-321	1.0	2.07e-321
PMS1_0_multinomial_train1.10	0.5260422143855953	0.3132663877708215	0.16069139784358333
MSH6_0_multinomial_train1.3	1.566e-321	0.9999999999999999	2.33e-321
MLH1_0_multinomial_train1.4	7.5e-322	1.0	5e-322
MSH2_0_multinomial_train1.3	2.01e-321	1.0	1.4157796962451782e-255
MSH6_1_multinomial_train1.7	1.947e-321	0.9999999999999999	2.4247604873776942e-76
MLH1_0_multinomial_train1.5	1.04e-321	1.0	7.76e-322
MLH1_0_multinomial_train1.6	1.033e-321	1.0	5.14e-322
MLH1_0_multinomial_train1.7	5e-322	1.0	5e-322
MSH6_1_multinomial_train1.8	1.537e-321	0.9918245167854381	0.008175483214562015
PMS1_0_multinomial_train1.11	0.6427729004871209	0.1880129818655926	0.16921411764728647
PMS1_0_multinomial_train1.12	0.5197624208241631	0.2018336409366358	0.2784039382392012
MSH2_0_multinomial_train1.4	1.986e-321	1.0	2.223e-321
PMS2_0_multinomial_train1.1	0.17791721057110077	0.8220827894288991	1.51e-321
MLH1_0_multinomial_train1.8	7.46e-322	1.0	4.9e-322
PMS1_0_multinomial_train1.13	0.7006168005491341	0.1596164021557583	0.13976679729510755
MSH6_1_multinomial_train1.9	2.095e-321	0.9859380581702158	0.014061941829784099
MSH2_0_multinomial_train1.5	1.51e-321	0.9999999999999999	3.1901225303364334e-297
MLH1_0_multinomial_train1.9	1.334e-321	1.0	1.06e-321
MSH6_0_multinomial_train1.4	1.665e-321	1.0	1.2756978373282375e-218
PMS2_0_multinomial_train1.2	0.17067668396095656	0.8293233160390434	1.136e-321
MLH1_0_multinomial_train1.10	7.56e-322	0.9999999999999999	5e-322
MSH6_0_multinomial_train1.5	1.86e-321	1.0	7.417568869159479e-84
PMS2_0_multinomial_train1.3	0.16884536278613166	0.8311546372138683	1.057e-321
MSH2_0_multinomial_train1.6	1.986e-321	0.9999999999999999	6.330100350826216e-64
MSH2_0_multinomial_train1.7	1.47e-321	1.0	6.89859309435718e-36
MLH1_0_multinomial_train1.11	5e-322	1.0	5e-322
MSH6_1_multinomial_train1.10	1.546e-321	0.9936601259897759	0.006339874010224054
PMS2_0_multinomial_train1.4	0.21345665695078314	0.786543343049217	1.003e-321
MSH6_1_multinomial_train1.11	1.645e-321	0.9923421806707995	0.007657819329200354
MSH6_1_multinomial_train1.12	1.344e-321	1.0	2.583044023729331e-128
MSH6_0_multinomial_train1.6	1.057e-321	0.9999999999999999	7.9e-322
MSH6_0_multinomial_train1.7	1.013e-321	1.0	1.26e-321
MSH2_0_multinomial_train1.8	2.253e-321	0.990731115974985	0.00926888402501505
MLH1_0_multinomial_train1.12	7.2e-322	1.0	7.2e-322
PMS1_0_multinomial_train1.14	0.692513917222	0.20484238137186792	0.10264370140613208
MSH6_0_multinomial_train1.8	1.334e-321	1.0	2.13e-321
MSH6_0_multinomial_train1.9	1.324e-321	0.9999999999999999	2.11e-321
MLH1_0_multinomial_train1.13	5.1e-322	1.0	5.1e-322
MSH2_0_multinomial_train1.9	1.95e-321	1.0	5.22975129859729e-42
MLH1_0_multinomial_train1.14	7.9e-322	1.0	5.3e-322
PMS2_0_multinomial_train1.5	0.19379690929682292	0.8062030907031771	1.097e-321
PMS1_0_multinomial_train1.15	0.6000435578655323	0.24734577263218893	0.15261066950227864
MLH1_0_multinomial_train1.15	7.56e-322	1.0	7.5e-322
MLH1_0_multinomial_train1.16	7.86e-322	0.9999999999999999	5.2e-322
MSH2_0_multinomial_train1.10	2.802261044155622e-273	0.9946714959672132	0.0053285040327868865
MSH6_0_multinomial_train1.10	1.57e-321	0.9920168900155355	0.007983109984464389
MSH6_0_multinomial_train1.11	1.344e-321	1.0	1.6e-321
PMS1_0_multinomial_train1.16	0.5299844798116702	0.25328350955818607	0.21673201063014355
PMS2_0_multinomial_train1.6	0.20960455140756487	0.7903954485924353	6.87e-322
PMS1_0_multinomial_train1.17	0.2590724291917515	0.3421655157144073	0.3987620550938413
MSH6_1_multinomial_train1.13	1.527e-321	1.0	4.877456599862249e-84
MLH1_0_multinomial_train1.17	1.057e-321	1.0	1.05e-321
PMS1_0_multinomial_train1.18	0.6596203786665229	0.19757102302473706	0.14280859830873988
PMS1_0_multinomial_train1.19	0.5540522664721909	0.32648619570182513	0.1194615378259839
PMS2_0_multinomial_train1.7	0.21938903425194312	0.7806109657480568	9.93e-322
MLH1_0_multinomial_train1.18	7.7e-322	1.0	7.66e-322
PMS1_0_multinomial_train1.20	0.521447192920495	0.1946855488531408	0.28386725822636416
MSH6_0_multinomial_train1.12	1.63e-321	1.0	1.4491162463063474e-214
PMS1_0_multinomial_train1.21	0.5254676185960976	0.28730034257574333	0.18723203882815892
MSH6_0_multinomial_train1.13	1.29e-321	1.0	2.05e-321
MSH2_0_multinomial_train1.11	1.54e-321	0.9957272674416089	0.004272732558391144
MSH6_0_multinomial_train1.14	1.067e-321	1.0	1.59e-321
MSH2_0_multinomial_train1.12	1.705e-321	0.9999999999999999	9.638760227960374e-174
PMS2_0_multinomial_train1.8	0.2209440825763134	0.7790559174236866	1.01e-321
MSH2_0_multinomial_train1.13	1.517e-321	0.9999999999999999	6.74852833698931e-295
PMS1_0_multinomial_train1.22	0.5171588157109307	0.25557201774384264	0.22726916654522655
OGG1_1_real_train2	5.8e-322	4.55e-322	1.0
RNF168_1_real_train2	0.6918696047856285	0.3081303952143714	3.7e-322
UNG_1_real_train2	0.5897674142354766	0.38483479759567324	0.02539778816884997
ATP2B4_2_real_train2	0.6590355849229823	1.2233697065995e-123	0.34096441507701764
ATP2B4_3_real_train2	0.6650637079668916	6.327720410916309e-138	0.33493629203310826
MLH1_1_real_train2	1.99e-321	0.9999999999999999	1.7e-321
MSH6_2_real_train2	2.17e-321	1.0	9.038400336466995e-25
MSH6_3_real_train2	8.2e-322	1.0	8.15e-322
PMS1_1_real_train2	0.6297646548585627	0.22418701444332628	0.14604833069811082
PMS2_1_real_train2	0.12023672194469405	0.8797632780553061	4.1e-322
OGG1_1_multinomial_train2	6.57e-322	4.55e-322	0.9999999999999999
UNG_1_multinomial_train2	0.5252568743391063	0.4443173068082955	0.030425818852598107
UNG_1_multinomial_train2.1	0.6079979631218525	0.3920020368775321	6.15418047340542e-13
OGG1_1_multinomial_train2.1	3.2e-322	2e-322	1.0
UNG_1_multinomial_train2.2	0.5447742161985485	0.38588262875835516	0.06934315504309657
UNG_1_multinomial_train2.3	0.5842163760145673	0.34695966485737767	0.06882395912805507
UNG_1_multinomial_train2.4	0.3288686445774923	0.4481515801472552	0.22297977527525256
UNG_1_multinomial_train2.5	0.6576544790991649	0.34234552090083514	1.6233739917211347e-44
UNG_1_multinomial_train2.6	0.515431629412474	0.44591993373448197	0.038648436853043824
UNG_1_multinomial_train2.7	0.43216317079811334	0.5335760172858044	0.034260811916082275
UNG_1_multinomial_train2.8	0.4771890784298032	0.41165955944241084	0.11115136212778615
OGG1_1_multinomial_train2.2	5.8e-322	4.55e-322	1.0
OGG1_1_multinomial_train2.3	4.84e-322	2.17e-322	0.9999999999999999
UNG_1_multinomial_train2.9	0.5179236640277143	0.3759699781416846	0.10610635783060092
OGG1_1_multinomial_train2.4	5.63e-322	4.4e-322	1.0
OGG1_1_multinomial_train2.5	5.83e-322	4.55e-322	1.0
OGG1_1_multinomial_train2.6	1.6448553412500115e-262	7.5e-322	1.0
OGG1_1_multinomial_train2.7	5e-322	4.45e-322	1.0
OGG1_1_multinomial_train2.8	6.9e-322	4.8e-322	0.9999999999999999
UNG_1_multinomial_train2.10	0.6267404098053427	0.37325959019465726	3.0347975105795482e-164
OGG1_1_multinomial_train2.9	6.2e-322	4.84e-322	1.0
UNG_1_multinomial_train2.11	0.6609965183347281	0.32116059933483904	0.017842882330432956
UNG_1_multinomial_train2.12	0.6238394450353181	0.3564792112210175	0.01968134374366459
OGG1_1_multinomial_train2.10	5e-322	4.5e-322	1.0
OGG1_1_multinomial_train2.11	6.6e-322	4.64e-322	1.0
UNG_1_multinomial_train2.13	0.5267861778227466	0.42370758684053716	0.04950623533671629
UNG_1_multinomial_train2.14	0.6297286982678288	0.37027130171208483	2.0086222489312942e-11
UNG_1_multinomial_train2.15	0.5312508864651247	0.41186038992105795	0.05688872361381727
UNG_1_multinomial_train2.16	0.4557166784965514	0.453438872318503	0.09084444918494568
OGG1_1_multinomial_train2.12	5.5e-322	4.3e-322	1.0
UNG_1_multinomial_train2.17	0.49347406866742416	0.4552272430339481	0.05129868829862768
OGG1_1_multinomial_train2.13	6.57e-322	2.3e-322	1.0
UNG_1_multinomial_train2.18	0.5542956856490204	0.40672703812362276	0.038977276227356715
OGG1_1_multinomial_train2.14	5.4e-322	4.25e-322	1.0
UNG_1_multinomial_train2.19	0.41255678030465676	0.48315482520366093	0.10428839449168223
UNG_1_multinomial_train2.20	0.5632199461299334	0.40941021608424555	0.027369837785821166
OGG1_1_multinomial_train2.15	3.95e-322	2.08e-322	1.0
UNG_1_multinomial_train2.21	0.5892797623064617	0.41072023769353827	4.924824452415007e-248
UNG_1_multinomial_train2.22	0.501347093062432	0.4531521115759554	0.045500795361612695
OGG1_1_multinomial_train2.16	6.9e-322	4.84e-322	1.0
OGG1_1_multinomial_train2.17	5.9e-322	4.6e-322	1.0
UNG_1_multinomial_train2.23	0.6843813894647379	0.31561861053526213	3.169170808270562e-88
OGG1_1_multinomial_train2.18	5.8e-322	4.55e-322	0.9999999999999999
UNG_1_multinomial_train2.24	0.5544494403572677	0.3761534871335826	0.06939707250914949
UNG_1_multinomial_train2.25	0.3342232321768606	0.516208552872246	0.14956821495089345
UNG_1_multinomial_train2.26	0.6554535035707179	0.33273421497748373	0.011812281451798438
UNG_1_multinomial_train2.27	0.7099276795838685	0.28659071650366863	0.003481603912462734
UNG_1_multinomial_train2.28	0.5941321717401162	0.35867698998182085	0.04719083827806302
OGG1_1_multinomial_train2.19	4.64e-322	4.2e-322	1.0
UNG_1_multinomial_train2.29	0.5902649284672422	0.3838421520840727	0.02589291944868512
OGG1_1_multinomial_train2.20	4.15e-322	2.17e-322	1.0
UNG_1_multinomial_train2.30	0.6479256631077228	0.35207433689227724	8.065301818704346e-110
UNG_1_multinomial_train2.31	0.5456364360418315	0.4543635639581684	3.0469640959084435e-120
UNG_1_multinomial_train2.32	0.6081476053068429	0.39185239469315697	8.967937546043707e-46
UNG_1_multinomial_train2.33	0.5178065119057602	0.4385571399596722	0.04363634813456737
OGG1_1_multinomial_train2.21	4.8e-322	4.3e-322	1.0
UNG_1_multinomial_train2.34	0.6901555793707402	0.30984442062925976	5.549197277702958e-83
OGG1_1_multinomial_train2.22	6.6e-322	4.64e-322	1.0
OGG1_1_multinomial_train2.23	6.77e-322	4.74e-322	1.0
UNG_1_multinomial_train2.35	0.5768715295286436	0.3674951275342521	0.05563334293710424
UNG_1_multinomial_train2.36	0.5553799924544779	0.4180473281665478	0.02657267937897433
OGG1_1_multinomial_train2.24	7e-322	4.9e-322	1.0
UNG_1_multinomial_train2.37	0.6216626847469304	0.37833731525306963	8.6e-322
OGG1_1_multinomial_train2.25	4.9e-322	4.4e-322	1.0
UNG_1_multinomial_train2.38	0.5789771478380962	0.37230770320236195	0.048715148959541876
OGG1_1_multinomial_train2.26	5e-322	4.45e-322	1.0
OGG1_1_multinomial_train2.27	7.46e-322	4.64e-322	1.0
OGG1_1_multinomial_train2.28	5.0434e-320	4.45e-322	0.9999999999999999
OGG1_1_multinomial_train2.29	7.46e-322	4.64e-322	1.0
OGG1_1_multinomial_train2.30	5.9e-322	4.6e-322	1.0
UNG_1_multinomial_train2.39	0.6785266105702232	0.3214733894297767	6.727552617169491e-85
UNG_1_multinomial_train2.40	0.7021005217062849	0.2665774282020541	0.03132205009166103
OGG1_1_multinomial_train2.31	1.42455742220257e-309	6.87e-322	0.9999999999999999
OGG1_1_multinomial_train2.32	5.83e-322	4.55e-322	1.0
OGG1_1_multinomial_train2.33	2.163058784203027e-250	7.2e-322	1.0
UNG_1_multinomial_train2.41	0.6747909400543041	0.32520905994569604	2.526711751093528e-189
UNG_1_multinomial_train2.42	0.5612249409585586	0.43877505904144126	2.716620130467926e-210
OGG1_1_multinomial_train2.34	4.74e-322	2.1e-322	1.0
UNG_1_multinomial_train2.43	0.4017344517972718	0.49891192494703174	0.09935362325569635
OGG1_1_multinomial_train2.35	5.63e-322	4.4e-322	1.0
OGG1_1_multinomial_train2.36	1.570496e-318	4.8e-322	0.9999999999999999
UNG_1_multinomial_train2.44	0.6450895778346604	0.3325976375693754	0.022312784595964332
OGG1_1_multinomial_train2.37	6.2e-322	4.84e-322	1.0
UNG_1_multinomial_train2.45	0.5923389346040995	0.40766106539590047	1.0273883782899368e-98
UNG_1_multinomial_train2.46	0.5580391111795601	0.44196088882044005	1.801852801620251e-144
UNG_1_multinomial_train2.47	0.5955737280495611	0.3664249635250061	0.03800130842543272
UNG_1_multinomial_train2.48	0.6279854338666779	0.3720145661333221	3.342972692965889e-85
UNG_1_multinomial_train2.49	0.6280301167167166	0.37196988328328323	2.1233443035353865e-34
UNG_1_multinomial_train2.50	0.507063326163961	0.44990765764720175	0.04302901618883726
OGG1_1_multinomial_train2.38	5.73e-322	4.55e-322	1.0
UNG_1_multinomial_train2.51	0.7052102684085757	0.29478973159142424	3.2400807626784263e-78
UNG_1_multinomial_train2.52	0.5682707430168248	0.3862489444203883	0.045480312562786736
OGG1_1_multinomial_train2.39	9.34302e-318	4.8e-322	1.0
OGG1_1_multinomial_train2.40	5.9e-322	4.64e-322	1.0
UNG_1_multinomial_train2.53	0.7088107814535349	0.291189218546465	5.773452307818736e-29
OGG1_1_multinomial_train2.41	2.732670188901887e-290	7.4e-322	1.0
OGG1_1_multinomial_train2.42	5.83e-322	4.55e-322	1.0
UNG_1_multinomial_train2.54	0.6889954678488036	0.30451522208983783	0.006489310061358451
RNF168_1_multinomial_train2	0.7035603786784366	0.29643962132156354	5.1e-322
RNF168_1_multinomial_train2.1	0.6580018570633067	0.3419981429366933	3.85e-322
RNF168_1_multinomial_train2.2	0.6772830626732649	0.32271693732673523	6e-322
RNF168_1_multinomial_train2.3	0.6177043959104357	0.3822956040895642	2e-322
RNF168_1_multinomial_train2.4	0.7421198702346823	0.2578801297653177	3.95e-322
RNF168_1_multinomial_train2.5	0.6910862229213041	0.30891377707869594	3.7e-322
RNF168_1_multinomial_train2.6	0.6968558822229394	0.30314411777706063	1.9e-322
RNF168_1_multinomial_train2.7	0.8474362881343824	0.1525637118656176	3.75e-322
RNF168_1_multinomial_train2.8	0.6904785409345584	0.30952145906544165	1.83e-322
RNF168_1_multinomial_train2.9	0.7670710749397142	0.23292892506028573	1.63e-322
RNF168_1_multinomial_train2.10	0.6834029821717795	0.31659701782822053	4.15e-322
RNF168_1_multinomial_train2.11	0.7030687579199755	0.29693124208002447	3.36e-322
RNF168_1_multinomial_train2.12	0.7201756453123829	0.27982435468761707	3.56e-322
RNF168_1_multinomial_train2.13	0.5447413965159842	0.45525860348401576	3.56e-322
RNF168_1_multinomial_train2.14	0.6729097097140742	0.3270902902859258	5.3e-322
RNF168_1_multinomial_train2.15	0.6888610714501053	0.3111389285498945	3.4e-322
RNF168_1_multinomial_train2.16	0.7679553498819907	0.2320446501180093	4.4e-322
RNF168_1_multinomial_train2.17	0.8218876935477493	0.17811230645225065	5.34e-322
RNF168_1_multinomial_train2.18	0.7387767012900894	0.26122329870991057	8.2e-322
RNF168_1_multinomial_train2.19	0.6990469412446934	0.30095305875530654	5.8e-322
RNF168_1_multinomial_train2.20	0.7522878617464523	0.2477121382535477	3.6e-322
RNF168_1_multinomial_train2.21	0.6797145340092077	0.32028546599079216	4.05e-322
RNF168_1_multinomial_train2.22	0.8165430133653262	0.1834569866346739	5.5e-322
RNF168_1_multinomial_train2.23	0.6387378643309009	0.36126213566909915	4.05e-322
RNF168_1_multinomial_train2.24	0.7966906632450425	0.20330933675495763	3.6e-322
RNF168_1_multinomial_train2.25	0.5855700641797629	0.414429935820237	2.67e-322
RNF168_1_multinomial_train2.26	0.745793973531261	0.2542060264687389	5.3e-322
RNF168_1_multinomial_train2.27	0.6687407426950056	0.33125925730499434	3.1e-322
RNF168_1_multinomial_train2.28	0.6963815563278914	0.3036184436721086	3.2e-322
RNF168_1_multinomial_train2.29	0.737069682848474	0.26293031715152604	2.03e-322
RNF168_1_multinomial_train2.30	0.8795264895863517	0.12047351041364826	6.27e-322
RNF168_1_multinomial_train2.31	0.6807338426807168	0.31926615731928326	3.9e-322
RNF168_1_multinomial_train2.32	0.7646755537645448	0.23532444623545537	3.5e-322
RNF168_1_multinomial_train2.33	0.7528924049824472	0.2471075950175529	3.6e-322
RNF168_1_multinomial_train2.34	0.7161071783485927	0.2838928216514073	5.3e-322
RNF168_1_multinomial_train2.35	0.6937215636657592	0.30627843633424084	2.2e-322
RNF168_1_multinomial_train2.36	0.6929112959146057	0.30708870408539435	3.66e-322
RNF168_1_multinomial_train2.37	0.6565549610193546	0.3434450389806454	4.3e-322
RNF168_1_multinomial_train2.38	0.7287093978593222	0.27129060214067774	3.8e-322
RNF168_1_multinomial_train2.39	0.5712797409667892	0.42872025903321065	2.03e-322
RNF168_1_multinomial_train2.40	0.693263906959479	0.3067360930405211	3.95e-322
RNF168_1_multinomial_train2.41	0.6696824292790927	0.3303175707209074	2e-322
RNF168_1_multinomial_train2.42	0.6745577675645102	0.3254422324354897	4.5e-322
RNF168_1_multinomial_train2.43	0.6117630809102038	0.3882369190897963	4.8e-322
RNF168_1_multinomial_train2.44	0.6243640022717669	0.3756359977282329	4.1e-322
RNF168_1_multinomial_train2.45	0.711651526063293	0.28834847393670704	3.26e-322
RNF168_1_multinomial_train2.46	0.7306511358654033	0.2693488641345965	5.1e-322
RNF168_1_multinomial_train2.47	0.7654056740661027	0.2345943259338973	5.14e-322
RNF168_1_multinomial_train2.48	0.7121617714147519	0.28783822858524827	3.4e-322
RNF168_1_multinomial_train2.49	0.6757269252376443	0.3242730747623556	3.5e-322
RNF168_1_multinomial_train2.50	0.7149814629909041	0.2850185370090959	3.6e-322
RNF168_1_multinomial_train2.51	0.709903509494823	0.2900964905051772	3.36e-322
RNF168_1_multinomial_train2.52	0.5810740415045645	0.4189259584954354	1.93e-322
RNF168_1_multinomial_train2.53	0.7719183256424736	0.22808167435752633	3.9e-322
RNF168_1_multinomial_train2.54	0.7878740845894509	0.212125915410549	4.84e-322
RNF168_1_multinomial_train2.55	0.6337260243226004	0.3662739756773997	1.9e-322
RNF168_1_multinomial_train2.56	0.6505695444647221	0.3494304555352778	2.37e-322
RNF168_1_multinomial_train2.57	0.7239803384914699	0.27601966150852997	3.46e-322
RNF168_1_multinomial_train2.58	0.7397563337023048	0.26024366629769513	5.4e-322
RNF168_1_multinomial_train2.59	0.5992572242023617	0.40074277579763823	3.75e-322
RNF168_1_multinomial_train2.60	0.5925162743516632	0.40748372564833674	3.8e-322
RNF168_1_multinomial_train2.61	0.6883723147169467	0.31162768528305324	3.8e-322
RNF168_1_multinomial_train2.62	0.7025198860734163	0.29748011392658374	3.26e-322
RNF168_1_multinomial_train2.63	0.689898644124249	0.3101013558757511	3.95e-322
RNF168_1_multinomial_train2.64	0.7131247251112744	0.28687527488872544	5.14e-322
RNF168_1_multinomial_train2.65	0.6437751089219599	0.3562248910780401	4e-322
RNF168_1_multinomial_train2.66	0.6644585261829171	0.3355414738170829	3.36e-322
RNF168_1_multinomial_train2.67	0.7323946526144111	0.26760534738558894	6.23e-322
RNF168_1_multinomial_train2.68	0.7730494713238467	0.2269505286761534	3.2e-322
RNF168_1_multinomial_train2.69	0.6342944077832207	0.3657055922167793	2e-322
RNF168_1_multinomial_train2.70	0.7425997145105798	0.2574002854894201	3.46e-322
RNF168_1_multinomial_train2.71	0.576696753274931	0.423303246725069	2.03e-322
RNF168_1_multinomial_train2.72	0.7521411099753548	0.24785889002464528	1.7e-322
RNF168_1_multinomial_train2.73	0.6582264918159365	0.3417735081840635	3.95e-322
RNF168_1_multinomial_train2.74	0.7207568335606083	0.27924316643939173	3.56e-322
RNF168_1_multinomial_train2.75	0.5464340428079452	0.45356595719205484	2.3e-322
RNF168_1_multinomial_train2.76	0.6589799584091343	0.3410200415908658	4.1e-322
RNF168_1_multinomial_train2.77	0.6947969304538262	0.30520306954617377	4.05e-322
RNF168_1_multinomial_train2.78	0.5426502409526452	0.4573497590473547	3.75e-322
RNF168_1_multinomial_train2.79	0.706883786900774	0.293116213099226	4e-322
RNF168_1_multinomial_train2.80	0.7819887287017848	0.21801127129821507	3.7e-322
RNF168_1_multinomial_train2.81	0.6593393496619353	0.3406606503380647	3.6e-322
RNF168_1_multinomial_train2.82	0.7516991346353915	0.24830086536460858	4.1e-322
RNF168_1_multinomial_train2.83	0.6650092108088393	0.33499078919116076	2.3e-322
RNF168_1_multinomial_train2.84	0.6593764416281709	0.34062355837182917	3.95e-322
RNF168_1_multinomial_train2.85	0.7461044157867449	0.25389558421325503	4.9e-322
RNF168_1_multinomial_train2.86	0.574671504254471	0.425328495745529	3.6e-322
RNF168_1_multinomial_train2.87	0.5434332768798306	0.4565667231201693	2.17e-322
RNF168_1_multinomial_train2.88	0.6888693884572761	0.3111306115427241	3.75e-322
RNF168_1_multinomial_train2.89	0.7089472112581432	0.29105278874185675	3.26e-322
RNF168_1_multinomial_train2.90	0.7142138528178252	0.2857861471821748	3.75e-322
RNF168_1_multinomial_train2.91	0.5792222712381069	0.4207777287618931	2.03e-322
RNF168_1_multinomial_train2.92	0.7051433333526977	0.29485666664730226	2e-322
RNF168_1_multinomial_train2.93	0.5674854684632649	0.4325145315367353	3.95e-322
RNF168_1_multinomial_train2.94	0.7280156011424437	0.27198439885755626	1.9e-322
RNF168_1_multinomial_train2.95	0.6816515919012366	0.3183484080987634	3.75e-322
RNF168_1_multinomial_train2.96	0.6424711111906893	0.3575288888093105	3.5e-322
RNF168_1_multinomial_train2.97	0.810689994535879	0.18931000546412113	3.3e-322
RNF168_1_multinomial_train2.98	0.6780989460552933	0.3219010539447066	4.15e-322
ATP2B4_2_multinomial_train2	0.6489966473799611	2.14e-321	0.3510033526200389
ATP2B4_2_multinomial_train2.1	0.6654089399487491	2.3208033855083376e-18	0.33459106005125083
ATP2B4_3_multinomial_train2	0.488220338853006	0.028226128177931364	0.48355353296906256
ATP2B4_3_multinomial_train2.1	0.5862430990891088	0.006823270136201072	0.40693363077469025
ATP2B4_2_multinomial_train2.2	0.6240153191848813	1.3e-321	0.3759846808151187
ATP2B4_2_multinomial_train2.3	0.5733380323557039	1.117e-321	0.4266619676442962
ATP2B4_3_multinomial_train2.2	0.521165885646314	1.2627965320631205e-133	0.47883411435368595
ATP2B4_3_multinomial_train2.3	0.6288245226814007	0.015980284021629484	0.35519519329697
ATP2B4_2_multinomial_train2.4	0.7000060098621688	7.569644607598801e-274	0.2999939901378314
ATP2B4_3_multinomial_train2.4	0.6260216232666039	3.603753644803039e-244	0.3739783767333962
ATP2B4_2_multinomial_train2.5	0.6559186427130028	9.092230602124795e-245	0.3440813572869972
ATP2B4_2_multinomial_train2.6	0.626117376692009	0.03148694595762711	0.342395677350364
ATP2B4_3_multinomial_train2.5	0.45362589022141	0.006211330009002565	0.5401627797695876
ATP2B4_2_multinomial_train2.7	0.6256845471373069	5.216915434844913e-184	0.37431545286269313
ATP2B4_3_multinomial_train2.6	0.7656025335118719	1.4039510378904475e-302	0.23439746648812823
ATP2B4_3_multinomial_train2.7	0.6103437838479093	0.03876194165489702	0.3508942744971936
ATP2B4_3_multinomial_train2.8	0.7112758100780089	3.4865683852018357e-183	0.2887241899219911
ATP2B4_2_multinomial_train2.8	0.615833823711819	9.159378917740032e-145	0.3841661762881811
ATP2B4_2_multinomial_train2.9	0.6318188226041939	3.699692819311785e-145	0.3681811773958062
ATP2B4_3_multinomial_train2.9	0.6121338796780115	0.05717919744581426	0.3306869228761744
ATP2B4_3_multinomial_train2.10	0.6273956745578965	0.003503192677405058	0.3691011327646986
ATP2B4_3_multinomial_train2.11	0.7088397376428703	1.68e-321	0.2911602623571296
ATP2B4_2_multinomial_train2.10	0.8154938809443594	9.344482314021345e-201	0.18450611905564074
ATP2B4_2_multinomial_train2.11	0.5175210382587994	0.07296488354164231	0.40951407819955815
ATP2B4_2_multinomial_train2.12	0.5776325669029434	0.0652333507852144	0.35713408231184224
ATP2B4_2_multinomial_train2.13	0.661436364009726	3.630315127406361e-12	0.33856363598664374
ATP2B4_2_multinomial_train2.14	0.5540558126790058	3.1503291325121567e-167	0.4459441873209941
ATP2B4_3_multinomial_train2.12	0.7527289434477663	1.1137530652303823e-194	0.2472710565522336
ATP2B4_3_multinomial_train2.13	0.8222942677987648	2.036e-321	0.1777057322012352
ATP2B4_3_multinomial_train2.14	0.7214245309788292	1.0021196468106656e-273	0.2785754690211707
ATP2B4_3_multinomial_train2.15	0.7342692950249146	0.0491157881628141	0.2166149168122713
ATP2B4_2_multinomial_train2.15	0.7127655427847955	1.69e-321	0.28723445721520446
ATP2B4_2_multinomial_train2.16	0.6448679231748906	2.7410283846786815e-100	0.35513207682510955
ATP2B4_3_multinomial_train2.16	0.5081720002127014	8.970884060394567e-56	0.4918279997872985
ATP2B4_2_multinomial_train2.17	0.6406132598822172	4.770191161977875e-158	0.35938674011778277
ATP2B4_3_multinomial_train2.17	0.6828849442769185	0.0038862459397869835	0.3132288097832944
ATP2B4_3_multinomial_train2.18	0.7506670091268585	5.473791286719257e-144	0.24933299087314154
ATP2B4_2_multinomial_train2.18	0.5476934925153034	0.03748428262368735	0.41482222486100945
ATP2B4_3_multinomial_train2.19	0.4779498298077951	0.056780579079648515	0.4652695911125565
ATP2B4_3_multinomial_train2.20	0.4400295798761077	0.020559806667355577	0.5394106134565367
ATP2B4_3_multinomial_train2.21	0.4557669350872525	4.554358801671778e-133	0.5442330649127474
ATP2B4_2_multinomial_train2.19	0.6897141300253978	2.0107774627868528e-25	0.31028586997460217
ATP2B4_3_multinomial_train2.22	0.5164229750895422	0.09487418288155032	0.3887028420289076
ATP2B4_3_multinomial_train2.23	0.5780151904413424	0.015370926089974627	0.40661388346868294
ATP2B4_3_multinomial_train2.24	0.5009894169981858	0.071551117232906	0.42745946576890836
ATP2B4_3_multinomial_train2.25	0.6054046330723991	1.5243707850899184e-34	0.394595366927601
ATP2B4_3_multinomial_train2.26	0.32207039164001383	0.16775682466365668	0.5101727836963293
ATP2B4_2_multinomial_train2.20	0.46443598451331686	5.284038927510587e-265	0.5355640154866832
ATP2B4_2_multinomial_train2.21	0.5856927490252686	1.4606696512537361e-83	0.41430725097473126
ATP2B4_3_multinomial_train2.27	0.650666153109495	1.6244483234428738e-59	0.349333846890505
ATP2B4_3_multinomial_train2.28	0.49448065570745703	0.04996777954565087	0.4555515647468922
ATP2B4_3_multinomial_train2.29	0.5382820746721562	0.01743764733540582	0.44428027799243786
ATP2B4_2_multinomial_train2.22	0.7615468276586562	1.4222342636108162e-221	0.2384531723413439
ATP2B4_2_multinomial_train2.23	0.7098164443139339	7.61559012926215e-17	0.29018355568606613
ATP2B4_2_multinomial_train2.24	0.7723724608845164	1.655e-321	0.2276275391154836
ATP2B4_2_multinomial_train2.25	0.8527265915361011	8.8e-322	0.14727340846389875
ATP2B4_2_multinomial_train2.26	0.5634207318251472	6.165299103091036e-294	0.436579268174853
