Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
OGG1_boot	3.82E-02	1.70E-02	9.33E-02	2.32E-02	7.85E-02	2.53E-02	1.34E-01	0.00E+00
OGG1_boot.1	0.00E+00	4.33E-03	5.36E-02	5.69E-02	9.88E-02	1.41E-02	1.00E-01	0.00E+00
OGG1_boot.2	0.00E+00	1.41E-03	4.77E-02	5.79E-02	9.42E-02	1.39E-02	1.00E-01	0.00E+00
OGG1_boot.3	3.65E-02	1.76E-02	8.78E-02	2.70E-02	7.92E-02	2.69E-02	1.22E-01	7.49E-123
OGG1_boot.4	2.94E-03	2.96E-03	4.55E-02	6.43E-02	9.02E-02	2.58E-02	9.45E-02	6.35E-64
OGG1_boot.5	0.00E+00	2.97E-03	4.83E-02	5.43E-02	9.50E-02	1.07E-02	9.97E-02	0.00E+00
OGG1_boot.6	0.00E+00	3.61E-03	5.05E-02	5.77E-02	9.19E-02	1.54E-02	9.39E-02	0.00E+00
OGG1_boot.7	0.00E+00	3.06E-03	4.84E-02	5.70E-02	9.32E-02	1.43E-02	9.76E-02	0.00E+00
OGG1_boot.8	0.00E+00	4.31E-03	4.73E-02	5.93E-02	9.24E-02	1.66E-02	9.78E-02	0.00E+00
OGG1_boot.9	1.54E-136	4.22E-03	5.01E-02	6.24E-02	9.13E-02	2.18E-02	9.49E-02	3.06E-162
OGG1_boot.10	0.00E+00	0.00E+00	5.04E-02	5.81E-02	9.67E-02	1.43E-02	1.03E-01	0.00E+00
OGG1_boot.11	3.67E-02	1.55E-02	8.18E-02	2.82E-02	7.68E-02	2.68E-02	1.15E-01	1.58E-58
OGG1_boot.12	3.75E-02	1.69E-02	8.71E-02	2.53E-02	7.75E-02	2.62E-02	1.22E-01	0.00E+00
OGG1_boot.13	0.00E+00	2.66E-03	5.10E-02	5.76E-02	9.57E-02	1.46E-02	9.82E-02	0.00E+00
OGG1_boot.14	3.88E-02	1.78E-02	6.95E-02	2.63E-02	7.53E-02	2.71E-02	9.98E-02	2.95E-31
OGG1_boot.15	3.87E-02	1.84E-02	7.64E-02	2.72E-02	7.38E-02	2.81E-02	1.09E-01	2.07E-03
OGG1_boot.16	3.86E-02	1.58E-02	8.25E-02	2.31E-02	7.98E-02	2.44E-02	1.22E-01	0.00E+00
OGG1_boot.17	3.83E-02	1.85E-02	8.43E-02	2.66E-02	7.79E-02	2.79E-02	1.19E-01	3.42E-124
OGG1_boot.18	3.76E-02	1.65E-02	7.23E-02	2.77E-02	7.81E-02	2.62E-02	1.02E-01	2.37E-04
OGG1_boot.19	3.38E-03	3.47E-03	4.77E-02	6.32E-02	8.84E-02	1.88E-02	9.74E-02	4.38E-67
OGG1_boot.20	3.84E-02	1.68E-02	8.27E-02	2.61E-02	7.66E-02	2.69E-02	1.16E-01	0.00E+00
OGG1_boot.21	0.00E+00	0.00E+00	4.71E-02	5.53E-02	9.37E-02	1.05E-02	9.96E-02	0.00E+00
OGG1_boot.22	1.67E-03	6.50E-03	4.73E-02	6.42E-02	8.95E-02	2.54E-02	9.30E-02	9.15E-120
OGG1_boot.23	3.78E-02	1.75E-02	8.59E-02	2.57E-02	7.75E-02	2.66E-02	1.21E-01	0.00E+00
OGG1_boot.24	4.19E-02	2.08E-02	7.63E-02	2.39E-02	7.27E-02	2.74E-02	1.11E-01	1.56E-116
OGG1_boot.25	0.00E+00	6.64E-03	4.82E-02	6.00E-02	9.19E-02	1.96E-02	9.53E-02	0.00E+00
OGG1_boot.26	5.80E-142	3.58E-03	4.46E-02	6.06E-02	9.11E-02	2.18E-02	9.41E-02	1.75E-131
OGG1_boot.27	0.00E+00	1.43E-03	5.11E-02	5.94E-02	9.71E-02	1.70E-02	1.03E-01	0.00E+00
OGG1_boot.28	0.00E+00	1.87E-03	4.53E-02	5.78E-02	8.91E-02	1.70E-02	9.11E-02	0.00E+00
OGG1_boot.29	3.77E-02	1.77E-02	8.63E-02	2.53E-02	7.70E-02	2.69E-02	1.21E-01	0.00E+00
OGG1_boot.30	0.00E+00	3.23E-03	4.96E-02	5.51E-02	9.79E-02	1.09E-02	1.01E-01	0.00E+00
OGG1_boot.31	3.67E-02	1.50E-02	7.98E-02	2.62E-02	7.97E-02	2.58E-02	1.15E-01	0.00E+00
OGG1_boot.32	0.00E+00	6.84E-04	5.18E-02	6.20E-02	9.35E-02	2.05E-02	9.90E-02	0.00E+00
OGG1_boot.33	3.68E-02	1.66E-02	7.77E-02	2.69E-02	7.86E-02	2.70E-02	1.12E-01	0.00E+00
OGG1_boot.34	0.00E+00	1.32E-142	4.84E-02	6.00E-02	9.17E-02	1.97E-02	9.73E-02	1.61E-159
OGG1_boot.35	4.70E-133	1.75E-03	4.78E-02	5.94E-02	9.06E-02	1.72E-02	9.67E-02	0.00E+00
OGG1_boot.36	3.72E-02	1.54E-02	8.62E-02	2.58E-02	7.77E-02	2.59E-02	1.20E-01	0.00E+00
OGG1_boot.37	0.00E+00	2.29E-03	5.07E-02	6.04E-02	9.44E-02	1.86E-02	9.96E-02	0.00E+00
OGG1_boot.38	0.00E+00	0.00E+00	4.93E-02	5.63E-02	9.46E-02	1.26E-02	9.94E-02	0.00E+00
OGG1_boot.39	3.61E-02	1.66E-02	7.68E-02	2.88E-02	7.87E-02	2.66E-02	1.10E-01	2.88E-04
OGG1_boot.40	3.75E-02	1.80E-02	7.54E-02	2.54E-02	7.67E-02	2.69E-02	1.07E-01	0.00E+00
OGG1_boot.41	0.00E+00	5.46E-03	4.80E-02	5.72E-02	9.43E-02	1.50E-02	9.75E-02	0.00E+00
OGG1_boot.42	3.73E-02	1.67E-02	7.23E-02	2.66E-02	7.63E-02	2.65E-02	1.02E-01	0.00E+00
OGG1_boot.43	0.00E+00	0.00E+00	4.86E-02	6.02E-02	9.32E-02	1.75E-02	1.00E-01	0.00E+00
OGG1_boot.44	4.54E-150	2.16E-28	5.02E-02	6.00E-02	9.51E-02	1.80E-02	1.01E-01	0.00E+00
OGG1_boot.45	0.00E+00	2.11E-03	5.00E-02	5.80E-02	9.38E-02	1.54E-02	9.84E-02	0.00E+00
OGG1_boot.46	0.00E+00	1.45E-03	4.86E-02	6.14E-02	9.12E-02	2.14E-02	9.54E-02	0.00E+00
OGG1_boot.47	0.00E+00	0.00E+00	4.95E-02	6.08E-02	9.23E-02	1.88E-02	9.86E-02	0.00E+00
OGG1_boot.48	3.87E-02	1.71E-02	8.17E-02	2.54E-02	7.51E-02	2.71E-02	1.16E-01	0.00E+00
OGG1_boot.49	3.15E-117	0.00E+00	4.91E-02	6.30E-02	8.99E-02	2.16E-02	9.66E-02	2.79E-137
OGG1_boot.50	3.75E-02	1.50E-02	8.77E-02	2.49E-02	7.77E-02	2.51E-02	1.23E-01	0.00E+00
OGG1_boot.51	0.00E+00	0.00E+00	4.73E-02	5.74E-02	9.32E-02	1.23E-02	1.00E-01	0.00E+00
OGG1_boot.52	0.00E+00	0.00E+00	4.76E-02	5.51E-02	9.37E-02	1.08E-02	9.92E-02	0.00E+00
OGG1_boot.53	0.00E+00	0.00E+00	4.90E-02	6.32E-02	9.09E-02	2.17E-02	9.75E-02	1.00E-141
OGG1_boot.54	0.00E+00	0.00E+00	5.10E-02	6.11E-02	9.31E-02	1.87E-02	9.92E-02	0.00E+00
OGG1_boot.55	3.89E-02	1.73E-02	8.02E-02	2.54E-02	7.43E-02	2.72E-02	1.14E-01	0.00E+00
OGG1_boot.56	0.00E+00	9.24E-139	4.92E-02	5.91E-02	9.30E-02	1.72E-02	9.85E-02	0.00E+00
OGG1_boot.57	3.70E-02	1.52E-02	8.60E-02	2.64E-02	7.80E-02	2.58E-02	1.20E-01	0.00E+00
OGG1_boot.58	3.68E-02	1.33E-02	8.62E-02	2.61E-02	7.82E-02	2.48E-02	1.20E-01	0.00E+00
OGG1_boot.59	1.17E-94	0.00E+00	4.83E-02	6.26E-02	9.02E-02	1.60E-02	9.93E-02	5.18E-117
OGG1_boot.60	7.33E-36	0.00E+00	4.73E-02	6.34E-02	8.98E-02	2.31E-02	9.58E-02	2.54E-101
OGG1_boot.61	3.79E-02	1.54E-02	8.25E-02	2.61E-02	7.66E-02	2.57E-02	1.15E-01	0.00E+00
OGG1_boot.62	0.00E+00	0.00E+00	4.96E-02	6.25E-02	9.00E-02	2.06E-02	9.65E-02	0.00E+00
OGG1_boot.63	3.84E-02	1.61E-02	8.40E-02	2.48E-02	7.58E-02	2.58E-02	1.18E-01	0.00E+00
OGG1_boot.64	0.00E+00	0.00E+00	4.78E-02	5.73E-02	9.16E-02	1.46E-02	9.79E-02	0.00E+00
OGG1_boot.65	3.87E-02	1.76E-02	7.88E-02	2.66E-02	7.47E-02	2.76E-02	1.12E-01	5.04E-76
OGG1_boot.66	3.71E-02	1.53E-02	8.49E-02	2.60E-02	7.68E-02	2.58E-02	1.19E-01	0.00E+00
OGG1_boot.67	3.79E-02	1.52E-02	8.65E-02	2.50E-02	7.73E-02	2.57E-02	1.21E-01	0.00E+00
OGG1_boot.68	4.02E-02	1.75E-02	8.05E-02	2.44E-02	7.40E-02	2.69E-02	1.16E-01	0.00E+00
OGG1_boot.69	3.72E-02	1.50E-02	7.30E-02	2.59E-02	7.63E-02	2.59E-02	1.03E-01	0.00E+00
OGG1_boot.70	0.00E+00	0.00E+00	5.15E-02	5.81E-02	9.38E-02	1.60E-02	9.75E-02	0.00E+00
OGG1_boot.71	0.00E+00	0.00E+00	4.98E-02	6.00E-02	9.23E-02	1.68E-02	9.82E-02	0.00E+00
OGG1_boot.72	3.81E-02	1.51E-02	8.09E-02	2.59E-02	7.54E-02	2.57E-02	1.14E-01	0.00E+00
OGG1_boot.73	3.80E-02	1.58E-02	8.46E-02	2.53E-02	7.65E-02	2.58E-02	1.19E-01	0.00E+00
OGG1_boot.74	3.88E-02	1.68E-02	8.03E-02	2.56E-02	7.49E-02	2.64E-02	1.14E-01	0.00E+00
OGG1_boot.75	0.00E+00	0.00E+00	5.14E-02	5.89E-02	9.39E-02	1.68E-02	9.82E-02	0.00E+00
OGG1_boot.76	0.00E+00	0.00E+00	4.98E-02	5.78E-02	9.50E-02	1.34E-02	1.01E-01	0.00E+00
OGG1_boot.77	3.77E-02	1.54E-02	7.10E-02	2.66E-02	7.61E-02	2.58E-02	1.01E-01	0.00E+00
OGG1_boot.78	0.00E+00	0.00E+00	4.94E-02	5.81E-02	9.37E-02	1.51E-02	9.97E-02	0.00E+00
OGG1_boot.79	3.87E-02	1.60E-02	8.27E-02	2.53E-02	7.59E-02	2.60E-02	1.18E-01	0.00E+00
OGG1_boot.80	3.78E-02	1.61E-02	8.37E-02	2.59E-02	7.66E-02	2.65E-02	1.17E-01	0.00E+00
OGG1_boot.81	0.00E+00	0.00E+00	4.86E-02	5.93E-02	9.35E-02	1.56E-02	1.00E-01	0.00E+00
OGG1_boot.82	3.69E-02	1.46E-02	8.50E-02	2.70E-02	7.82E-02	2.59E-02	1.18E-01	0.00E+00
OGG1_boot.83	0.00E+00	0.00E+00	4.83E-02	5.84E-02	9.14E-02	1.55E-02	9.76E-02	0.00E+00
OGG1_boot.84	0.00E+00	0.00E+00	5.07E-02	5.97E-02	9.38E-02	1.79E-02	9.97E-02	0.00E+00
OGG1_boot.85	0.00E+00	0.00E+00	5.08E-02	5.93E-02	9.51E-02	1.69E-02	1.00E-01	0.00E+00
OGG1_boot.86	0.00E+00	0.00E+00	4.96E-02	6.11E-02	9.11E-02	1.92E-02	9.75E-02	0.00E+00
OGG1_boot.87	0.00E+00	0.00E+00	5.01E-02	5.94E-02	9.20E-02	1.81E-02	9.73E-02	0.00E+00
OGG1_boot.88	0.00E+00	0.00E+00	4.95E-02	6.01E-02	9.19E-02	1.79E-02	9.82E-02	0.00E+00
OGG1_boot.89	3.73E-02	1.52E-02	8.35E-02	2.67E-02	7.73E-02	2.55E-02	1.17E-01	0.00E+00
OGG1_boot.90	4.74E-26	0.00E+00	5.85E-02	6.63E-02	8.93E-02	2.38E-02	9.74E-02	1.04E-11
OGG1_boot.91	0.00E+00	0.00E+00	5.01E-02	5.88E-02	9.29E-02	1.74E-02	9.80E-02	0.00E+00
OGG1_boot.92	3.65E-02	1.58E-02	7.12E-02	2.76E-02	7.62E-02	2.57E-02	1.01E-01	2.39E-114
OGG1_boot.93	3.68E-02	1.69E-02	7.89E-02	2.90E-02	7.59E-02	2.67E-02	1.12E-01	6.17E-03
OGG1_boot.94	9.83E-03	0.00E+00	6.49E-02	7.15E-02	8.03E-02	2.10E-02	9.23E-02	2.03E-04
OGG1_boot.95	3.67E-02	1.63E-02	6.74E-02	2.90E-02	7.52E-02	2.62E-02	9.65E-02	3.89E-03
OGG1_boot.96	3.54E-02	1.75E-02	6.22E-02	3.49E-02	7.69E-02	2.19E-02	9.00E-02	2.10E-02
OGG1_boot.97	0.00E+00	0.00E+00	5.22E-02	6.12E-02	9.25E-02	2.19E-02	9.70E-02	0.00E+00
OGG1_boot.98	2.23E-02	3.91E-02	5.39E-02	9.62E-02	6.46E-02	8.95E-02	7.97E-02	7.64E-02
OGG1_boot.99	4.64E-03	8.49E-03	3.58E-02	8.71E-02	7.34E-02	3.32E-02	5.23E-02	8.76E-02
OGG1_boot.100	0.00E+00	1.38E-02	4.24E-02	7.59E-02	7.02E-02	3.33E-02	5.63E-02	8.35E-02
OGG1_boot.101	0.00E+00	1.52E-02	4.47E-02	7.39E-02	6.77E-02	3.42E-02	5.59E-02	8.26E-02
OGG1_boot.102	1.11E-114	1.30E-02	4.03E-02	7.75E-02	6.93E-02	3.39E-02	5.30E-02	8.42E-02
OGG1_boot.103	5.22E-52	1.45E-02	4.03E-02	7.58E-02	6.80E-02	3.44E-02	5.19E-02	8.36E-02
OGG1_boot.104	1.81E-02	3.80E-02	5.58E-02	9.55E-02	6.55E-02	6.25E-02	8.30E-02	7.50E-02
OGG1_boot.105	4.43E-03	1.24E-02	3.48E-02	8.06E-02	7.01E-02	3.45E-02	5.00E-02	8.61E-02
OGG1_boot.106	2.47E-02	5.29E-02	5.22E-02	9.43E-02	6.13E-02	8.55E-02	7.78E-02	7.50E-02
OGG1_boot.107	2.27E-02	3.81E-02	5.32E-02	9.52E-02	6.35E-02	8.18E-02	7.88E-02	7.56E-02
OGG1_boot.108	2.70E-127	1.14E-02	4.11E-02	7.89E-02	7.09E-02	3.27E-02	5.47E-02	8.44E-02
OGG1_boot.109	0.00E+00	1.22E-02	4.14E-02	7.82E-02	7.11E-02	3.31E-02	5.61E-02	8.43E-02
OGG1_boot.110	9.42E-47	1.25E-02	3.69E-02	7.96E-02	7.27E-02	3.34E-02	5.42E-02	8.65E-02
OGG1_boot.111	1.98E-03	1.83E-02	3.90E-02	7.51E-02	6.83E-02	3.57E-02	5.14E-02	8.53E-02
OGG1_boot.112	7.39E-24	1.28E-02	4.01E-02	7.71E-02	6.85E-02	3.39E-02	5.22E-02	8.36E-02
OGG1_boot.113	1.38E-144	1.31E-02	4.16E-02	7.87E-02	7.22E-02	3.32E-02	5.66E-02	8.57E-02
OGG1_boot.114	2.02E-02	4.10E-02	5.50E-02	9.60E-02	6.45E-02	8.01E-02	8.00E-02	7.50E-02
OGG1_boot.115	6.48E-98	1.10E-02	4.15E-02	7.96E-02	7.16E-02	3.24E-02	5.55E-02	8.46E-02
OGG1_boot.116	2.63E-02	4.05E-02	6.18E-02	9.55E-02	6.67E-02	8.53E-02	7.43E-02	7.31E-02
OGG1_boot.117	0.00E+00	1.38E-02	4.23E-02	7.83E-02	7.23E-02	3.37E-02	5.70E-02	8.59E-02
OGG1_boot.118	2.10E-02	3.98E-02	5.32E-02	9.52E-02	6.26E-02	6.52E-02	7.87E-02	7.47E-02
OGG1_boot.119	1.88E-02	4.12E-02	5.38E-02	9.48E-02	6.25E-02	6.62E-02	7.85E-02	7.54E-02
OGG1_boot.120	0.00E+00	1.32E-02	4.08E-02	7.66E-02	6.92E-02	3.38E-02	5.40E-02	8.35E-02
OGG1_boot.121	1.29E-114	1.52E-02	4.13E-02	7.87E-02	7.30E-02	3.38E-02	5.70E-02	8.70E-02
OGG1_boot.122	2.14E-02	4.01E-02	5.28E-02	9.42E-02	6.25E-02	6.47E-02	7.92E-02	7.38E-02
OGG1_boot.123	1.27E-02	4.27E-02	5.50E-02	9.44E-02	6.22E-02	6.91E-02	8.14E-02	7.60E-02
OGG1_boot.124	2.79E-73	1.39E-02	3.82E-02	8.17E-02	7.58E-02	3.37E-02	5.71E-02	8.95E-02
OGG1_boot.125	2.06E-02	5.61E-02	6.43E-02	9.51E-02	6.75E-02	9.62E-02	7.23E-02	7.30E-02
OGG1_boot.126	1.72E-162	1.29E-02	4.14E-02	7.86E-02	7.21E-02	3.29E-02	5.62E-02	8.55E-02
OGG1_boot.127	1.88E-02	4.24E-02	5.33E-02	9.35E-02	6.12E-02	8.47E-02	7.61E-02	7.45E-02
OGG1_boot.128	2.46E-02	3.93E-02	5.24E-02	9.43E-02	6.29E-02	8.49E-02	7.75E-02	7.51E-02
OGG1_boot.129	3.33E-03	1.32E-02	3.63E-02	8.39E-02	7.30E-02	3.48E-02	5.19E-02	8.92E-02
OGG1_boot.130	0.00E+00	1.35E-02	4.09E-02	7.75E-02	7.03E-02	3.37E-02	5.45E-02	8.46E-02
OGG1_boot.131	2.69E-02	3.91E-02	5.19E-02	9.48E-02	6.15E-02	8.52E-02	7.62E-02	7.42E-02
OGG1_boot.132	2.68E-02	3.73E-02	6.55E-02	9.88E-02	7.14E-02	8.57E-02	7.77E-02	7.60E-02
OGG1_boot.133	2.42E-02	3.79E-02	5.29E-02	9.49E-02	6.37E-02	9.63E-02	7.70E-02	7.49E-02
OGG1_boot.134	1.04E-102	1.20E-02	4.16E-02	7.92E-02	7.20E-02	3.27E-02	5.63E-02	8.52E-02
OGG1_boot.135	1.96E-02	4.03E-02	5.34E-02	9.49E-02	6.21E-02	6.47E-02	7.87E-02	7.43E-02
OGG1_boot.136	2.03E-02	3.95E-02	5.46E-02	9.63E-02	6.41E-02	6.92E-02	7.93E-02	7.58E-02
OGG1_boot.137	0.00E+00	1.10E-02	4.48E-02	7.88E-02	7.43E-02	3.19E-02	6.18E-02	8.43E-02
OGG1_boot.138	0.00E+00	1.28E-02	4.25E-02	7.69E-02	7.10E-02	3.29E-02	5.72E-02	8.37E-02
OGG1_real	0.00E+00	1.62E-02	4.59E-02	7.34E-02	6.86E-02	3.39E-02	5.79E-02	8.22E-02
OGG1_real.1	1.68E-02	4.18E-02	5.73E-02	9.22E-02	6.15E-02	7.77E-02	7.73E-02	7.33E-02
OGG1_real.2	1.67E-105	1.30E-02	4.07E-02	7.80E-02	7.05E-02	3.35E-02	5.44E-02	8.47E-02
UNG_boot	2.98E-02	6.47E-02	8.28E-03	1.13E-01	0.00E+00	7.84E-02	3.62E-02	7.61E-02
UNG_boot.1	4.90E-02	4.94E-02	1.09E-02	7.00E-02	4.59E-02	6.89E-02	0.00E+00	9.90E-02
UNG_boot.2	3.31E-02	6.86E-02	1.39E-02	1.30E-01	7.78E-03	8.38E-02	4.35E-02	8.67E-02
UNG_boot.3	3.11E-02	6.89E-02	1.27E-02	1.17E-01	7.78E-03	7.52E-02	4.15E-02	7.90E-02
UNG_boot.4	5.35E-02	5.08E-02	8.86E-03	7.41E-02	4.66E-02	6.63E-02	0.00E+00	1.08E-01
UNG_boot.5	4.99E-02	4.73E-02	1.41E-02	7.40E-02	5.05E-02	6.20E-02	0.00E+00	9.95E-02
UNG_boot.6	5.28E-02	4.13E-02	1.24E-02	7.99E-02	5.16E-02	6.36E-02	0.00E+00	1.04E-01
UNG_boot.7	2.85E-02	6.62E-02	5.78E-03	1.13E-01	0.00E+00	8.35E-02	3.42E-02	7.61E-02
UNG_boot.8	2.02E-02	5.83E-02	1.29E-02	1.13E-01	7.91E-03	7.30E-02	4.07E-02	7.19E-02
UNG_boot.9	3.23E-02	6.45E-02	1.60E-02	1.27E-01	1.13E-02	8.19E-02	4.49E-02	8.77E-02
UNG_boot.10	3.59E-02	4.49E-02	2.13E-02	7.85E-02	4.40E-02	6.12E-02	2.41E-03	9.42E-02
UNG_boot.11	2.98E-02	6.53E-02	1.40E-02	1.25E-01	9.19E-03	8.03E-02	4.32E-02	8.35E-02
UNG_boot.12	3.25E-02	6.80E-02	1.05E-02	1.18E-01	3.15E-03	7.91E-02	3.86E-02	7.89E-02
UNG_boot.13	2.92E-02	6.20E-02	8.76E-03	1.15E-01	4.37E-49	8.06E-02	3.74E-02	7.72E-02
UNG_boot.14	5.39E-02	5.16E-02	4.55E-03	7.08E-02	4.23E-02	6.70E-02	0.00E+00	1.03E-01
UNG_boot.15	4.81E-02	4.83E-02	5.31E-03	6.65E-02	4.22E-02	6.71E-02	0.00E+00	9.74E-02
UNG_boot.16	5.09E-02	4.84E-02	1.16E-02	7.67E-02	4.70E-02	6.52E-02	0.00E+00	1.05E-01
UNG_boot.17	4.87E-02	4.87E-02	1.29E-02	7.30E-02	4.84E-02	6.16E-02	0.00E+00	9.86E-02
UNG_boot.18	4.07E-02	4.67E-02	1.47E-02	7.17E-02	4.60E-02	5.94E-02	0.00E+00	9.40E-02
UNG_boot.19	5.22E-02	5.31E-02	8.12E-03	6.94E-02	4.41E-02	6.96E-02	0.00E+00	1.02E-01
UNG_boot.20	4.67E-02	4.20E-02	1.89E-02	7.94E-02	5.02E-02	6.12E-02	6.59E-04	9.83E-02
UNG_boot.21	3.54E-02	7.13E-02	1.03E-02	1.22E-01	3.55E-03	8.45E-02	3.89E-02	8.37E-02
UNG_boot.22	5.31E-02	4.99E-02	7.09E-03	6.76E-02	4.29E-02	6.58E-02	0.00E+00	9.76E-02
UNG_boot.23	5.03E-02	4.65E-02	1.50E-02	7.92E-02	4.94E-02	6.64E-02	0.00E+00	1.02E-01
UNG_boot.24	2.86E-02	5.26E-02	7.03E-03	1.16E-01	0.00E+00	8.10E-02	3.36E-02	7.51E-02
UNG_boot.25	2.81E-02	6.12E-02	1.75E-02	1.14E-01	1.32E-02	7.32E-02	4.18E-02	8.02E-02
UNG_boot.26	3.77E-02	6.87E-02	1.46E-02	1.25E-01	9.42E-03	8.12E-02	4.11E-02	8.73E-02
UNG_boot.27	5.17E-02	4.94E-02	8.41E-03	6.63E-02	4.46E-02	6.32E-02	0.00E+00	9.70E-02
UNG_boot.28	2.86E-02	6.09E-02	1.82E-02	1.16E-01	1.46E-02	7.73E-02	4.20E-02	9.53E-02
UNG_boot.29	2.68E-02	6.47E-02	7.54E-03	1.13E-01	0.00E+00	7.88E-02	3.48E-02	7.42E-02
UNG_boot.30	4.84E-02	4.92E-02	1.50E-02	7.55E-02	4.71E-02	6.41E-02	0.00E+00	1.00E-01
UNG_boot.31	5.33E-02	4.93E-02	7.59E-03	7.19E-02	4.42E-02	6.55E-02	0.00E+00	1.05E-01
UNG_boot.32	5.26E-02	4.30E-02	1.41E-02	8.37E-02	5.36E-02	6.59E-02	0.00E+00	1.12E-01
UNG_boot.33	3.14E-02	6.74E-02	8.70E-03	1.11E-01	4.13E-93	7.87E-02	3.68E-02	7.80E-02
UNG_boot.34	2.75E-02	6.88E-02	1.42E-02	1.23E-01	9.39E-03	7.47E-02	2.47E-02	7.84E-02
UNG_boot.35	3.25E-02	6.83E-02	8.33E-03	1.22E-01	0.00E+00	8.61E-02	3.78E-02	8.00E-02
UNG_boot.36	3.30E-02	4.99E-02	1.45E-02	1.26E-01	7.63E-03	7.73E-02	3.83E-02	8.09E-02
UNG_boot.37	4.26E-02	4.72E-02	2.00E-02	8.06E-02	4.81E-02	6.31E-02	8.98E-04	1.04E-01
UNG_boot.38	5.46E-02	4.66E-02	9.78E-03	7.80E-02	4.78E-02	6.77E-02	0.00E+00	1.05E-01
UNG_boot.39	3.40E-02	6.84E-02	1.20E-02	1.28E-01	5.06E-03	8.42E-02	4.05E-02	8.49E-02
UNG_boot.40	3.87E-02	4.51E-02	1.87E-02	7.46E-02	4.53E-02	5.99E-02	3.55E-29	9.42E-02
UNG_boot.41	2.93E-02	6.53E-02	8.28E-03	1.20E-01	0.00E+00	8.30E-02	3.67E-02	7.81E-02
UNG_boot.42	5.29E-02	4.79E-02	8.70E-03	7.17E-02	4.67E-02	6.43E-02	0.00E+00	1.03E-01
UNG_boot.43	4.47E-02	4.53E-02	1.74E-02	7.66E-02	4.70E-02	5.97E-02	0.00E+00	9.76E-02
UNG_boot.44	3.10E-02	6.50E-02	1.49E-02	1.24E-01	9.22E-03	7.90E-02	4.26E-02	8.32E-02
UNG_boot.45	4.48E-02	4.65E-02	1.03E-02	6.94E-02	4.08E-02	6.57E-02	0.00E+00	9.49E-02
UNG_boot.46	4.80E-02	4.86E-02	1.42E-02	7.66E-02	4.44E-02	6.57E-02	0.00E+00	1.01E-01
UNG_boot.47	3.44E-02	9.35E-02	1.18E-02	1.24E-01	5.04E-03	8.28E-02	3.94E-02	8.26E-02
UNG_boot.48	2.89E-02	6.69E-02	1.09E-02	1.15E-01	4.83E-03	7.57E-02	3.77E-02	7.64E-02
UNG_boot.49	3.79E-02	6.90E-02	1.45E-02	1.28E-01	9.13E-03	8.46E-02	4.28E-02	9.27E-02
UNG_boot.50	4.67E-02	4.70E-02	7.86E-03	6.53E-02	3.93E-02	6.69E-02	0.00E+00	9.42E-02
UNG_boot.51	2.46E-02	4.85E-02	8.55E-03	1.04E-01	4.21E-43	7.37E-02	3.58E-02	6.91E-02
UNG_boot.52	2.63E-02	6.00E-02	5.87E-03	1.03E-01	0.00E+00	7.65E-02	3.18E-02	6.94E-02
UNG_boot.53	2.60E-02	5.91E-02	1.16E-02	1.14E-01	3.99E-03	7.61E-02	3.99E-02	7.50E-02
UNG_boot.54	1.63E-98	1.05E-01	1.91E-02	8.39E-02	6.21E-03	1.44E-01	1.40E-02	2.01E-31
UNG_boot.55	3.68E-12	1.03E-01	2.42E-02	8.38E-02	1.25E-02	1.36E-01	2.00E-02	1.71E-17
UNG_boot.56	1.10E-151	1.03E-01	1.72E-02	8.10E-02	5.00E-03	1.46E-01	1.27E-02	2.91E-80
UNG_boot.57	0.00E+00	1.00E-01	2.27E-02	8.42E-02	1.18E-02	1.47E-01	1.82E-02	1.04E-30
UNG_boot.58	0.00E+00	9.93E-02	2.30E-02	8.17E-02	1.28E-02	1.43E-01	1.96E-02	2.64E-68
UNG_boot.59	1.49E-02	9.88E-02	2.40E-02	7.97E-02	1.08E-02	1.32E-01	2.03E-02	2.66E-86
UNG_boot.60	1.46E-02	9.81E-02	2.60E-02	8.38E-02	1.33E-02	1.35E-01	2.25E-02	3.58E-82
UNG_boot.61	0.00E+00	1.01E-01	2.09E-02	8.39E-02	1.01E-02	1.44E-01	1.72E-02	1.75E-22
UNG_boot.62	0.00E+00	1.05E-01	1.62E-02	8.81E-02	4.19E-03	1.49E-01	1.07E-02	1.38E-02
UNG_boot.63	0.00E+00	1.03E-01	1.74E-02	8.45E-02	6.22E-03	1.52E-01	1.39E-02	1.40E-53
UNG_boot.64	2.04E-02	9.99E-02	2.07E-02	8.31E-02	7.44E-03	1.37E-01	1.74E-02	1.17E-06
UNG_boot.65	0.00E+00	9.90E-02	2.39E-02	8.45E-02	1.35E-02	1.46E-01	2.02E-02	2.56E-35
UNG_boot.66	0.00E+00	9.94E-02	2.46E-02	8.54E-02	1.44E-02	1.43E-01	2.20E-02	1.06E-46
UNG_boot.67	1.44E-02	9.73E-02	2.40E-02	7.91E-02	1.21E-02	1.32E-01	2.08E-02	3.61E-78
UNG_boot.68	0.00E+00	9.94E-02	1.96E-02	7.99E-02	9.49E-03	1.44E-01	1.65E-02	1.19E-08
UNG_boot.69	1.48E-02	9.79E-02	1.94E-02	8.40E-02	7.50E-03	1.33E-01	1.66E-02	1.96E-02
