Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_0_multinomial_train1.26	0.9999999999999976	0.982	0.391	39.1%	0.126	28.461%	0.19852	0.983
UNG_0_multinomial_train1.30	0.9999999999999982	0.835	0.729	72.9%	0.119	55.36%	0.50853	0.782
OGG1_0_multinomial_train1.27	0.9999999999999977	0.977	0.422	42.2%	0.112	26.793%	0.20046	0.977
OGG1_0_multinomial_train1.28	0.9999999999999977	0.98	0.403	40.3%	0.102	24.817%	0.18911	0.98
UNG_0_multinomial_train1.31	0.9999999999999984	0.883	0.708	70.8%	0.113	49.612%	0.456	0.862
UNG_0_multinomial_train1.32	0.9999999999999984	0.801	0.792	79.2%	0.128	59.823%	0.58278	0.733
UNG_0_multinomial_train1.33	0.9999999999999986	0.792	0.797	79.7%	0.13	61.198%	0.54921	0.718
OGG1_0_multinomial_train1.29	0.9999999999999982	0.988	0.349	34.9%	0.077	19.559%	0.18096	0.988
OGG1_0_multinomial_train1.30	0.9999999999999972	0.983	0.381	38.1%	0.101	24.394%	0.17599	0.983
UNG_0_multinomial_train1.34	0.999999999999998	0.821	0.737	73.7%	0.121	57.148%	0.49019	0.759
OGG1_0_multinomial_train1.31	0.9999999999999976	0.982	0.427	42.7%	0.099	24.086%	0.22876	0.982
UNG_0_multinomial_train1.35	0.999999999999998	0.817	0.73	73.0%	0.111	57.532%	0.48216	0.734
UNG_0_multinomial_train1.36	0.9999999999999982	0.824	0.743	74.3%	0.12	56.989%	0.49418	0.764
UNG_0_multinomial_train1.37	0.9999999999999981	0.771	0.828	82.8%	0.128	63.731%	0.58106	0.673
OGG1_0_multinomial_train1.32	0.9999999999999972	0.975	0.404	40.4%	0.093	23.968%	0.18321	0.974
UNG_0_multinomial_train1.38	0.9999999999999984	0.825	0.72	72.0%	0.118	56.672%	0.51129	0.763
OGG1_0_multinomial_train1.33	0.9999999999999974	0.987	0.366	36.6%	0.074	19.184%	0.16678	0.986
OGG1_0_multinomial_train1.34	0.9999999999999974	0.98	0.401	40.1%	0.095	23.799%	0.16777	0.979
OGG1_0_multinomial_train1.35	0.9999999999999973	0.981	0.429	42.9%	0.087	22.238%	0.20677	0.981
OGG1_0_multinomial_train1.36	0.9999999999999979	0.975	0.418	41.8%	0.121	28.306%	0.18939	0.975
OGG1_0_multinomial_train1.37	0.9999999999999977	0.983	0.384	38.4%	0.107	25.299%	0.16373	0.984
OGG1_0_multinomial_train1.38	0.9999999999999978	0.978	0.422	42.2%	0.116	27.234%	0.18697	0.979
UNG_0_multinomial_train1.39	0.9999999999999982	0.812	0.77	77.0%	0.123	58.501%	0.53565	0.748
OGG1_0_multinomial_train1.39	0.9999999999999981	0.98	0.405	40.5%	0.084	21.812%	0.21015	0.979
UNG_0_multinomial_train1.40	0.9999999999999981	0.787	0.802	80.2%	0.123	61.417%	0.52408	0.698
OGG1_0_multinomial_train1.40	0.9999999999999977	0.982	0.432	43.2%	0.093	23.185%	0.21694	0.981
OGG1_0_multinomial_train1.41	0.9999999999999978	0.973	0.438	43.8%	0.115	27.654%	0.18023	0.973
UNG_0_multinomial_train1.41	0.9999999999999984	0.83	0.668	66.8%	0.113	55.856%	0.4653	0.764
OGG1_0_multinomial_train1.42	0.9999999999999977	0.98	0.421	42.1%	0.109	25.992%	0.20612	0.98
UNG_0_multinomial_train1.42	0.9999999999999982	0.808	0.703	70.3%	0.123	59.32%	0.47444	0.738
OGG1_0_multinomial_train1.43	0.9999999999999974	0.981	0.393	39.3%	0.099	24.334%	0.17594	0.98
OGG1_0_multinomial_train1.44	0.9999999999999977	0.983	0.388	38.8%	0.092	22.829%	0.1955	0.983
OGG1_0_multinomial_train1.45	0.9999999999999974	0.984	0.382	38.2%	0.094	23.142%	0.20226	0.984
OGG1_0_multinomial_train1.46	0.9999999999999974	0.985	0.404	40.4%	0.079	20.331%	0.202	0.984
UNG_0_multinomial_train1.43	0.9999999999999987	0.847	0.695	69.5%	0.117	53.38%	0.46895	0.802
OGG1_0_multinomial_train1.47	0.9999999999999972	0.981	0.395	39.5%	0.098	24.055%	0.18555	0.981
OGG1_0_multinomial_train1.48	0.9999999999999977	0.985	0.378	37.8%	0.086	21.505%	0.1843	0.985
OGG1_0_multinomial_train1.49	0.999999999999998	0.986	0.371	37.1%	0.086	21.493%	0.17962	0.986
OGG1_0_multinomial_train1.50	0.9999999999999976	0.977	0.422	42.2%	0.106	25.776%	0.21266	0.977
UNG_0_multinomial_train1.44	0.9999999999999981	0.838	0.726	72.6%	0.108	54.418%	0.50397	0.772
OGG1_0_multinomial_train1.51	0.9999999999999977	0.971	0.458	45.8%	0.108	26.858%	0.23114	0.97
OGG1_0_multinomial_train1.52	0.9999999999999979	0.975	0.43	43.0%	0.114	27.284%	0.19617	0.975
ATP2B4_0_multinomial_train1	0.9999999999999973	0.956	0.499	49.9%	0.07	29.617%	0.2876	0.946
ATP2B4_1_multinomial_train1	0.9999999999999973	0.956	0.559	55.9%	0.085	32.214%	0.33317	0.951
ATP2B4_0_multinomial_train1.1	0.9999999999999982	0.956	0.54	54.0%	0.081	32.544%	0.33489	0.951
ATP2B4_1_multinomial_train1.1	0.9999999999999972	0.958	0.534	53.4%	0.091	31.047%	0.29349	0.954
ATP2B4_1_multinomial_train1.2	0.9999999999999976	0.963	0.525	52.5%	0.088	29.115%	0.30216	0.959
ATP2B4_1_multinomial_train1.3	0.9999999999999973	0.946	0.566	56.6%	0.1	37.48%	0.34964	0.944
ATP2B4_0_multinomial_train1.2	0.9999999999999976	0.927	0.575	57.5%	0.095	38.705%	0.37026	0.912
ATP2B4_1_multinomial_train1.4	0.9999999999999978	0.967	0.547	54.7%	0.089	28.099%	0.35876	0.964
ATP2B4_0_multinomial_train1.3	0.9999999999999976	0.938	0.584	58.4%	0.095	38.092%	0.35197	0.931
ATP2B4_0_multinomial_train1.4	0.9999999999999978	0.951	0.55	55.0%	0.084	33.999%	0.33021	0.945
ATP2B4_0_multinomial_train1.5	0.9999999999999979	0.928	0.592	59.2%	0.098	38.399%	0.35383	0.916
ATP2B4_0_multinomial_train1.6	0.9999999999999977	0.955	0.517	51.7%	0.077	31.893%	0.27949	0.947
ATP2B4_1_multinomial_train1.5	0.9999999999999976	0.967	0.497	49.7%	0.083	26.36%	0.27083	0.964
ATP2B4_0_multinomial_train1.7	0.9999999999999972	0.968	0.45	45.0%	0.067	25.874%	0.2516	0.963
ATP2B4_1_multinomial_train1.6	0.9999999999999976	0.964	0.526	52.6%	0.086	27.237%	0.31036	0.96
ATP2B4_1_multinomial_train1.7	0.9999999999999978	0.966	0.53	53.0%	0.085	28.675%	0.304	0.963
ATP2B4_1_multinomial_train1.8	0.9999999999999979	0.928	0.67	67.0%	0.112	40.997%	0.39434	0.921
ATP2B4_1_multinomial_train1.9	0.9999999999999968	0.96	0.482	48.2%	0.08	28.396%	0.29298	0.955
ATP2B4_1_multinomial_train1.10	0.9999999999999971	0.969	0.474	47.4%	0.068	25.493%	0.2793	0.964
ATP2B4_1_multinomial_train1.11	0.9999999999999974	0.935	0.634	63.4%	0.11	38.242%	0.36678	0.929
ATP2B4_1_multinomial_train1.12	0.999999999999998	0.957	0.56	56.0%	0.095	32.988%	0.34371	0.954
ATP2B4_1_multinomial_train1.13	0.9999999999999972	0.949	0.622	62.2%	0.102	33.842%	0.39174	0.944
ATP2B4_0_multinomial_train1.8	0.9999999999999978	0.937	0.568	56.8%	0.095	37.742%	0.36262	0.929
ATP2B4_1_multinomial_train1.14	0.9999999999999976	0.942	0.567	56.7%	0.099	33.745%	0.3624	0.933
ATP2B4_1_multinomial_train1.15	0.9999999999999976	0.944	0.62	62.0%	0.105	35.565%	0.33354	0.939
ATP2B4_0_multinomial_train1.9	0.9999999999999976	0.956	0.478	47.8%	0.073	30.134%	0.33239	0.946
ATP2B4_0_multinomial_train1.10	0.9999999999999976	0.939	0.562	56.2%	0.096	37.419%	0.35035	0.932
ATP2B4_0_multinomial_train1.11	0.9999999999999976	0.91	0.66	66.0%	0.109	43.205%	0.40612	0.895
ATP2B4_1_multinomial_train1.16	0.9999999999999971	0.96	0.514	51.4%	0.092	29.917%	0.30719	0.956
ATP2B4_0_multinomial_train1.12	0.9999999999999974	0.954	0.508	50.8%	0.073	31.633%	0.31031	0.945
ATP2B4_0_multinomial_train1.13	0.9999999999999973	0.923	0.61	61.0%	0.092	39.785%	0.39364	0.907
ATP2B4_0_multinomial_train1.14	0.9999999999999977	0.941	0.573	57.3%	0.094	36.194%	0.31477	0.933
ATP2B4_0_multinomial_train1.15	0.9999999999999973	0.957	0.535	53.5%	0.083	32.307%	0.29149	0.953
ATP2B4_1_multinomial_train1.17	0.9999999999999974	0.941	0.605	60.5%	0.109	37.831%	0.35895	0.937
