Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
RNF168_2_multinomial_train3.59	6.44E-03	2.57E-02	1.20E-01	1.13E-01	1.10E-01	8.22E-02	4.41E-02	1.70E-01
RNF168_2_multinomial_train3.60	9.78E-03	2.39E-02	1.25E-01	1.21E-01	1.11E-01	8.02E-02	4.29E-02	1.81E-01
RNF168_2_multinomial_train3.61	1.13E-02	2.32E-02	1.22E-01	1.18E-01	1.11E-01	6.23E-02	4.63E-02	1.78E-01
RNF168_2_multinomial_train3.62	5.14E-03	2.42E-02	1.23E-01	1.14E-01	1.11E-01	6.25E-02	4.41E-02	1.70E-01
RNF168_2_multinomial_train3.63	1.03E-02	2.59E-02	1.22E-01	1.16E-01	1.12E-01	5.98E-02	4.55E-02	1.74E-01
RNF168_2_multinomial_train3.64	1.07E-02	2.35E-02	1.22E-01	1.16E-01	1.11E-01	6.37E-02	4.54E-02	1.74E-01
RNF168_2_multinomial_train3.65	6.35E-03	2.51E-02	1.27E-01	1.21E-01	1.15E-01	5.66E-02	4.44E-02	1.81E-01
RNF168_2_multinomial_train3.66	7.56E-03	6.41E-03	1.28E-01	1.19E-01	1.17E-01	6.53E-02	4.59E-02	1.92E-01
RNF168_2_multinomial_train3.67	1.61E-02	1.67E-26	1.22E-01	1.15E-01	1.10E-01	6.67E-02	4.80E-02	1.85E-01
RNF168_2_multinomial_train3.68	1.16E-02	2.71E-02	1.24E-01	1.17E-01	1.11E-01	5.76E-02	4.51E-02	1.76E-01
RNF168_2_multinomial_train3.69	5.18E-03	2.42E-02	1.19E-01	1.13E-01	1.07E-01	6.52E-02	4.86E-02	1.71E-01
RNF168_2_multinomial_train3.70	1.67E-26	2.80E-02	1.23E-01	1.17E-01	1.11E-01	5.53E-02	4.44E-02	1.77E-01
RNF168_2_multinomial_train3.71	1.02E-02	2.24E-02	1.21E-01	1.16E-01	1.09E-01	6.06E-02	4.57E-02	1.75E-01
RNF168_2_multinomial_train3.72	1.67E-26	3.27E-02	1.22E-01	1.19E-01	1.12E-01	6.27E-02	4.53E-02	1.77E-01
RNF168_2_multinomial_train3.73	1.12E-02	5.89E-03	1.24E-01	1.16E-01	1.14E-01	6.34E-02	4.63E-02	1.88E-01
RNF168_2_multinomial_train3.74	4.94E-03	2.22E-02	1.25E-01	1.17E-01	1.10E-01	6.29E-02	4.31E-02	1.76E-01
RNF168_2_multinomial_train3.75	6.73E-03	2.48E-02	1.23E-01	1.17E-01	1.09E-01	5.47E-02	4.29E-02	1.76E-01
RNF168_2_multinomial_train3.76	1.22E-02	2.48E-02	1.28E-01	1.21E-01	1.13E-01	6.25E-02	4.38E-02	1.80E-01
RNF168_2_multinomial_train3.77	1.81E-02	7.52E-03	1.25E-01	1.14E-01	1.15E-01	6.33E-02	4.56E-02	1.86E-01
RNF168_2_multinomial_train3.78	2.86E-12	2.60E-02	1.24E-01	1.22E-01	1.13E-01	5.84E-02	4.47E-02	1.82E-01
RNF168_2_multinomial_train3.79	6.99E-12	3.18E-02	1.27E-01	1.24E-01	1.13E-01	8.91E-02	4.21E-02	1.85E-01
RNF168_2_multinomial_train3.80	1.15E-02	2.37E-02	1.21E-01	1.16E-01	1.07E-01	6.08E-02	4.44E-02	1.74E-01
RNF168_2_multinomial_train3.81	9.05E-03	2.38E-02	1.21E-01	1.18E-01	1.10E-01	6.58E-02	4.81E-02	1.76E-01
RNF168_2_multinomial_train3.82	7.35E-03	4.89E-03	1.27E-01	1.20E-01	1.15E-01	6.39E-02	4.47E-02	1.95E-01
RNF168_2_multinomial_train3.83	1.68E-02	1.94E-02	1.18E-01	1.10E-01	1.09E-01	6.52E-02	4.88E-02	1.69E-01
RNF168_2_multinomial_train3.84	1.41E-02	2.19E-02	1.19E-01	1.12E-01	1.08E-01	6.61E-02	4.90E-02	1.69E-01
RNF168_2_multinomial_train3.85	1.64E-02	2.17E-03	1.24E-01	1.16E-01	1.13E-01	5.50E-02	4.48E-02	1.88E-01
RNF168_2_multinomial_train3.86	1.67E-26	2.57E-02	1.21E-01	1.18E-01	1.12E-01	6.35E-02	4.59E-02	1.77E-01
RNF168_2_multinomial_train3.87	1.04E-02	9.55E-03	1.21E-01	1.13E-01	1.09E-01	5.36E-02	4.44E-02	1.84E-01
RNF168_2_multinomial_train3.88	2.69E-03	2.76E-02	1.30E-01	1.26E-01	1.19E-01	6.41E-02	4.53E-02	1.88E-01
RNF168_2_multinomial_train3.89	6.70E-03	2.65E-02	1.27E-01	1.21E-01	1.12E-01	8.61E-02	4.22E-02	1.78E-01
RNF168_2_multinomial_train3.90	1.11E-02	2.56E-02	1.29E-01	1.21E-01	1.12E-01	5.59E-02	4.31E-02	1.80E-01
RNF168_2_multinomial_train3.91	8.86E-03	1.61E-25	1.22E-01	1.17E-01	1.09E-01	6.39E-02	4.68E-02	1.89E-01
RNF168_2_multinomial_train3.92	1.03E-02	7.69E-03	1.28E-01	1.19E-01	1.19E-01	6.38E-02	4.67E-02	1.94E-01
RNF168_2_multinomial_train3.93	5.35E-03	2.82E-02	1.26E-01	1.24E-01	1.13E-01	6.25E-02	4.45E-02	1.81E-01
RNF168_2_multinomial_train3.94	9.76E-03	2.56E-02	1.24E-01	1.13E-01	1.10E-01	5.58E-02	4.37E-02	1.70E-01
RNF168_2_multinomial_train3.95	1.78E-02	3.04E-10	1.26E-01	1.18E-01	1.12E-01	5.78E-02	4.45E-02	1.89E-01
RNF168_2_multinomial_train3.96	1.67E-26	2.37E-02	1.21E-01	1.18E-01	1.09E-01	6.33E-02	4.47E-02	1.78E-01
RNF168_2_multinomial_train3.97	1.67E-26	2.29E-02	1.22E-01	1.16E-01	1.11E-01	6.13E-02	4.44E-02	1.78E-01
RNF168_2_multinomial_train3.98	3.56E-03	5.82E-03	1.28E-01	1.22E-01	1.16E-01	6.37E-02	4.55E-02	1.98E-01
UNG_2_multinomial_train3	1.29E-01	1.44E-01	1.55E-01	1.39E-01	2.57E-02	1.27E-03	1.73E-02	1.32E-01
UNG_2_multinomial_train3.1	1.32E-01	1.37E-01	1.55E-01	1.37E-01	1.56E-02	1.96E-02	2.33E-02	1.32E-01
UNG_2_multinomial_train3.2	1.32E-01	1.43E-01	1.55E-01	1.43E-01	1.95E-02	7.87E-03	2.24E-02	1.32E-01
UNG_2_multinomial_train3.3	1.39E-01	1.31E-01	1.70E-01	1.45E-01	2.50E-02	2.04E-09	3.09E-02	1.38E-01
UNG_2_multinomial_train3.4	1.34E-01	1.41E-01	1.58E-01	1.43E-01	1.86E-02	1.35E-02	2.59E-02	1.34E-01
UNG_2_multinomial_train3.5	1.31E-01	1.37E-01	1.60E-01	1.36E-01	1.07E-02	2.21E-02	1.19E-02	1.31E-01
UNG_2_multinomial_train3.6	1.37E-01	1.50E-01	1.67E-01	1.45E-01	1.19E-02	1.44E-02	1.33E-02	1.38E-01
UNG_2_multinomial_train3.7	1.53E-01	1.67E-01	1.89E-01	1.60E-01	2.01E-02	6.38E-03	1.66E-03	1.55E-01
UNG_2_multinomial_train3.8	1.35E-01	1.47E-01	1.59E-01	1.44E-01	2.14E-02	9.80E-05	2.57E-02	1.35E-01
UNG_2_multinomial_train3.9	1.26E-01	1.36E-01	1.57E-01	1.36E-01	2.01E-02	7.74E-04	1.28E-02	1.26E-01
UNG_2_multinomial_train3.10	1.35E-01	1.45E-01	1.62E-01	1.42E-01	2.34E-02	1.16E-02	3.01E-02	1.33E-01
UNG_2_multinomial_train3.11	1.32E-01	1.40E-01	1.65E-01	1.40E-01	1.27E-02	2.06E-02	1.81E-02	1.33E-01
UNG_2_multinomial_train3.12	1.32E-01	1.45E-01	1.61E-01	1.41E-01	2.36E-02	6.54E-03	2.97E-02	1.34E-01
UNG_2_multinomial_train3.13	1.25E-01	1.35E-01	1.52E-01	1.33E-01	1.77E-02	5.14E-03	2.00E-02	1.26E-01
UNG_2_multinomial_train3.14	1.33E-01	1.38E-01	1.62E-01	1.39E-01	1.39E-02	2.50E-02	3.18E-03	1.32E-01
UNG_2_multinomial_train3.15	1.45E-01	1.58E-01	1.72E-01	1.53E-01	2.47E-02	1.41E-49	8.91E-03	1.45E-01
UNG_2_multinomial_train3.16	1.40E-01	1.48E-01	1.78E-01	1.41E-01	2.06E-02	1.13E-02	7.18E-03	1.40E-01
UNG_2_multinomial_train3.17	1.28E-01	1.46E-01	1.56E-01	1.39E-01	3.52E-02	1.09E-30	1.48E-02	1.31E-01
UNG_2_multinomial_train3.18	1.32E-01	1.40E-01	1.62E-01	1.36E-01	7.70E-03	1.92E-02	1.92E-02	1.33E-01
UNG_2_multinomial_train3.19	1.29E-01	1.41E-01	1.63E-01	1.39E-01	1.90E-02	5.42E-03	1.47E-02	1.30E-01
UNG_2_multinomial_train3.20	1.41E-01	1.49E-01	1.79E-01	1.47E-01	9.53E-03	1.63E-02	1.77E-02	1.41E-01
UNG_2_multinomial_train3.21	1.34E-01	1.42E-01	1.58E-01	1.41E-01	2.17E-02	3.04E-03	3.08E-02	1.34E-01
UNG_2_multinomial_train3.22	1.39E-01	1.50E-01	1.71E-01	1.48E-01	1.24E-02	1.12E-02	1.15E-02	1.38E-01
UNG_2_multinomial_train3.23	1.37E-01	1.52E-01	1.65E-01	1.47E-01	1.81E-02	9.15E-34	1.77E-02	1.40E-01
UNG_2_multinomial_train3.24	1.39E-01	1.54E-01	1.70E-01	1.48E-01	1.70E-02	6.56E-03	1.50E-02	1.41E-01
UNG_2_multinomial_train3.25	1.31E-01	1.39E-01	1.57E-01	1.40E-01	1.72E-02	2.41E-02	1.04E-02	1.33E-01
UNG_2_multinomial_train3.26	1.29E-01	1.40E-01	1.51E-01	1.37E-01	2.93E-02	0.00E+00	3.81E-02	1.30E-01
UNG_2_multinomial_train3.27	1.33E-01	1.40E-01	1.53E-01	1.39E-01	2.17E-02	8.23E-20	2.97E-02	1.31E-01
UNG_2_multinomial_train3.28	1.35E-01	1.45E-01	1.66E-01	1.43E-01	1.43E-02	1.65E-02	1.81E-02	1.33E-01
UNG_2_multinomial_train3.29	1.27E-01	1.43E-01	1.55E-01	1.37E-01	2.52E-02	3.18E-69	2.90E-02	1.30E-01
UNG_2_multinomial_train3.30	1.42E-01	1.50E-01	1.81E-01	1.46E-01	7.87E-03	1.90E-02	9.46E-03	1.42E-01
UNG_2_multinomial_train3.31	1.35E-01	1.48E-01	1.59E-01	1.44E-01	2.41E-02	2.72E-78	2.51E-02	1.36E-01
UNG_2_multinomial_train3.32	1.38E-01	1.28E-01	1.81E-01	1.43E-01	3.67E-02	1.47E-02	3.81E-02	1.36E-01
UNG_2_multinomial_train3.33	1.30E-01	1.37E-01	1.57E-01	1.37E-01	2.05E-02	7.56E-03	2.69E-02	1.28E-01
UNG_2_multinomial_train3.34	1.52E-01	1.61E-01	1.89E-01	1.55E-01	1.66E-02	8.36E-37	3.28E-03	1.53E-01
UNG_2_multinomial_train3.35	1.28E-01	1.33E-01	1.64E-01	1.36E-01	1.53E-02	2.01E-02	2.15E-02	1.26E-01
UNG_2_multinomial_train3.36	1.44E-01	1.55E-01	1.81E-01	1.50E-01	1.05E-02	8.47E-03	9.26E-03	1.45E-01
UNG_2_multinomial_train3.37	1.35E-01	1.44E-01	1.63E-01	1.43E-01	1.47E-02	1.86E-02	7.07E-03	1.36E-01
UNG_2_multinomial_train3.38	1.55E-01	1.64E-01	1.83E-01	1.61E-01	2.33E-02	2.81E-96	2.78E-03	1.53E-01
UNG_2_multinomial_train3.39	1.34E-01	1.43E-01	1.64E-01	1.40E-01	1.42E-02	9.57E-03	1.97E-02	1.34E-01
UNG_2_multinomial_train3.40	1.43E-01	1.55E-01	1.68E-01	1.49E-01	9.51E-03	1.07E-02	1.23E-02	1.43E-01
UNG_2_multinomial_train3.41	1.51E-01	1.59E-01	1.81E-01	1.55E-01	8.48E-03	7.48E-03	1.36E-02	1.51E-01
UNG_2_multinomial_train3.42	1.39E-01	1.50E-01	1.75E-01	1.48E-01	1.14E-02	1.95E-02	1.77E-02	1.41E-01
UNG_2_multinomial_train3.43	1.46E-01	1.58E-01	1.72E-01	1.53E-01	2.26E-02	1.51E-60	1.04E-02	1.45E-01
UNG_2_multinomial_train3.44	1.35E-01	1.44E-01	1.70E-01	1.43E-01	1.65E-02	1.91E-02	1.50E-02	1.35E-01
UNG_2_multinomial_train3.45	1.37E-01	1.50E-01	1.63E-01	1.46E-01	2.27E-02	0.00E+00	2.28E-02	1.38E-01
UNG_2_multinomial_train3.46	1.26E-01	1.33E-01	1.49E-01	1.32E-01	1.96E-02	2.50E-02	2.18E-02	1.27E-01
UNG_2_multinomial_train3.47	1.40E-01	1.47E-01	1.66E-01	1.49E-01	1.51E-02	2.21E-02	4.31E-03	1.41E-01
UNG_2_multinomial_train3.48	1.50E-01	1.57E-01	1.87E-01	1.51E-01	9.07E-03	2.06E-02	1.13E-10	1.51E-01
UNG_2_multinomial_train3.49	1.25E-01	1.38E-01	1.49E-01	1.35E-01	2.79E-02	0.00E+00	3.04E-02	1.27E-01
UNG_2_multinomial_train3.50	1.33E-01	1.39E-01	1.66E-01	1.39E-01	9.95E-03	1.80E-02	1.93E-02	1.31E-01
UNG_2_multinomial_train3.51	1.39E-01	1.50E-01	1.63E-01	1.48E-01	1.46E-02	1.11E-02	1.78E-02	1.39E-01
UNG_2_multinomial_train3.52	1.48E-01	1.59E-01	1.73E-01	1.55E-01	1.71E-02	8.93E-56	1.64E-02	1.47E-01
UNG_2_multinomial_train3.53	1.25E-01	1.42E-01	1.49E-01	1.35E-01	3.31E-02	0.00E+00	1.89E-02	1.28E-01
UNG_2_multinomial_train3.54	1.34E-01	1.48E-01	1.63E-01	1.42E-01	2.44E-02	5.15E-03	9.25E-03	1.36E-01
UNG_2_multinomial_train3.55	1.33E-01	1.44E-01	1.57E-01	1.43E-01	1.77E-02	8.80E-03	2.22E-02	1.33E-01
UNG_2_multinomial_train3.56	1.59E-01	1.67E-01	1.88E-01	1.67E-01	1.18E-02	9.04E-148	7.74E-03	1.57E-01
UNG_2_multinomial_train3.57	1.36E-01	1.48E-01	1.65E-01	1.46E-01	1.75E-02	1.19E-02	1.59E-02	1.36E-01
UNG_2_multinomial_train3.58	1.32E-01	1.38E-01	1.54E-01	1.40E-01	1.59E-02	2.20E-02	1.90E-02	1.31E-01
UNG_2_multinomial_train3.59	1.34E-01	1.48E-01	1.60E-01	1.43E-01	2.43E-02	6.41E-129	1.37E-02	1.36E-01
UNG_2_multinomial_train3.60	1.36E-01	1.43E-01	1.60E-01	1.46E-01	1.71E-02	1.62E-02	2.06E-02	1.36E-01
UNG_2_multinomial_train3.61	1.40E-01	1.50E-01	1.74E-01	1.49E-01	2.02E-02	7.61E-18	1.47E-03	1.38E-01
UNG_2_multinomial_train3.62	1.26E-01	1.38E-01	1.50E-01	1.35E-01	3.17E-02	0.00E+00	3.82E-02	1.29E-01
UNG_2_multinomial_train3.63	1.40E-01	1.54E-01	1.68E-01	1.50E-01	1.91E-02	5.23E-03	8.47E-03	1.42E-01
UNG_2_multinomial_train3.64	1.28E-01	1.38E-01	1.54E-01	1.39E-01	2.40E-02	1.89E-02	2.16E-02	1.31E-01
UNG_2_multinomial_train3.65	1.41E-01	1.39E-01	1.81E-01	1.47E-01	1.65E-02	1.89E-02	2.31E-02	1.38E-01
UNG_2_multinomial_train3.66	1.34E-01	1.44E-01	1.66E-01	1.39E-01	1.05E-02	1.10E-02	1.56E-02	1.35E-01
UNG_2_multinomial_train3.67	1.35E-01	1.49E-01	1.61E-01	1.44E-01	2.80E-02	4.13E-45	8.80E-03	1.37E-01
UNG_2_multinomial_train3.68	1.45E-01	1.55E-01	1.71E-01	1.53E-01	1.42E-02	8.69E-03	1.81E-02	1.44E-01
UNG_2_multinomial_train3.69	1.39E-01	1.49E-01	1.67E-01	1.48E-01	1.26E-02	3.38E-03	1.54E-02	1.39E-01
UNG_2_multinomial_train3.70	1.30E-01	1.40E-01	1.58E-01	1.38E-01	1.53E-02	1.55E-02	1.78E-02	1.30E-01
UNG_2_multinomial_train3.71	1.38E-01	1.43E-01	1.60E-01	1.39E-01	1.18E-02	1.51E-02	1.76E-02	1.38E-01
UNG_2_multinomial_train3.72	1.39E-01	1.46E-01	1.68E-01	1.49E-01	2.26E-02	1.87E-02	3.56E-47	1.40E-01
UNG_2_multinomial_train3.73	1.35E-01	1.47E-01	1.65E-01	1.44E-01	1.50E-02	1.38E-02	1.20E-02	1.36E-01
UNG_2_multinomial_train3.74	1.26E-01	1.31E-01	1.53E-01	1.30E-01	1.22E-02	2.01E-02	1.70E-02	1.26E-01
UNG_2_multinomial_train3.75	1.42E-01	1.56E-01	1.76E-01	1.51E-01	1.56E-02	7.49E-03	1.09E-02	1.44E-01
UNG_2_multinomial_train3.76	1.32E-01	1.44E-01	1.56E-01	1.39E-01	1.81E-02	8.51E-03	2.14E-02	1.33E-01
UNG_2_multinomial_train3.77	1.30E-01	1.42E-01	1.53E-01	1.34E-01	1.03E-02	9.66E-03	1.41E-02	1.31E-01
UNG_2_multinomial_train3.78	1.43E-01	1.51E-01	1.84E-01	1.46E-01	1.43E-02	1.09E-02	1.82E-02	1.44E-01
UNG_2_multinomial_train3.79	1.34E-01	1.50E-01	1.61E-01	1.43E-01	3.41E-02	3.12E-03	7.49E-03	1.36E-01
UNG_2_multinomial_train3.80	1.49E-01	1.60E-01	1.81E-01	1.56E-01	1.33E-02	1.13E-02	5.35E-03	1.49E-01
UNG_2_multinomial_train3.81	1.43E-01	1.56E-01	1.70E-01	1.51E-01	1.89E-02	3.44E-79	1.24E-02	1.44E-01
UNG_2_multinomial_train3.82	1.31E-01	1.38E-01	1.61E-01	1.36E-01	8.56E-03	2.44E-02	2.37E-02	1.32E-01
UNG_2_multinomial_train3.83	1.48E-01	1.59E-01	1.85E-01	1.55E-01	9.52E-03	1.49E-02	9.67E-03	1.48E-01
UNG_2_multinomial_train3.84	1.34E-01	1.49E-01	1.60E-01	1.44E-01	2.39E-02	8.17E-72	2.10E-02	1.36E-01
UNG_2_multinomial_train3.85	1.36E-01	1.47E-01	1.61E-01	1.45E-01	1.58E-02	9.42E-03	2.01E-02	1.35E-01
UNG_2_multinomial_train3.86	1.35E-01	1.46E-01	1.60E-01	1.44E-01	1.35E-02	1.02E-02	1.33E-02	1.35E-01
UNG_2_multinomial_train3.87	1.41E-01	1.52E-01	1.68E-01	1.50E-01	1.62E-02	9.70E-03	2.23E-02	1.41E-01
UNG_2_multinomial_train3.88	1.48E-01	1.59E-01	1.83E-01	1.53E-01	7.61E-03	1.55E-02	1.06E-02	1.48E-01
UNG_2_multinomial_train3.89	1.36E-01	1.47E-01	1.67E-01	1.44E-01	1.67E-02	1.52E-02	6.79E-03	1.38E-01
UNG_2_multinomial_train3.90	1.35E-01	1.42E-01	1.64E-01	1.39E-01	6.44E-03	2.13E-02	8.73E-03	1.36E-01
UNG_2_multinomial_train3.91	1.41E-01	1.51E-01	1.65E-01	1.49E-01	2.04E-02	4.44E-15	2.63E-02	1.39E-01
UNG_2_multinomial_train3.92	1.40E-01	1.47E-01	1.76E-01	1.48E-01	1.62E-02	1.32E-02	6.28E-03	1.37E-01
UNG_2_multinomial_train3.93	1.51E-01	1.60E-01	1.77E-01	1.60E-01	1.25E-02	2.84E-03	1.03E-02	1.50E-01
UNG_2_multinomial_train3.94	1.40E-01	1.51E-01	1.65E-01	1.50E-01	2.03E-02	6.44E-03	1.90E-02	1.39E-01
UNG_2_multinomial_train3.95	1.31E-01	1.45E-01	1.61E-01	1.41E-01	2.03E-02	5.25E-03	1.43E-02	1.33E-01
UNG_2_multinomial_train3.96	1.26E-01	1.41E-01	1.51E-01	1.36E-01	2.76E-02	0.00E+00	2.43E-02	1.29E-01
UNG_2_multinomial_train3.97	1.36E-01	1.51E-01	1.63E-01	1.44E-01	3.10E-02	7.90E-04	6.65E-03	1.37E-01
UNG_2_multinomial_train3.98	1.46E-01	1.59E-01	1.73E-01	1.59E-01	1.85E-02	2.39E-16	1.68E-02	1.46E-01
ATP2B4_5_multinomial_train3	1.22E-02	1.36E-01	1.95E-02	5.59E-03	1.11E-01	7.17E-03	1.13E-01	9.37E-02
ATP2B4_5_multinomial_train3.1	1.31E-02	1.78E-01	4.28E-02	8.17E-03	1.61E-01	2.14E-18	1.78E-01	9.03E-02
ATP2B4_4_multinomial_train3	1.46E-02	1.68E-01	2.84E-02	8.75E-03	1.51E-01	1.52E-02	1.38E-01	8.07E-02
ATP2B4_4_multinomial_train3.1	9.32E-03	1.66E-01	3.07E-02	8.18E-06	1.49E-01	7.97E-03	1.51E-01	8.43E-02
ATP2B4_5_multinomial_train3.2	1.69E-02	1.39E-01	3.84E-02	0.00E+00	1.21E-01	0.00E+00	1.04E-01	1.04E-01
ATP2B4_4_multinomial_train3.2	1.45E-02	1.44E-01	3.57E-02	1.67E-02	1.36E-01	6.25E-03	1.14E-01	8.96E-02
ATP2B4_5_multinomial_train3.3	9.86E-03	1.38E-01	3.06E-02	1.19E-04	1.20E-01	1.87E-02	1.38E-01	7.46E-02
ATP2B4_4_multinomial_train3.3	8.68E-03	1.53E-01	2.18E-02	1.42E-15	1.35E-01	1.33E-02	1.15E-01	9.58E-02
ATP2B4_4_multinomial_train3.4	1.44E-02	1.45E-01	2.53E-02	7.77E-03	1.28E-01	1.07E-02	1.13E-01	9.21E-02
ATP2B4_4_multinomial_train3.5	1.02E-68	1.50E-01	3.06E-02	0.00E+00	1.34E-01	3.65E-27	1.16E-01	1.06E-01
ATP2B4_5_multinomial_train3.4	1.25E-02	1.37E-01	3.49E-02	5.30E-03	1.24E-01	1.59E-58	1.06E-01	1.07E-01
ATP2B4_4_multinomial_train3.6	3.00E-02	1.53E-01	5.54E-02	2.94E-02	1.49E-01	4.41E-03	1.34E-01	8.26E-02
ATP2B4_4_multinomial_train3.7	1.09E-02	1.42E-01	3.02E-02	5.11E-03	1.22E-01	4.27E-03	1.09E-01	1.15E-01
ATP2B4_5_multinomial_train3.5	1.39E-02	1.48E-01	4.30E-02	1.71E-02	1.32E-01	2.47E-03	1.31E-01	7.34E-02
ATP2B4_4_multinomial_train3.8	7.84E-03	1.47E-01	3.49E-02	5.82E-03	1.38E-01	1.55E-02	1.30E-01	7.51E-02
ATP2B4_4_multinomial_train3.9	8.19E-03	1.35E-01	3.22E-02	3.52E-03	1.22E-01	4.03E-03	1.14E-01	8.42E-02
ATP2B4_5_multinomial_train3.6	7.31E-03	1.45E-01	3.31E-02	3.93E-03	1.29E-01	2.07E-115	1.15E-01	1.03E-01
ATP2B4_5_multinomial_train3.7	1.73E-02	1.28E-01	3.18E-02	6.15E-03	1.13E-01	9.00E-53	9.82E-02	9.90E-02
ATP2B4_5_multinomial_train3.8	8.65E-03	1.44E-01	3.62E-02	3.28E-03	1.28E-01	0.00E+00	1.09E-01	1.18E-01
ATP2B4_4_multinomial_train3.10	4.72E-03	1.71E-01	3.14E-02	4.92E-03	1.53E-01	3.55E-03	1.45E-01	8.46E-02
ATP2B4_4_multinomial_train3.11	1.80E-03	1.61E-01	2.81E-02	1.55E-80	1.47E-01	6.13E-03	1.23E-01	1.10E-01
ATP2B4_5_multinomial_train3.9	1.21E-02	1.36E-01	2.63E-02	5.95E-03	1.19E-01	1.49E-02	1.28E-01	7.98E-02
ATP2B4_4_multinomial_train3.12	1.63E-02	1.45E-01	4.28E-02	1.58E-02	1.36E-01	3.69E-05	1.24E-01	7.66E-02
ATP2B4_4_multinomial_train3.13	1.46E-02	1.36E-01	3.24E-02	1.37E-02	1.31E-01	1.21E-02	1.10E-01	8.33E-02
ATP2B4_5_multinomial_train3.10	5.70E-03	1.44E-01	3.50E-02	1.52E-03	1.31E-01	6.05E-156	1.12E-01	1.03E-01
ATP2B4_4_multinomial_train3.14	2.66E-02	1.39E-01	3.88E-02	2.63E-02	1.34E-01	2.82E-02	1.16E-01	7.78E-02
ATP2B4_5_multinomial_train3.11	1.21E-02	1.44E-01	2.09E-02	6.37E-03	1.21E-01	3.88E-07	1.19E-01	1.06E-01
ATP2B4_5_multinomial_train3.12	1.98E-02	1.88E-01	3.47E-02	1.73E-02	1.81E-01	1.85E-02	1.47E-01	9.89E-02
ATP2B4_5_multinomial_train3.13	1.21E-02	1.71E-01	3.09E-02	6.23E-03	1.50E-01	1.24E-18	1.43E-01	1.08E-01
ATP2B4_4_multinomial_train3.15	5.43E-03	1.69E-01	2.41E-02	1.65E-119	1.50E-01	5.07E-03	1.28E-01	1.07E-01
ATP2B4_5_multinomial_train3.14	1.52E-02	1.43E-01	3.96E-02	1.63E-02	1.37E-01	1.71E-03	1.13E-01	8.82E-02
ATP2B4_4_multinomial_train3.16	5.28E-03	1.40E-01	2.94E-02	4.42E-58	1.29E-01	9.87E-08	1.05E-01	1.01E-01
ATP2B4_5_multinomial_train3.15	1.14E-02	1.99E-01	3.69E-02	1.28E-18	1.79E-01	8.27E-17	1.77E-01	1.05E-01
ATP2B4_4_multinomial_train3.17	1.69E-02	1.66E-01	4.71E-02	1.73E-02	1.62E-01	6.70E-03	1.50E-01	8.68E-02
ATP2B4_4_multinomial_train3.18	1.53E-02	1.35E-01	3.15E-02	1.31E-02	1.29E-01	2.75E-02	1.49E-01	7.21E-02
ATP2B4_4_multinomial_train3.19	1.00E-02	1.45E-01	3.09E-02	2.90E-03	1.36E-01	1.67E-02	1.14E-01	9.46E-02
ATP2B4_5_multinomial_train3.16	1.00E-02	1.39E-01	3.01E-02	4.37E-03	1.16E-01	0.00E+00	1.06E-01	1.14E-01
ATP2B4_4_multinomial_train3.20	4.40E-03	1.54E-01	2.72E-02	1.61E-75	1.40E-01	1.11E-02	1.17E-01	1.04E-01
ATP2B4_5_multinomial_train3.17	1.43E-02	1.61E-01	1.99E-02	7.63E-03	1.39E-01	1.69E-128	1.34E-01	1.06E-01
ATP2B4_4_multinomial_train3.21	1.67E-02	1.36E-01	1.79E-02	8.64E-03	1.19E-01	7.84E-03	1.06E-01	8.66E-02
ATP2B4_5_multinomial_train3.18	1.52E-02	1.63E-01	4.13E-02	1.74E-02	1.47E-01	5.48E-03	1.41E-01	8.52E-02
ATP2B4_4_multinomial_train3.22	1.47E-02	1.47E-01	4.59E-02	1.78E-02	1.42E-01	1.45E-02	1.31E-01	8.08E-02
ATP2B4_4_multinomial_train3.23	6.04E-03	1.43E-01	3.48E-02	1.15E-153	1.30E-01	5.92E-03	1.14E-01	1.10E-01
ATP2B4_4_multinomial_train3.24	1.16E-02	1.37E-01	3.74E-02	1.38E-02	1.26E-01	7.18E-03	1.43E-01	6.64E-02
ATP2B4_5_multinomial_train3.19	8.86E-03	1.45E-01	3.87E-02	3.87E-03	1.28E-01	0.00E+00	1.08E-01	1.29E-01
ATP2B4_4_multinomial_train3.25	3.74E-02	1.51E-01	6.22E-02	3.37E-02	1.53E-01	1.40E-02	1.47E-01	8.05E-02
ATP2B4_5_multinomial_train3.20	1.45E-02	1.47E-01	4.69E-02	1.26E-02	1.43E-01	1.79E-153	1.13E-01	1.09E-01
ATP2B4_4_multinomial_train3.26	8.05E-03	1.41E-01	3.34E-02	6.25E-03	1.29E-01	1.14E-02	1.47E-01	6.98E-02
ATP2B4_5_multinomial_train3.21	9.66E-03	1.35E-01	3.07E-02	3.31E-03	1.19E-01	2.20E-03	1.10E-01	9.52E-02
ATP2B4_5_multinomial_train3.22	9.63E-03	1.31E-01	3.30E-02	5.66E-03	1.13E-01	7.71E-03	1.09E-01	8.84E-02
ATP2B4_4_multinomial_train3.27	2.20E-02	1.64E-01	4.86E-02	2.26E-02	1.61E-01	8.75E-03	1.36E-01	8.76E-02
ATP2B4_4_multinomial_train3.28	0.00E+00	2.02E-01	1.46E-02	0.00E+00	1.90E-01	3.10E-31	1.53E-01	1.16E-01
