Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
ATP2B4_boot.278	4.13E-02	1.42E-03	4.02E-02	9.03E-02	2.00E-02	1.24E-02	1.09E-01	2.35E-02	2.28E-02
ATP2B4_boot.279	3.96E-02	0.00E+00	4.39E-02	8.35E-02	2.17E-02	1.13E-02	1.25E-01	5.07E-02	1.31E-02
ATP2B4_boot.280	3.36E-02	9.10E-03	4.80E-02	1.31E-01	2.96E-02	8.39E-26	1.12E-01	0.00E+00	0.00E+00
ATP2B4_boot.281	3.26E-02	6.71E-03	4.49E-02	1.07E-01	2.37E-02	1.50E-02	1.21E-01	5.48E-04	3.70E-156
ATP2B4_boot.282	4.08E-02	6.16E-18	4.82E-02	9.46E-02	1.71E-02	2.13E-03	9.85E-02	3.35E-02	2.85E-02
ATP2B4_boot.283	3.57E-02	4.54E-03	5.22E-02	1.39E-01	3.31E-02	2.10E-03	1.43E-01	0.00E+00	0.00E+00
ATP2B4_boot.284	4.11E-02	5.08E-04	5.09E-02	9.18E-02	1.60E-02	7.47E-61	1.18E-01	5.57E-02	1.57E-02
ATP2B4_boot.285	3.78E-02	7.94E-03	5.03E-02	1.16E-01	2.83E-02	2.64E-02	1.32E-01	0.00E+00	0.00E+00
ATP2B4_boot.286	3.28E-02	1.33E-02	4.43E-02	1.28E-01	3.20E-02	7.28E-42	1.01E-01	0.00E+00	0.00E+00
ATP2B4_boot.287	3.99E-02	1.07E-02	5.63E-02	8.06E-02	4.69E-03	3.08E-02	9.06E-02	4.59E-02	2.12E-02
ATP2B4_boot.288	3.33E-02	1.38E-02	5.08E-02	1.19E-01	3.15E-02	3.29E-02	1.21E-01	0.00E+00	0.00E+00
ATP2B4_boot.289	3.87E-02	0.00E+00	4.68E-02	8.97E-02	2.05E-02	4.36E-59	1.14E-01	3.38E-02	9.35E-03
ATP2B4_boot.290	4.01E-02	3.66E-04	4.76E-02	1.31E-01	3.18E-02	3.66E-140	1.39E-01	0.00E+00	0.00E+00
ATP2B4_boot.291	3.78E-02	3.94E-152	4.53E-02	8.19E-02	2.04E-02	9.58E-03	1.14E-01	3.77E-02	1.81E-02
ATP2B4_boot.292	3.80E-02	0.00E+00	5.79E-02	9.27E-02	1.93E-02	2.75E-02	1.17E-01	5.03E-02	4.35E-03
ATP2B4_boot.293	4.00E-02	0.00E+00	4.88E-02	8.33E-02	2.02E-02	1.47E-02	1.16E-01	4.39E-02	1.68E-02
ATP2B4_real	4.01E-02	2.00E-03	5.46E-02	8.00E-02	1.42E-02	2.38E-02	9.24E-02	4.61E-02	2.84E-02
ATP2B4_real.1	3.80E-02	2.47E-03	4.30E-02	7.68E-02	1.78E-02	3.08E-02	9.86E-02	4.18E-02	2.14E-02
ATP2B4_real.2	3.84E-02	0.00E+00	4.77E-02	7.40E-02	1.81E-02	3.51E-02	1.00E-01	3.80E-02	1.01E-02
ATP2B4_real.3	3.16E-02	2.48E-01	9.26E-02	6.43E-02	3.48E-02	1.83E-02	4.19E-03	1.81E-02	3.10E-134
ATP2B4_real.4	3.69E-02	3.02E-01	9.43E-02	4.84E-02	3.32E-02	1.75E-137	8.21E-03	1.08E-02	2.28E-154
ATP2B4_real.5	3.47E-02	1.95E-01	9.94E-02	6.82E-02	2.95E-02	2.44E-103	2.35E-02	2.64E-03	0.00E+00
EXO1_boot	5.71E-02	1.01E-01	8.33E-02	6.72E-02	1.28E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.1	5.61E-02	9.34E-02	8.27E-02	6.38E-02	1.31E-02	0.00E+00	0.00E+00	1.09E-03	0.00E+00
EXO1_boot.2	5.53E-02	1.01E-01	8.27E-02	6.65E-02	1.07E-02	0.00E+00	0.00E+00	7.96E-04	0.00E+00
EXO1_boot.3	5.81E-02	9.77E-02	8.33E-02	6.54E-02	1.19E-02	0.00E+00	0.00E+00	4.91E-04	0.00E+00
EXO1_boot.4	5.95E-02	9.53E-02	8.33E-02	6.51E-02	1.34E-02	0.00E+00	0.00E+00	8.45E-04	0.00E+00
EXO1_boot.5	5.51E-02	9.71E-02	8.39E-02	6.57E-02	1.19E-02	0.00E+00	0.00E+00	2.35E-03	0.00E+00
EXO1_boot.6	5.61E-02	1.15E-01	8.41E-02	7.26E-02	1.21E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.7	5.49E-02	9.89E-02	8.26E-02	6.65E-02	1.31E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.8	6.06E-02	9.42E-02	8.35E-02	6.42E-02	1.08E-02	0.00E+00	0.00E+00	4.32E-03	0.00E+00
EXO1_boot.9	5.53E-02	9.46E-02	8.37E-02	6.45E-02	1.29E-02	0.00E+00	0.00E+00	9.59E-04	0.00E+00
EXO1_boot.10	5.48E-02	9.89E-02	8.28E-02	6.66E-02	1.33E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.11	5.28E-02	1.15E-01	8.46E-02	7.34E-02	1.11E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.12	5.48E-02	1.05E-01	8.29E-02	6.90E-02	1.19E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.13	5.79E-02	9.71E-02	8.28E-02	6.47E-02	1.09E-02	0.00E+00	0.00E+00	1.96E-03	0.00E+00
EXO1_boot.14	5.63E-02	9.64E-02	8.32E-02	6.51E-02	1.21E-02	0.00E+00	0.00E+00	9.11E-04	0.00E+00
EXO1_boot.15	5.79E-02	9.92E-02	8.35E-02	6.64E-02	1.25E-02	0.00E+00	0.00E+00	2.15E-04	0.00E+00
EXO1_boot.16	5.87E-02	9.43E-02	8.39E-02	6.47E-02	1.22E-02	0.00E+00	0.00E+00	2.51E-03	0.00E+00
EXO1_boot.17	5.48E-02	1.06E-01	8.34E-02	6.98E-02	1.25E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.18	5.90E-02	1.04E-01	8.42E-02	6.77E-02	1.43E-02	0.00E+00	0.00E+00	1.19E-03	0.00E+00
EXO1_boot.19	5.49E-02	1.03E-01	8.30E-02	6.86E-02	1.33E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.20	5.48E-02	9.76E-02	8.24E-02	6.47E-02	9.94E-03	0.00E+00	0.00E+00	1.31E-03	0.00E+00
EXO1_boot.21	5.73E-02	9.60E-02	8.31E-02	6.48E-02	1.18E-02	0.00E+00	0.00E+00	1.16E-03	0.00E+00
EXO1_boot.22	5.60E-02	1.04E-01	8.30E-02	6.85E-02	1.17E-02	0.00E+00	0.00E+00	8.70E-80	0.00E+00
EXO1_boot.23	5.46E-02	9.07E-02	8.12E-02	6.12E-02	9.75E-03	0.00E+00	0.00E+00	3.01E-03	0.00E+00
EXO1_boot.24	5.68E-02	9.38E-02	8.29E-02	6.37E-02	1.23E-02	0.00E+00	0.00E+00	1.02E-03	0.00E+00
EXO1_boot.25	5.63E-02	9.77E-02	8.30E-02	6.60E-02	1.29E-02	0.00E+00	0.00E+00	1.02E-21	0.00E+00
EXO1_boot.26	5.75E-02	9.73E-02	8.28E-02	6.59E-02	1.34E-02	0.00E+00	0.00E+00	2.66E-89	0.00E+00
EXO1_boot.27	5.94E-02	9.19E-02	8.31E-02	6.25E-02	1.06E-02	0.00E+00	0.00E+00	4.42E-03	0.00E+00
EXO1_boot.28	5.66E-02	9.77E-02	8.26E-02	6.56E-02	1.25E-02	0.00E+00	0.00E+00	9.66E-65	0.00E+00
EXO1_boot.29	5.83E-02	1.01E-01	8.34E-02	6.77E-02	1.44E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.30	5.75E-02	1.01E-01	8.32E-02	6.76E-02	1.42E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.31	5.64E-02	1.01E-01	8.31E-02	6.77E-02	1.31E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.32	5.84E-02	9.64E-02	8.30E-02	6.44E-02	1.13E-02	0.00E+00	0.00E+00	1.56E-03	0.00E+00
EXO1_boot.33	5.57E-02	1.07E-01	8.36E-02	6.96E-02	1.14E-02	0.00E+00	0.00E+00	7.50E-123	0.00E+00
EXO1_boot.34	5.63E-02	9.49E-02	8.31E-02	6.38E-02	1.13E-02	0.00E+00	0.00E+00	1.13E-03	0.00E+00
EXO1_boot.35	5.50E-02	9.77E-02	8.21E-02	6.54E-02	1.25E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.36	5.50E-02	9.58E-02	8.30E-02	6.46E-02	1.13E-02	0.00E+00	0.00E+00	1.69E-03	0.00E+00
EXO1_boot.37	6.00E-02	9.18E-02	8.35E-02	6.38E-02	1.29E-02	0.00E+00	0.00E+00	3.06E-03	0.00E+00
EXO1_boot.38	5.22E-02	1.03E-01	8.33E-02	6.78E-02	1.10E-02	0.00E+00	0.00E+00	9.80E-33	0.00E+00
EXO1_boot.39	5.94E-02	9.56E-02	8.33E-02	6.50E-02	1.25E-02	0.00E+00	0.00E+00	1.38E-03	0.00E+00
EXO1_boot.40	5.67E-02	9.58E-02	8.27E-02	6.44E-02	1.15E-02	0.00E+00	0.00E+00	1.38E-03	0.00E+00
EXO1_boot.41	5.74E-02	9.74E-02	8.29E-02	6.57E-02	1.30E-02	0.00E+00	0.00E+00	4.11E-04	0.00E+00
EXO1_boot.42	5.71E-02	9.96E-02	8.30E-02	6.63E-02	1.09E-02	0.00E+00	0.00E+00	1.50E-03	0.00E+00
EXO1_boot.43	5.41E-02	1.01E-01	8.36E-02	6.78E-02	1.37E-02	0.00E+00	0.00E+00	5.97E-161	0.00E+00
EXO1_boot.44	5.94E-02	8.87E-02	8.35E-02	6.23E-02	1.31E-02	0.00E+00	0.00E+00	3.48E-03	9.43E-137
EXO1_boot.45	5.91E-02	9.90E-02	8.39E-02	6.67E-02	1.41E-02	0.00E+00	0.00E+00	9.58E-42	0.00E+00
EXO1_boot.46	6.12E-02	9.26E-02	8.36E-02	6.42E-02	1.50E-02	0.00E+00	0.00E+00	7.69E-04	0.00E+00
EXO1_boot.47	6.12E-02	1.02E-01	8.39E-02	6.73E-02	1.66E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.48	6.05E-02	9.65E-02	8.33E-02	6.56E-02	1.63E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.49	5.92E-02	9.15E-02	8.37E-02	6.42E-02	1.43E-02	0.00E+00	0.00E+00	1.63E-03	0.00E+00
EXO1_boot.50	5.89E-02	9.41E-02	8.30E-02	6.50E-02	1.50E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.51	5.89E-02	9.84E-02	8.35E-02	6.66E-02	1.46E-02	0.00E+00	0.00E+00	7.51E-97	0.00E+00
EXO1_boot.52	5.80E-02	9.35E-02	8.29E-02	6.50E-02	1.53E-02	0.00E+00	0.00E+00	5.52E-50	0.00E+00
EXO1_boot.53	6.26E-02	9.20E-02	8.34E-02	6.44E-02	1.73E-02	0.00E+00	0.00E+00	1.87E-20	0.00E+00
EXO1_boot.54	6.05E-02	8.91E-02	8.36E-02	6.33E-02	1.40E-02	0.00E+00	0.00E+00	3.13E-03	0.00E+00
EXO1_boot.55	6.11E-02	9.40E-02	8.29E-02	6.48E-02	1.78E-02	0.00E+00	0.00E+00	1.11E-109	0.00E+00
EXO1_boot.56	5.90E-02	9.82E-02	8.41E-02	6.58E-02	1.32E-02	0.00E+00	0.00E+00	4.48E-71	0.00E+00
EXO1_boot.57	6.06E-02	9.35E-02	8.36E-02	6.48E-02	1.38E-02	0.00E+00	0.00E+00	2.29E-03	0.00E+00
EXO1_boot.58	5.85E-02	9.49E-02	8.33E-02	6.45E-02	1.37E-02	0.00E+00	0.00E+00	1.51E-52	0.00E+00
EXO1_boot.59	5.87E-02	9.40E-02	8.29E-02	6.48E-02	1.48E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.60	5.69E-02	9.54E-02	8.28E-02	6.47E-02	1.36E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.61	5.79E-02	9.81E-02	8.31E-02	6.65E-02	1.57E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.62	5.99E-02	9.21E-02	8.33E-02	6.30E-02	1.36E-02	0.00E+00	0.00E+00	1.02E-03	0.00E+00
EXO1_boot.63	6.12E-02	9.48E-02	8.36E-02	6.56E-02	1.62E-02	0.00E+00	0.00E+00	1.00E-63	0.00E+00
EXO1_boot.64	6.20E-02	9.01E-02	8.39E-02	6.43E-02	1.50E-02	0.00E+00	0.00E+00	2.98E-03	6.19E-116
EXO1_boot.65	5.93E-02	1.00E-01	8.40E-02	6.72E-02	1.35E-02	0.00E+00	0.00E+00	2.66E-83	0.00E+00
EXO1_boot.66	6.02E-02	9.18E-02	8.34E-02	6.36E-02	1.31E-02	0.00E+00	0.00E+00	2.58E-03	0.00E+00
EXO1_boot.67	6.09E-02	9.80E-02	8.40E-02	6.64E-02	1.43E-02	0.00E+00	0.00E+00	4.65E-04	0.00E+00
EXO1_boot.68	5.99E-02	9.09E-02	8.33E-02	6.42E-02	1.55E-02	0.00E+00	0.00E+00	2.08E-03	0.00E+00
EXO1_boot.69	5.92E-02	9.65E-02	8.36E-02	6.60E-02	1.53E-02	0.00E+00	0.00E+00	1.11E-105	0.00E+00
EXO1_boot.70	5.99E-02	9.36E-02	8.35E-02	6.47E-02	1.43E-02	0.00E+00	0.00E+00	1.40E-03	0.00E+00
EXO1_boot.71	6.05E-02	9.09E-02	8.31E-02	6.39E-02	1.59E-02	0.00E+00	0.00E+00	8.42E-04	0.00E+00
EXO1_boot.72	5.66E-02	9.57E-02	8.26E-02	6.48E-02	1.33E-02	0.00E+00	0.00E+00	5.25E-39	0.00E+00
EXO1_boot.73	5.78E-02	9.64E-02	8.32E-02	6.54E-02	1.34E-02	0.00E+00	0.00E+00	2.45E-107	0.00E+00
EXO1_boot.74	5.73E-02	9.46E-02	8.26E-02	6.48E-02	1.44E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.75	6.02E-02	1.00E-01	8.44E-02	6.73E-02	1.52E-02	0.00E+00	0.00E+00	4.78E-102	0.00E+00
EXO1_boot.76	5.85E-02	8.88E-02	8.24E-02	6.19E-02	1.38E-02	0.00E+00	0.00E+00	2.25E-03	0.00E+00
EXO1_boot.77	6.05E-02	9.71E-02	8.40E-02	6.61E-02	1.43E-02	0.00E+00	0.00E+00	3.46E-26	0.00E+00
EXO1_boot.78	5.89E-02	9.86E-02	8.39E-02	6.67E-02	1.48E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.79	5.84E-02	9.77E-02	8.35E-02	6.59E-02	1.32E-02	0.00E+00	0.00E+00	1.74E-19	0.00E+00
EXO1_boot.80	5.98E-02	9.93E-02	8.36E-02	6.71E-02	1.57E-02	0.00E+00	0.00E+00	6.44E-158	0.00E+00
EXO1_boot.81	5.90E-02	9.63E-02	8.32E-02	6.61E-02	1.51E-02	0.00E+00	0.00E+00	3.71E-149	0.00E+00
EXO1_boot.82	5.91E-02	9.64E-02	8.34E-02	6.60E-02	1.51E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_boot.83	6.15E-02	9.42E-02	8.40E-02	6.50E-02	1.38E-02	0.00E+00	0.00E+00	2.40E-03	0.00E+00
EXO1_boot.84	6.00E-02	9.25E-02	8.32E-02	6.43E-02	1.55E-02	0.00E+00	0.00E+00	1.08E-03	0.00E+00
EXO1_boot.85	5.72E-02	9.47E-02	8.26E-02	6.56E-02	1.56E-02	0.00E+00	0.00E+00	3.25E-136	0.00E+00
EXO1_real	5.67E-02	9.89E-02	8.29E-02	6.63E-02	1.24E-02	0.00E+00	0.00E+00	3.38E-06	0.00E+00
EXO1_real.1	5.89E-02	9.47E-02	8.32E-02	6.53E-02	1.51E-02	0.00E+00	0.00E+00	3.04E-44	0.00E+00
RNF168_boot	5.81E-02	1.02E-01	8.33E-02	6.54E-02	1.63E-02	0.00E+00	0.00E+00	6.59E-03	4.97E-03
RNF168_boot.1	6.54E-02	1.00E-01	8.49E-02	6.74E-02	1.57E-02	0.00E+00	0.00E+00	3.99E-03	2.89E-04
RNF168_boot.2	5.97E-02	8.62E-02	8.32E-02	6.26E-02	1.40E-02	0.00E+00	0.00E+00	9.41E-03	5.58E-03
RNF168_boot.3	6.36E-02	9.66E-02	8.74E-02	6.62E-02	1.33E-02	0.00E+00	0.00E+00	7.42E-03	4.38E-03
RNF168_boot.4	5.74E-02	8.88E-02	8.23E-02	6.30E-02	1.62E-02	0.00E+00	0.00E+00	1.17E-02	9.40E-03
RNF168_boot.5	5.85E-02	8.86E-02	8.37E-02	6.27E-02	1.36E-02	0.00E+00	0.00E+00	5.23E-03	4.01E-03
RNF168_boot.6	6.54E-02	8.67E-02	8.36E-02	6.42E-02	1.81E-02	0.00E+00	5.24E-161	3.12E-03	5.57E-03
RNF168_boot.7	8.12E-02	3.23E-02	1.37E-26	4.37E-02	1.05E-01	2.64E-02	8.62E-02	1.20E-01	1.08E-01
RNF168_boot.8	3.77E-02	5.45E-02	3.79E-03	3.53E-02	7.65E-03	0.00E+00	4.33E-02	6.75E-02	1.00E-01
RNF168_boot.9	1.36E-01	5.38E-02	3.79E-02	4.10E-02	1.17E-02	7.83E-02	5.86E-02	1.34E-01	5.97E-02
RNF168_boot.10	3.05E-02	8.53E-02	6.13E-101	3.68E-02	0.00E+00	0.00E+00	3.98E-02	8.38E-02	1.00E-01
RNF168_boot.11	1.35E-01	5.85E-02	3.31E-02	4.34E-02	1.21E-02	7.48E-02	6.34E-02	1.48E-01	5.75E-02
RNF168_boot.12	3.68E-02	5.69E-02	0.00E+00	3.54E-02	8.89E-03	0.00E+00	4.40E-02	6.93E-02	1.01E-01
RNF168_boot.13	1.36E-01	8.28E-02	1.03E-02	3.14E-27	1.18E-02	1.54E-01	1.00E-26	1.16E-01	9.53E-02
RNF168_boot.14	1.24E-01	3.15E-02	4.59E-02	3.26E-27	1.05E-02	1.18E-01	1.00E-26	1.13E-01	9.73E-02
RNF168_boot.15	3.65E-02	7.55E-02	1.49E-03	3.85E-02	4.69E-04	0.00E+00	3.78E-02	8.04E-02	9.98E-02
RNF168_boot.16	1.36E-01	5.50E-02	3.64E-02	4.16E-02	1.36E-02	7.88E-02	5.94E-02	1.34E-01	5.51E-02
RNF168_boot.17	3.36E-02	9.13E-02	2.35E-97	3.69E-02	3.42E-04	0.00E+00	3.97E-02	8.64E-02	9.98E-02
RNF168_boot.18	1.38E-01	8.29E-02	5.08E-02	4.67E-131	1.30E-02	9.64E-02	3.00E-127	1.10E-01	9.67E-02
RNF168_boot.19	1.32E-01	5.67E-02	3.74E-02	4.21E-02	1.33E-02	7.89E-02	5.80E-02	1.37E-01	5.42E-02
RNF168_boot.20	3.90E-02	8.06E-02	0.00E+00	4.22E-02	0.00E+00	0.00E+00	3.44E-02	8.38E-02	9.97E-02
RNF168_boot.21	1.30E-01	4.70E-02	3.93E-02	4.35E-02	1.46E-02	7.34E-02	6.03E-02	1.25E-01	6.38E-02
RNF168_boot.22	1.38E-01	5.36E-02	3.53E-02	3.96E-02	1.10E-02	7.94E-02	6.02E-02	1.34E-01	6.22E-02
RNF168_boot.23	1.31E-01	2.71E-02	3.47E-02	4.89E-03	1.53E-02	8.63E-02	0.00E+00	1.12E-01	1.02E-01
RNF168_boot.24	2.45E-02	6.05E-02	1.31E-02	3.75E-02	5.71E-03	2.52E-152	3.94E-02	7.52E-02	1.03E-01
RNF168_boot.25	3.55E-02	8.29E-02	0.00E+00	3.69E-02	4.04E-135	0.00E+00	3.95E-02	8.37E-02	1.03E-01
RNF168_boot.26	1.28E-01	2.48E-02	3.95E-02	5.06E-04	1.38E-02	9.41E-02	0.00E+00	1.09E-01	9.97E-02
RNF168_boot.27	3.67E-02	6.75E-02	0.00E+00	3.60E-02	9.24E-03	0.00E+00	4.19E-02	7.57E-02	9.99E-02
RNF168_boot.28	1.34E-01	7.91E-02	3.29E-02	7.55E-97	2.31E-02	8.41E-02	1.19E-145	1.15E-01	1.02E-01
RNF168_boot.29	2.81E-02	6.31E-02	8.93E-03	3.48E-02	8.74E-03	1.48E-14	4.63E-02	7.31E-02	9.99E-02
RNF168_boot.30	3.62E-02	6.65E-02	7.53E-55	3.61E-02	6.14E-03	0.00E+00	4.10E-02	7.42E-02	1.02E-01
RNF168_boot.31	1.35E-01	6.02E-02	3.13E-02	4.95E-02	1.21E-02	1.14E-01	8.31E-02	1.56E-01	4.62E-02
RNF168_boot.32	3.48E-02	7.38E-02	0.00E+00	3.99E-02	5.38E-03	0.00E+00	3.69E-02	8.04E-02	1.01E-01
RNF168_boot.33	6.72E-02	3.40E-02	1.35E-26	3.81E-02	1.41E-01	1.83E-02	1.34E-01	9.20E-02	9.59E-02
RNF168_boot.34	8.35E-02	3.11E-02	4.25E-27	5.01E-02	9.05E-02	3.00E-02	1.19E-01	1.05E-01	9.22E-02
RNF168_boot.35	3.76E-02	6.83E-02	0.00E+00	3.66E-02	6.52E-03	0.00E+00	4.00E-02	7.55E-02	1.01E-01
RNF168_boot.36	3.51E-02	7.40E-02	1.25E-112	3.71E-02	0.00E+00	0.00E+00	3.92E-02	7.89E-02	1.05E-01
RNF168_boot.37	7.10E-02	3.40E-02	1.07E-26	4.11E-02	1.09E-01	1.98E-02	1.53E-01	1.16E-01	1.03E-01
RNF168_boot.38	3.35E-02	6.37E-02	2.21E-148	4.19E-02	0.00E+00	0.00E+00	3.42E-02	7.90E-02	1.01E-01
RNF168_boot.39	3.32E-02	7.06E-02	0.00E+00	3.46E-02	1.05E-02	3.93E-63	4.60E-02	7.79E-02	1.01E-01
RNF168_boot.40	8.70E-02	2.98E-02	1.33E-26	4.89E-02	9.22E-02	2.97E-02	1.12E-01	1.04E-01	1.10E-01
RNF168_boot.41	8.19E-02	3.29E-02	1.35E-26	3.88E-02	1.38E-01	2.37E-02	1.32E-01	1.19E-01	9.91E-02
RNF168_boot.42	3.32E-02	6.37E-02	2.44E-03	3.59E-02	1.02E-02	0.00E+00	4.30E-02	7.56E-02	9.96E-02
RNF168_boot.43	8.26E-02	3.12E-02	1.12E-26	4.49E-02	9.64E-02	2.70E-02	9.50E-02	1.07E-01	9.83E-02
RNF168_boot.44	1.32E-01	5.68E-02	3.60E-02	4.43E-02	1.57E-02	7.75E-02	5.78E-02	1.32E-01	5.21E-02
RNF168_boot.45	3.28E-02	6.87E-02	1.14E-67	3.63E-02	6.45E-04	0.00E+00	4.02E-02	7.63E-02	1.05E-01
RNF168_boot.46	3.73E-02	6.33E-02	0.00E+00	3.52E-02	6.57E-03	0.00E+00	4.30E-02	7.28E-02	1.04E-01
RNF168_boot.47	1.41E-01	7.95E-02	4.62E-02	6.77E-03	1.22E-02	8.85E-02	3.37E-67	1.09E-01	1.01E-01
RNF168_boot.48	3.58E-02	6.26E-02	0.00E+00	3.71E-02	8.82E-03	0.00E+00	4.03E-02	7.46E-02	1.00E-01
RNF168_boot.49	3.33E-02	7.55E-02	3.60E-05	4.02E-02	0.00E+00	0.00E+00	3.72E-02	7.92E-02	1.12E-01
RNF168_boot.50	1.30E-01	4.78E-02	4.05E-02	4.48E-02	1.91E-02	7.13E-02	5.86E-02	1.30E-01	5.65E-02
RNF168_boot.51	7.11E-02	6.69E-02	1.33E-26	4.23E-02	1.41E-01	2.49E-02	1.46E-01	1.50E-01	7.98E-02
RNF168_boot.52	3.36E-02	7.61E-02	0.00E+00	4.14E-02	0.00E+00	0.00E+00	3.54E-02	8.01E-02	1.03E-01
RNF168_boot.53	1.34E-01	5.67E-02	3.68E-02	4.19E-02	1.07E-02	8.07E-02	6.02E-02	1.38E-01	5.09E-02
RNF168_boot.54	1.37E-01	8.37E-02	9.40E-03	3.13E-27	4.09E-03	1.28E-01	1.01E-26	1.12E-01	9.75E-02
RNF168_boot.55	4.27E-02	6.61E-02	0.00E+00	4.77E-02	0.00E+00	0.00E+00	3.08E-02	7.45E-02	1.03E-01
RNF168_boot.56	1.43E-01	9.63E-02	5.57E-02	3.37E-27	1.11E-02	1.05E-01	1.00E-26	1.23E-01	1.02E-01
RNF168_boot.57	3.85E-02	6.86E-02	0.00E+00	4.95E-02	0.00E+00	0.00E+00	2.91E-02	7.99E-02	1.02E-01
RNF168_boot.58	1.41E-01	5.15E-02	2.97E-02	5.32E-02	1.07E-02	1.26E-01	5.34E-02	1.30E-01	4.31E-02
RNF168_boot.59	1.42E-01	5.59E-02	3.39E-02	3.89E-02	1.07E-02	1.09E-01	5.54E-02	1.43E-01	5.24E-02
RNF168_boot.60	1.42E-01	5.83E-02	3.10E-02	4.59E-02	1.00E-02	8.04E-02	9.76E-02	1.68E-01	4.95E-02
RNF168_boot.61	1.27E-01	3.68E-02	1.60E-09	1.86E-27	5.56E-03	1.62E-01	9.97E-27	1.39E-01	9.68E-02
RNF168_boot.62	3.70E-02	5.45E-02	1.81E-25	4.21E-02	0.00E+00	0.00E+00	3.27E-02	6.88E-02	1.03E-01
RNF168_boot.63	1.22E-01	5.80E-02	3.05E-02	2.43E-02	7.50E-03	1.34E-01	9.43E-02	1.69E-01	5.44E-02
RNF168_boot.64	4.37E-02	5.93E-02	0.00E+00	3.77E-02	0.00E+00	0.00E+00	3.68E-02	7.14E-02	9.88E-02
RNF168_boot.65	1.35E-01	3.83E-02	8.44E-25	2.03E-27	3.23E-03	1.70E-01	9.98E-27	1.30E-01	9.82E-02
RNF168_boot.66	4.58E-02	6.15E-02	0.00E+00	3.76E-02	0.00E+00	0.00E+00	3.69E-02	7.28E-02	9.96E-02
RNF168_boot.67	1.29E-01	3.93E-02	1.11E-26	2.88E-27	8.28E-03	1.77E-01	1.01E-26	1.18E-01	9.87E-02
RNF168_boot.68	1.35E-01	4.21E-02	1.01E-25	3.44E-27	7.75E-03	1.46E-01	2.30E-28	1.15E-01	1.04E-01
RNF168_boot.69	8.68E-02	3.59E-02	1.07E-26	4.12E-02	1.09E-01	2.50E-02	1.52E-01	1.11E-01	1.02E-01
RNF168_boot.70	4.53E-02	6.21E-02	0.00E+00	3.95E-02	0.00E+00	0.00E+00	3.50E-02	7.26E-02	9.97E-02
RNF168_boot.71	6.26E-02	4.07E-02	1.33E-26	3.17E-02	1.57E-01	1.02E-02	1.71E-01	1.97E-01	1.08E-01
RNF168_boot.72	8.32E-02	3.59E-02	1.07E-26	3.88E-02	1.09E-01	1.93E-02	1.50E-01	1.13E-01	9.77E-02
RNF168_boot.73	1.37E-01	5.85E-02	3.40E-02	3.97E-02	1.86E-02	1.01E-01	5.67E-02	1.46E-01	5.25E-02
RNF168_boot.74	8.81E-02	4.20E-02	1.08E-26	3.84E-02	1.10E-01	2.19E-02	1.70E-01	1.16E-01	1.00E-01
RNF168_boot.75	1.37E-01	5.77E-02	3.64E-02	4.55E-02	2.01E-02	1.11E-01	7.83E-02	1.47E-01	5.10E-02
RNF168_boot.76	3.75E-02	6.49E-02	0.00E+00	3.66E-02	7.40E-03	0.00E+00	3.98E-02	7.53E-02	9.84E-02
RNF168_boot.77	1.45E-01	7.05E-02	1.79E-08	2.44E-27	3.18E-03	1.41E-01	1.00E-26	1.21E-01	9.98E-02
RNF168_boot.78	1.27E-01	6.09E-02	3.14E-02	2.49E-02	1.08E-02	1.43E-01	8.55E-02	1.65E-01	4.61E-02
RNF168_boot.79	3.94E-02	5.76E-02	8.20E-155	3.72E-02	0.00E+00	0.00E+00	3.80E-02	6.96E-02	1.01E-01
