Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
MSH6_boot.67	1.53E-03	5.65E-02	4.98E-02	0.00E+00	2.73E-02	3.98E-02
MSH6_boot.68	1.59E-03	5.67E-02	5.01E-02	0.00E+00	2.71E-02	4.11E-02
MSH6_boot.69	2.98E-03	5.67E-02	4.76E-02	0.00E+00	2.96E-02	3.77E-02
MSH6_boot.70	2.12E-03	5.67E-02	5.02E-02	0.00E+00	2.76E-02	4.05E-02
MSH6_boot.71	2.27E-03	5.71E-02	4.93E-02	0.00E+00	2.93E-02	3.97E-02
MSH6_boot.72	1.52E-03	5.61E-02	4.81E-02	0.00E+00	2.84E-02	4.12E-02
MSH6_boot.73	2.18E-03	5.73E-02	4.91E-02	0.00E+00	2.99E-02	3.88E-02
MSH6_boot.74	0.00E+00	5.59E-02	4.97E-02	1.93E-37	2.66E-02	4.21E-02
MSH6_boot.75	2.02E-03	5.72E-02	4.96E-02	0.00E+00	2.90E-02	4.02E-02
MSH6_boot.76	3.58E-03	5.83E-02	4.89E-02	0.00E+00	3.05E-02	3.66E-02
MSH6_boot.77	2.61E-03	5.72E-02	4.96E-02	0.00E+00	2.85E-02	4.01E-02
MSH6_boot.78	1.98E-03	5.56E-02	4.80E-02	0.00E+00	2.69E-02	4.03E-02
MSH6_boot.79	2.93E-03	5.66E-02	4.88E-02	0.00E+00	2.92E-02	3.82E-02
MSH6_boot.80	2.40E-03	5.64E-02	4.82E-02	0.00E+00	2.92E-02	3.83E-02
MSH6_boot.81	3.20E-03	5.73E-02	5.08E-02	0.00E+00	2.74E-02	3.92E-02
MSH6_boot.82	0.00E+00	5.60E-02	4.90E-02	0.00E+00	2.69E-02	4.07E-02
MSH6_boot.83	2.42E-03	5.80E-02	4.98E-02	0.00E+00	2.99E-02	3.82E-02
MSH6_boot.84	0.00E+00	5.64E-02	4.95E-02	0.00E+00	2.69E-02	4.06E-02
MSH6_boot.85	0.00E+00	5.53E-02	4.80E-02	0.00E+00	2.69E-02	4.03E-02
MSH6_boot.86	3.36E-03	5.82E-02	4.90E-02	0.00E+00	3.05E-02	3.69E-02
MSH6_boot.87	1.94E-03	5.74E-02	4.92E-02	1.16E-157	2.95E-02	3.84E-02
MSH6_boot.88	2.53E-03	5.68E-02	4.89E-02	0.00E+00	2.97E-02	3.86E-02
MSH6_boot.89	2.26E-03	5.74E-02	5.10E-02	0.00E+00	2.77E-02	3.96E-02
MSH6_boot.90	1.51E-03	5.61E-02	4.79E-02	0.00E+00	2.91E-02	4.09E-02
MSH6_boot.91	0.00E+00	5.57E-02	4.82E-02	7.16E-37	2.68E-02	4.21E-02
MSH6_boot.92	1.77E-03	5.56E-02	4.79E-02	0.00E+00	2.71E-02	3.91E-02
MSH6_boot.93	3.70E-03	5.87E-02	4.94E-02	0.00E+00	3.07E-02	3.69E-02
MSH6_boot.94	0.00E+00	5.52E-02	4.75E-02	3.73E-38	2.67E-02	4.13E-02
MSH6_boot.95	2.86E-03	5.77E-02	4.81E-02	0.00E+00	3.05E-02	3.79E-02
MSH6_boot.96	0.00E+00	5.61E-02	4.92E-02	0.00E+00	2.69E-02	4.00E-02
MSH6_boot.97	3.89E-03	5.90E-02	4.94E-02	3.96E-97	3.05E-02	3.73E-02
MSH6_boot.98	1.74E-03	5.64E-02	4.84E-02	0.00E+00	2.87E-02	4.00E-02
MSH6_boot.99	2.44E-03	5.73E-02	4.92E-02	0.00E+00	2.94E-02	3.82E-02
MSH6_boot.100	0.00E+00	5.60E-02	4.86E-02	0.00E+00	2.73E-02	4.08E-02
MSH6_boot.101	9.99E-27	1.93E-01	1.18E-01	6.91E-02	9.44E-02	6.93E-02
MSH6_boot.102	9.94E-27	7.92E-02	5.16E-02	1.97E-01	9.92E-27	6.97E-02
MSH6_boot.103	1.65E-01	9.12E-02	6.49E-02	2.16E-01	2.29E-03	4.58E-02
MSH6_real	9.99E-27	1.00E-01	1.15E-01	6.44E-02	9.40E-02	1.27E-01
MSH6_real.1	1.65E-01	8.41E-02	6.53E-02	2.19E-01	1.43E-02	5.02E-02
MSH6_real.2	1.00E-26	1.86E-01	1.17E-01	7.00E-02	4.70E-02	6.73E-02
MSH6_real.3	1.00E-26	1.05E-01	1.18E-01	9.40E-02	9.01E-02	1.35E-01
MSH6_real.4	9.99E-27	1.93E-01	1.19E-01	6.91E-02	6.64E-02	7.17E-02
MSH6_real.5	1.00E-26	9.60E-02	1.15E-01	6.82E-02	4.79E-02	1.20E-01
MSH6_real.6	1.55E-02	8.30E-02	7.86E-02	1.12E-01	4.73E-02	8.15E-02
PMS1_boot	2.40E-02	8.86E-02	6.09E-02	9.87E-02	8.12E-02	8.15E-02
PMS1_boot.1	4.17E-01	1.11E-01	5.12E-02	7.13E-02	8.68E-02	6.50E-02
PMS1_boot.2	2.43E-02	8.94E-02	6.08E-02	1.01E-01	8.23E-02	8.28E-02
PMS1_boot.3	2.48E-02	9.05E-02	6.70E-02	1.19E-01	9.19E-02	7.37E-02
PMS1_boot.4	2.44E-02	8.91E-02	6.34E-02	9.99E-02	8.22E-02	8.08E-02
PMS1_boot.5	2.70E-02	9.36E-02	6.48E-02	1.26E-01	9.64E-02	7.65E-02
PMS1_boot.6	2.53E-02	8.90E-02	6.92E-02	9.46E-02	8.01E-02	7.42E-02
PMS1_boot.7	2.45E-02	8.92E-02	6.41E-02	1.08E-01	8.99E-02	7.37E-02
PMS1_boot.8	6.22E-02	1.00E-01	4.79E-02	1.11E-01	5.38E-02	5.22E-02
PMS1_boot.9	5.57E-02	1.09E-01	3.99E-02	1.10E-01	4.59E-02	7.76E-02
PMS1_boot.10	2.69E-02	9.26E-02	6.87E-02	1.04E-01	8.83E-02	7.82E-02
PMS1_boot.11	5.19E-02	1.08E-01	4.74E-02	7.15E-02	8.95E-02	6.97E-02
PMS1_boot.12	2.81E-02	8.90E-02	6.41E-02	1.01E-01	8.02E-02	7.91E-02
PMS1_boot.13	2.83E-02	9.55E-02	5.27E-02	8.67E-02	2.57E-02	8.17E-02
PMS1_boot.14	4.91E-02	1.11E-01	5.07E-02	6.95E-02	8.72E-02	6.65E-02
PMS1_boot.15	2.64E-02	9.22E-02	7.00E-02	9.67E-02	8.30E-02	7.78E-02
PMS1_boot.16	2.48E-02	9.02E-02	6.28E-02	9.77E-02	8.82E-02	7.65E-02
PMS1_boot.17	2.28E-02	1.00E-01	5.49E-02	8.78E-02	2.68E-02	7.62E-02
PMS1_boot.18	4.71E-02	1.13E-01	5.17E-02	7.35E-02	8.66E-02	6.55E-02
PMS1_boot.19	2.56E-02	8.99E-02	6.01E-02	1.14E-01	8.55E-02	7.60E-02
PMS1_boot.20	5.97E-02	1.06E-01	4.57E-02	1.12E-01	4.61E-02	7.32E-02
PMS1_boot.21	2.14E-02	9.34E-02	7.12E-02	1.07E-01	9.25E-02	7.31E-02
PMS1_boot.22	5.74E-02	1.09E-01	3.78E-02	1.11E-01	4.69E-02	7.56E-02
PMS1_boot.23	2.36E-02	9.25E-02	6.77E-02	1.03E-01	9.19E-02	7.27E-02
PMS1_boot.24	2.61E-02	9.45E-02	5.29E-02	8.56E-02	2.64E-02	8.05E-02
PMS1_boot.25	5.48E-02	1.06E-01	4.65E-02	1.05E-01	5.37E-02	4.99E-02
PMS1_boot.26	5.58E-02	1.06E-01	4.70E-02	1.05E-01	5.51E-02	5.17E-02
PMS1_boot.27	5.66E-02	1.08E-01	3.95E-02	1.14E-01	4.90E-02	7.46E-02
PMS1_boot.28	2.73E-02	9.35E-02	6.72E-02	9.88E-02	8.36E-02	8.35E-02
PMS1_boot.29	4.16E-01	1.10E-01	4.90E-02	7.28E-02	8.58E-02	6.42E-02
PMS1_boot.30	4.60E-02	1.12E-01	5.33E-02	7.21E-02	8.49E-02	6.47E-02
PMS1_boot.31	5.35E-02	9.91E-02	4.75E-02	9.96E-02	5.10E-02	4.69E-02
PMS1_boot.32	1.79E-02	8.70E-02	7.47E-02	1.02E-01	8.27E-02	7.29E-02
PMS1_boot.33	2.64E-02	8.49E-02	6.37E-02	9.44E-02	7.83E-02	7.36E-02
PMS1_boot.34	2.48E-02	1.01E-01	5.55E-02	8.59E-02	2.73E-02	7.55E-02
PMS1_boot.35	2.38E-02	8.42E-02	7.05E-02	9.31E-02	7.86E-02	7.31E-02
PMS1_boot.36	2.88E-02	9.51E-02	5.28E-02	8.58E-02	2.46E-02	8.06E-02
PMS1_boot.37	2.47E-02	8.79E-02	7.19E-02	9.47E-02	7.97E-02	7.48E-02
PMS1_boot.38	9.19E-02	1.04E-01	4.39E-02	1.01E-01	4.56E-02	6.99E-02
PMS1_boot.39	5.30E-02	1.01E-01	5.22E-02	9.88E-02	5.25E-02	4.45E-02
PMS1_boot.40	2.65E-02	8.85E-02	6.93E-02	1.03E-01	8.34E-02	7.86E-02
PMS1_boot.41	2.45E-02	8.70E-02	7.18E-02	9.35E-02	7.84E-02	7.37E-02
PMS1_real	4.73E-02	1.09E-01	4.95E-02	7.34E-02	8.71E-02	6.67E-02
PMS1_real.1	5.74E-02	1.03E-01	4.38E-02	1.06E-01	5.39E-02	5.20E-02
PMS1_real.2	5.93E-02	1.07E-01	3.95E-02	1.07E-01	4.71E-02	7.44E-02
PMS2_boot	9.76E-27	3.46E-01	1.03E-01	1.03E-01	8.31E-02	9.59E-02
PMS2_boot.1	1.30E-26	8.95E-02	3.89E-02	1.75E-01	1.28E-26	1.06E-01
PMS2_boot.2	9.94E-03	2.82E-01	5.40E-02	3.26E-02	3.16E-02	2.34E-02
PMS2_boot.3	1.39E-02	5.74E-02	7.82E-02	1.06E-01	4.16E-02	7.53E-02
PMS2_boot.4	1.39E-02	3.23E-01	5.29E-02	3.19E-02	1.36E-01	2.54E-02
PMS2_boot.5	1.64E-01	1.21E-01	3.02E-03	2.33E-01	3.91E-14	8.06E-02
PMS2_boot.6	1.05E-02	3.10E-01	5.29E-02	1.37E-01	7.14E-02	2.39E-02
PMS2_boot.7	1.31E-26	7.98E-02	3.81E-02	1.61E-01	9.67E-27	1.22E-01
PMS2_boot.8	1.40E-02	1.82E+00	5.44E-02	1.13E-01	9.46E-02	2.80E-01
PMS2_boot.9	9.84E-27	2.56E-01	7.68E-02	1.09E-01	4.60E-02	5.72E-02
PMS2_boot.10	1.61E-01	1.20E-01	3.53E-02	2.17E-01	4.91E-23	8.29E-02
PMS2_boot.11	1.50E-02	8.89E-02	7.58E-02	1.26E-01	2.52E-02	7.35E-02
PMS2_boot.12	9.90E-27	1.12E-01	7.83E-02	1.10E-01	8.34E-02	1.42E-01
PMS2_boot.13	1.42E-02	5.32E-02	7.80E-02	1.08E-01	3.13E-02	7.45E-02
PMS2_boot.14	1.59E-01	1.15E-01	4.58E-02	2.08E-01	7.15E-03	8.11E-02
PMS2_boot.15	1.29E-26	3.24E-01	8.51E-02	1.09E-01	3.88E-02	1.07E-01
PMS2_boot.16	1.27E-26	3.47E-01	8.05E-02	1.05E-01	7.58E-02	1.19E-01
PMS2_boot.17	9.83E-27	1.14E-01	3.09E-02	1.90E-01	9.70E-27	1.28E-01
PMS2_boot.18	1.31E-26	5.90E-02	3.17E-02	1.88E-01	9.70E-27	6.26E-01
PMS2_boot.19	9.81E-27	3.34E-01	1.05E-01	1.06E-01	3.86E-02	1.03E-01
PMS2_boot.20	1.31E-26	3.34E-01	7.78E-02	1.08E-01	4.47E-02	1.07E-01
PMS2_boot.21	9.83E-27	1.18E-01	3.85E-02	1.82E-01	9.69E-27	1.22E-01
PMS2_boot.22	1.48E-01	8.70E-02	4.90E-02	2.18E-01	5.58E-23	2.89E-02
PMS2_boot.23	8.13E-03	3.14E-01	5.76E-02	1.27E-01	6.75E-02	2.42E-02
PMS2_boot.24	1.53E-01	4.50E-02	3.27E-02	2.18E-01	6.82E-03	4.65E-02
PMS2_boot.25	1.46E-01	7.56E-02	4.75E-02	2.15E-01	1.73E-08	3.21E-02
PMS2_boot.26	9.83E-27	1.16E-01	4.29E-02	1.88E-01	3.55E-27	1.30E-01
PMS2_boot.27	1.61E-26	3.53E-01	1.04E-01	1.06E-01	8.41E-02	1.29E-01
PMS2_boot.28	1.58E-01	8.05E-02	4.12E-02	2.11E-01	1.63E-08	2.77E-02
PMS2_boot.29	1.47E-26	3.40E-01	8.20E-02	1.07E-01	8.23E-02	1.14E-01
PMS2_boot.30	7.06E-03	3.37E-01	5.41E-02	3.19E-02	1.45E-01	2.14E-02
PMS2_boot.31	7.58E-03	3.06E-01	5.55E-02	3.16E-02	1.45E-01	2.21E-02
PMS2_boot.32	1.00E-02	6.48E-02	7.72E-02	1.07E-01	4.05E-02	8.35E-02
PMS2_boot.33	1.31E-26	1.08E-01	3.61E-02	1.92E-01	9.70E-27	6.26E-01
PMS2_boot.34	1.48E-26	3.42E-01	8.10E-02	1.04E-01	6.75E-02	1.12E-01
PMS2_boot.35	9.81E-27	1.12E-01	7.83E-02	1.10E-01	6.13E-02	1.43E-01
PMS2_boot.36	9.81E-27	2.72E-01	7.68E-02	1.13E-01	8.22E-02	7.63E-02
PMS2_boot.37	1.42E-02	5.19E-02	1.01E-01	1.02E-01	2.60E-02	7.05E-02
PMS2_boot.38	5.03E-01	3.58E-02	7.82E-22	1.65E-02	1.36E-26	3.58E-02
PMS2_boot.39	9.33E-03	1.02E-01	1.39E-01	1.26E-26	8.89E-02	6.16E-02
PMS2_boot.40	1.88E-01	1.47E-01	1.57E-04	1.89E-02	1.91E-02	2.68E-01
PMS2_boot.41	8.28E-03	2.55E-02	7.91E-02	6.37E-02	2.78E-01	8.84E-03
PMS2_boot.42	3.64E-03	5.92E-02	3.69E-02	1.73E-02	1.84E-02	6.63E-02
PMS2_boot.43	5.27E-03	6.09E-02	3.50E-02	1.54E-02	1.86E-02	6.23E-02
PMS2_boot.44	1.60E-01	2.27E+00	3.64E-02	2.14E-01	7.78E-03	4.50E-02
PMS2_boot.45	1.31E-02	3.11E-01	5.25E-02	1.31E-01	8.49E-02	2.49E-02
PMS2_boot.46	1.28E-26	3.26E-01	1.02E-01	1.11E-01	9.26E-02	8.73E-02
PMS2_boot.47	9.71E-27	1.17E-01	1.02E-01	1.08E-01	8.60E-02	1.50E-01
PMS2_real	9.79E-27	1.10E-01	7.94E-02	1.10E-01	9.00E-02	1.43E-01
PMS2_real.1	1.12E-02	6.56E-02	7.84E-02	1.05E-01	4.08E-02	7.90E-02
PMS2_real.2	1.31E-26	1.29E-01	3.11E-02	1.68E-01	9.78E-27	1.19E-01
