Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
UNG_dirichlet_train_fold3.27	999.999999999998	0.827	776.137	77.614%	119.606	56.298%	0.62419	0.767
UNG_dirichlet_train_fold3.28	999.999999999998	0.806	758.676	75.868%	119.605	59.444%	0.65936	0.727
UNG_dirichlet_train_fold3.29	999.9999999999982	0.822	727.77	72.777%	109.019	56.99%	0.65766	0.739
OGG1_dirichlet_train_fold3.28	999.9999999999983	0.81	768.728	76.873%	232.664	62.105%	0.55931	0.8
OGG1_dirichlet_train_fold3.29	999.9999999999985	0.8	834.378	83.438%	235.898	63.014%	0.6047	0.788
UNG_dirichlet_train_fold3.30	999.9999999999984	0.83	786.436	78.644%	130.218	56.364%	0.56847	0.786
OGG1_dirichlet_train_fold3.30	999.999999999998	0.857	755.182	75.518%	206.178	56.62%	0.46608	0.852
UNG_dirichlet_train_fold3.31	999.9999999999985	0.866	726.605	72.661%	115.278	50.701%	0.51363	0.831
OGG1_dirichlet_train_fold3.31	999.9999999999984	0.744	872.033	87.203%	250.375	68.01%	0.61187	0.722
UNG_dirichlet_train_fold3.32	999.9999999999981	0.785	815.822	81.582%	123.419	62.135%	0.61477	0.693
OGG1_dirichlet_train_fold3.32	999.9999999999977	0.823	739.348	73.935%	199.196	58.815%	0.60572	0.807
UNG_dirichlet_train_fold3.33	999.9999999999976	0.854	652.168	65.217%	111.284	52.095%	0.56802	0.805
OGG1_dirichlet_train_fold3.33	999.9999999999982	0.828	807.945	80.795%	182.088	57.238%	0.63702	0.808
OGG1_dirichlet_train_fold3.34	999.9999999999985	0.742	904.308	90.431%	295.014	70.024%	0.73696	0.731
OGG1_dirichlet_train_fold3.35	999.9999999999981	0.796	851.597	85.16%	242.526	63.76%	0.62596	0.784
OGG1_dirichlet_train_fold3.36	999.9999999999982	0.83	848.501	84.85%	196.935	58.006%	0.7549	0.816
UNG_dirichlet_train_fold3.34	999.9999999999984	0.73	912.749	91.275%	190.384	69.133%	0.81588	0.682
UNG_dirichlet_train_fold3.35	999.9999999999976	0.872	699.813	69.981%	101.663	49.048%	0.55742	0.827
OGG1_dirichlet_train_fold3.37	999.9999999999982	0.774	954.405	95.441%	221.213	64.344%	0.69926	0.751
OGG1_dirichlet_train_fold3.38	999.9999999999984	0.743	937.775	93.778%	288.4	69.715%	0.7325	0.73
UNG_dirichlet_train_fold3.36	999.9999999999982	0.853	723.172	72.317%	128.434	53.334%	0.49246	0.822
OGG1_dirichlet_train_fold3.39	999.9999999999982	0.803	767.601	76.76%	234.757	62.707%	0.56573	0.792
UNG_dirichlet_train_fold3.37	999.9999999999983	0.768	837.313	83.731%	138.166	64.066%	0.66088	0.688
OGG1_dirichlet_train_fold3.40	999.9999999999983	0.783	919.948	91.995%	224.127	63.687%	0.6377	0.764
UNG_dirichlet_train_fold3.38	999.999999999998	0.781	858.848	85.885%	134.632	62.453%	0.66855	0.706
UNG_dirichlet_train_fold3.39	999.9999999999982	0.829	757.236	75.724%	121.877	56.7%	0.64824	0.775
UNG_dirichlet_train_fold3.40	999.9999999999984	0.804	780.008	78.001%	135.069	59.471%	0.64121	0.746
OGG1_dirichlet_train_fold3.41	999.9999999999986	0.703	938.756	93.876%	317.968	73.334%	0.6998	0.688
OGG1_dirichlet_train_fold3.42	999.9999999999977	0.819	822.675	82.268%	183.272	58.158%	0.57061	0.797
UNG_dirichlet_train_fold3.41	999.9999999999982	0.757	796.63	79.663%	131.193	65.795%	0.73791	0.653
OGG1_dirichlet_train_fold3.43	999.9999999999981	0.851	771.272	77.127%	171.073	54.139%	0.50819	0.835
UNG_dirichlet_train_fold3.42	999.9999999999983	0.912	633.003	63.3%	88.196	41.184%	0.45237	0.884
OGG1_dirichlet_train_fold3.44	999.9999999999982	0.861	744.47	74.447%	193.057	55.123%	0.4833	0.854
UNG_dirichlet_train_fold3.43	999.9999999999981	0.796	798.419	79.842%	139.25	60.621%	0.70353	0.737
OGG1_dirichlet_train_fold3.45	999.9999999999983	0.806	748.845	74.885%	227.949	62.117%	0.50133	0.793
OGG1_dirichlet_train_fold3.46	999.999999999998	0.783	853.692	85.369%	255.685	65.415%	0.6121	0.772
OGG1_dirichlet_train_fold3.47	999.9999999999982	0.791	836.633	83.663%	227.798	63.217%	0.54197	0.775
OGG1_dirichlet_train_fold3.48	999.9999999999981	0.844	786.787	78.679%	224.272	58.402%	0.5857	0.838
UNG_dirichlet_train_fold3.44	999.9999999999982	0.827	809.245	80.925%	114.197	56.281%	0.6241	0.759
UNG_dirichlet_train_fold3.45	999.9999999999983	0.882	657.457	65.746%	110.464	47.063%	0.5194	0.853
OGG1_dirichlet_train_fold3.49	999.9999999999985	0.813	781.731	78.173%	225.258	61.381%	0.54073	0.802
UNG_dirichlet_train_fold3.46	999.9999999999981	0.763	814.901	81.49%	149.625	64.718%	0.63515	0.694
OGG1_dirichlet_train_fold3.50	999.9999999999977	0.807	859.097	85.91%	186.043	59.609%	0.58589	0.782
