Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
OGG1_0_multinomial_train1.20	0.060632164501393804	2.043985736975385e-142	8.669669875044135e-132	2.5021898701979255e-210	0.9393678354986061	4.8798537023782705e-98	1.2303550055506218e-20	9.436802691544583e-132
OGG1_0_multinomial_train1.21	0.013546534004966545	4.529427767303506e-152	0.009499568899880292	1.1717608726967841e-161	0.8389004777652276	0.10126244175612457	0.03679097757380091	9.755908544417281e-75
OGG1_0_multinomial_train1.22	0.0760522446086262	1.6511238020029555e-267	3.19e-321	1.8394065928352954e-186	0.904235238405499	0.01971251698587234	2.5162729743369376e-15	6.823548029256524e-122
OGG1_0_multinomial_train1.23	0.0059871474371948775	2.53922930797e-312	1.4729148807797512e-216	5.836373488321875e-128	0.7693752767272068	0.0544415238341634	0.17019605200143498	6.219860596236456e-154
OGG1_0_multinomial_train1.24	0.01903755956004833	6.18649932687322e-185	1.6018259094483898e-48	6.961427916762022e-174	0.6465708215649444	0.09279036658073428	0.241601252294273	1.5093459593315642e-76
OGG1_0_multinomial_train1.25	1.4771515381990473e-129	5.0684075180688516e-297	9.873488685317e-311	7.128305270624089e-132	0.8259831526077858	5.856119403208742e-107	0.17401684739221426	1.666468016776189e-223
OGG1_0_multinomial_train1.26	0.02438703885202196	2.785153836021969e-159	0.005888362760178723	4.833331573678448e-186	0.8838110780772289	0.08591352018316488	1.2740537733024229e-10	6.326032270582817e-36
OGG1_0_multinomial_train1.27	0.06000056932493616	1.13232187568139e-229	4.476e-321	3.192836963960055e-153	0.9399994306750639	3.84915856822349e-79	4.192411852758132e-61	3.983937900192025e-150
OGG1_0_multinomial_train1.28	0.0034513171089047344	3.0982167159272055e-235	0.0176032083535168	1.8122101992456458e-206	0.8835310507258229	0.0746767758962768	0.020737647915478892	9.295551261267641e-120
OGG1_0_multinomial_train1.29	0.07261125155788793	1.614553009172665e-111	0.003761374536884939	1.6270903437147841e-195	0.9236273734818162	5.0660959070395995e-12	4.183449593636165e-10	7.716082954760597e-68
OGG1_0_multinomial_train1.30	0.051894725994139544	2.953784458972656e-170	0.014062414071136963	7.143857132527053e-214	0.9174535520657053	0.016589307869018053	1.093592696903927e-21	2.287984259409127e-83
OGG1_0_multinomial_train1.31	0.02135907410740599	1.1382514424496627e-260	8.73803593805518e-146	9.002912738713142e-274	0.7631025500024711	0.11440354651758401	0.10113482937253909	4.132870131416287e-124
OGG1_0_multinomial_train1.32	0.015513752162922926	7.866692703201917e-181	0.03320787054119537	2.0099945083786988e-188	0.850308432682901	0.09603814444616175	0.004931800166818916	6.6472878299157464e-37
OGG1_0_multinomial_train1.33	0.040484151832653956	1.507e-321	2.509048237479582e-34	5.9e-322	0.959515848167346	7.949996496255859e-288	1.3214759757021516e-98	4.336429164755799e-259
OGG1_0_multinomial_train1.34	0.07020223410294946	1.4846718028104783e-244	4.054150602024139e-169	1.439691199833436e-194	0.8128155891845805	4.0487178178005373e-56	0.11698217671247005	7.864484461217392e-112
OGG1_0_multinomial_train1.35	0.022526876728097802	1.5375711892694033e-78	0.018577595160170976	1.5044785499869917e-112	0.9588955281117312	2.0462196944706817e-34	1.7032938326084572e-20	4.52891041235367e-50
OGG1_0_multinomial_train1.36	0.02664969241824444	1.1336914157920435e-307	3.31e-321	2.063410246620251e-230	0.8236737698568282	1.295133739901418e-124	0.1496765377249274	2.9865449100427395e-183
OGG1_0_multinomial_train1.37	0.04964595534550979	1.2808678415915542e-185	0.021338051071875187	7.967503003774838e-201	0.8364771715891753	8.095909737376667e-24	0.09253882199343955	1.3869557092731608e-118
OGG1_0_multinomial_train1.38	1.5934760015563027e-05	5.3293430696893e-90	0.03389785314231593	1.4865604812868905e-108	0.7602417503500706	0.0795521530138841	0.11247660224650026	0.013815706487213487
