Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
STAD_TCGA-CG-5717	6.46E-01	1.26E+00	2.59E+00	1.42E+00	8.57E-01	2.54E+00	1.58E+00	1.59E+00	3.56E+00	2.11E+00	1.42E+00
STAD_TCGA-CG-5718	6.71E-01	2.32E+00	6.70E-01	1.43E+00	1.37E+00	3.18E+00	1.21E+00	0.00E+00	1.91E+00	1.44E+00	5.47E-01
STAD_TCGA-CG-5719	1.53E-01	2.03E+00	5.73E-01	1.00E+00	1.04E+00	2.52E+00	1.06E+00	4.00E-01	1.88E+00	1.96E+00	2.00E-01
STAD_TCGA-CG-5720	5.47E-01	1.45E+00	9.22E-01	1.07E+00	8.43E-01	1.74E+00	1.15E+00	6.00E-01	1.70E+00	8.17E-01	1.28E+00
STAD_TCGA-CG-5721	1.80E+00	2.65E+01	1.64E+01	1.88E+01	6.23E+00	1.45E+01	2.11E+01	8.05E+00	5.56E+00	1.76E+00	3.67E+00
STAD_TCGA-CG-5722	1.00E-01	1.85E+00	1.48E+00	0.00E+00	1.72E+00	2.46E+00	8.46E-01	9.57E-01	1.97E+00	1.32E+00	1.04E+00
STAD_TCGA-CG-5723	2.61E+00	1.29E+01	9.52E+00	1.89E+01	4.06E+00	1.20E+01	9.64E+00	5.30E+00	4.67E+00	1.10E+00	4.21E+00
STAD_TCGA-CG-5724	9.32E-01	3.04E+00	2.21E+00	1.51E+00	1.31E+00	3.68E+00	9.40E-01	1.14E+00	1.29E+00	9.80E-01	1.76E+00
STAD_TCGA-CG-5725	5.04E-01	1.05E+00	0.00E+00	1.13E+00	5.42E-01	1.41E+00	0.00E+00	1.04E+00	1.37E+00	2.13E-01	6.29E-01
STAD_TCGA-CG-5726	2.10E+00	9.05E+00	1.07E+01	1.34E+01	4.00E+00	4.89E+00	7.43E+00	5.84E+00	5.05E+00	9.04E-01	2.71E+00
STAD_TCGA-CG-5727	8.75E-01	3.50E+00	1.56E+00	2.04E+00	1.30E+00	1.57E+00	2.27E+00	8.97E-01	2.91E+00	1.74E+00	1.28E+00
STAD_TCGA-CG-5728	2.23E+00	9.07E+00	1.07E+01	8.97E+00	5.09E+00	5.69E+00	7.72E+00	4.24E+00	3.47E+00	8.00E-01	3.85E+00
STAD_TCGA-CG-5730	7.06E-01	2.85E+00	2.19E+00	2.73E+00	1.81E+00	4.06E+00	6.29E-01	7.33E-01	2.24E+00	2.69E+00	2.67E-01
STAD_TCGA-CG-5732	3.00E-01	7.52E-01	1.41E+00	1.00E-01	8.54E-01	1.45E+00	7.67E-01	6.86E-01	1.29E+00	1.08E+00	9.12E-01
STAD_TCGA-CG-5733	1.77E+00	5.63E+00	6.67E+00	8.27E+00	4.27E+00	8.53E+00	6.93E+00	4.52E+00	2.69E+00	0.00E+00	2.39E+00
STAD_TCGA-CG-5734	5.47E-01	3.33E+00	1.07E+00	1.66E+00	8.59E-01	1.79E+00	1.13E+00	4.16E-01	1.76E+00	6.00E-01	8.70E-01
STAD_TCGA-D7-5577	1.10E+00	2.85E+00	9.98E-01	2.04E+00	1.59E+00	3.73E+00	8.41E-01	9.34E-01	2.44E+00	8.47E-01	1.93E+00
STAD_TCGA-D7-5578	7.90E-01	2.01E+00	2.39E+00	1.97E+00	1.03E+00	2.86E+00	1.41E+00	1.29E+00	1.99E+00	3.38E+00	3.20E+00
STAD_TCGA-D7-5579	1.23E+00	2.38E+00	1.81E+00	2.01E+00	1.56E+00	2.16E+00	1.44E+00	1.82E+00	2.47E+00	1.69E+00	2.71E+00
STAD_TCGA-D7-6518	1.01E+00	2.10E+00	1.52E+00	1.88E+00	6.83E-01	8.88E-01	0.00E+00	4.82E-01	2.80E+00	1.38E+00	8.20E-01
STAD_TCGA-D7-6519	0.00E+00	9.83E-01	1.06E+00	8.59E-01	1.00E+00	1.02E+00	9.12E-01	8.95E-01	1.26E+00	1.18E+00	3.79E-01
STAD_TCGA-D7-6520	7.63E-01	2.18E+00	0.00E+00	1.04E+00	8.00E-01	1.45E+00	1.19E+00	7.57E-01	1.53E+00	1.02E+00	1.16E+00
STAD_TCGA-D7-6521	0.00E+00	2.03E+00	9.94E-01	1.37E+00	1.62E+00	1.74E+00	0.00E+00	2.00E-01	1.53E+00	1.37E+00	2.13E-01
STAD_TCGA-D7-6522	5.47E-01	1.56E+00	1.27E+00	1.52E+00	6.46E-01	1.95E+00	3.59E-01	1.38E+00	1.18E+00	8.43E-01	1.32E+00
STAD_TCGA-D7-6524	1.32E+00	2.42E+00	3.42E-01	2.53E+00	1.38E+00	2.29E+00	1.11E+00	9.20E-01	1.73E+00	2.13E-01	0.00E+00
STAD_TCGA-D7-6525	1.15E+00	2.48E+00	2.88E+00	1.87E+00	1.27E+00	3.09E+00	1.27E+00	1.14E+00	2.84E+00	1.90E+00	2.67E+00
STAD_TCGA-D7-6526	9.71E-01	2.83E+00	2.33E+00	3.03E+00	1.70E+00	3.02E+00	0.00E+00	8.59E-01	3.37E+00	1.92E+00	3.31E+00
STAD_TCGA-D7-6527	9.21E-01	2.04E+00	1.36E+00	2.10E+00	9.55E-01	2.60E+00	8.06E-01	2.61E+00	2.81E+00	2.38E+00	1.93E+00
STAD_TCGA-D7-6528	1.77E+00	2.00E+00	2.94E+00	2.50E+00	1.09E+00	4.06E+00	2.52E+00	2.83E+00	4.12E+00	2.83E+00	5.97E+00
STAD_TCGA-D7-6815	3.89E-01	3.30E+00	1.70E+00	2.75E+00	1.58E+00	4.78E+00	4.67E-01	1.36E+00	1.92E+00	1.94E+00	9.43E-01
STAD_TCGA-D7-6817	0.00E+00	2.26E+00	1.38E+00	1.81E+00	3.65E-01	2.30E+00	1.26E+00	8.00E-01	1.99E+00	1.04E+00	1.24E+00
STAD_TCGA-D7-6818	9.09E-01	1.95E+00	8.14E-01	1.63E+00	8.44E-01	3.46E+00	1.93E+00	6.32E-01	1.86E+00	1.09E+00	2.69E+00
STAD_TCGA-D7-6820	5.00E-01	2.29E+00	1.81E+00	1.49E+00	7.92E-01	3.55E+00	1.58E+00	2.00E-01	1.90E+00	1.23E+00	1.61E+00
STAD_TCGA-D7-6822	7.77E-01	2.59E+00	1.96E+00	1.76E+00	1.75E+00	4.61E+00	1.47E+00	2.90E+00	3.95E+00	1.64E+00	5.85E+00
STAD_TCGA-D7-8570	2.24E-01	3.49E+00	9.17E-01	1.43E+00	1.27E+00	3.40E+00	0.00E+00	0.00E+00	1.55E+00	1.07E+00	1.02E+00
STAD_TCGA-D7-8572	1.11E+00	2.30E+00	5.37E-01	1.83E+00	1.19E+00	4.92E+00	6.16E-01	1.28E+00	2.42E+00	1.68E+00	1.55E+00
STAD_TCGA-D7-8573	0.00E+00	2.37E+00	1.29E+00	1.51E+00	1.19E+00	1.84E+00	1.79E+00	7.16E-01	1.74E+00	7.67E-01	1.08E+00
STAD_TCGA-D7-8574	6.29E-01	1.17E+00	1.11E+00	4.22E-01	0.00E+00	1.41E+00	0.00E+00	4.96E-01	1.69E+00	4.00E-01	1.07E+00
STAD_TCGA-D7-8575	8.43E-01	1.53E+00	8.06E-01	6.87E-01	6.16E-01	1.42E+00	7.18E-01	1.33E-01	1.35E+00	5.81E-01	3.07E-01
STAD_TCGA-D7-8576	0.00E+00	2.31E+00	6.99E-01	1.72E+00	4.71E-01	1.95E+00	6.74E-01	9.83E-01	1.60E+00	8.92E-01	0.00E+00
STAD_TCGA-D7-8578	4.67E-01	2.07E+00	5.63E-01	9.66E-01	6.53E-01	1.70E+00	8.27E-01	6.00E-01	1.47E+00	0.00E+00	1.00E-01
STAD_TCGA-D7-8579	7.27E-01	1.92E+00	0.00E+00	1.93E+00	1.40E+00	1.62E+00	2.17E+00	8.00E-01	1.48E+00	4.00E-01	2.55E+00
STAD_TCGA-D7-A4YT	1.49E+00	3.46E+00	3.94E+00	2.30E+00	1.62E+00	3.27E+00	1.80E+00	2.17E+00	3.82E+00	3.31E+00	2.98E+00
STAD_TCGA-D7-A4YU	4.33E-01	3.05E+00	1.47E+00	2.85E+00	2.50E+00	2.33E+00	1.96E+00	2.09E+00	2.95E+00	1.86E+00	2.32E+00
STAD_TCGA-D7-A4YV	1.13E+00	9.20E+00	6.72E+00	1.00E+01	3.63E+00	4.95E+00	3.77E+00	4.22E+00	2.81E+00	8.23E-01	2.40E+00
STAD_TCGA-D7-A4YX	3.00E-01	2.66E+00	0.00E+00	1.18E+00	8.92E-01	2.04E+00	1.44E+00	1.33E-01	1.07E+00	1.53E+00	0.00E+00
STAD_TCGA-D7-A4YY	1.39E+00	3.25E+00	3.08E+00	4.59E+00	2.22E+00	2.02E+00	2.58E+00	3.78E+00	2.74E+00	0.00E+00	3.53E+00
STAD_TCGA-D7-A4Z0	7.02E-01	2.54E+00	0.00E+00	1.14E+00	9.21E-01	2.55E+00	5.00E-01	1.28E+00	2.31E+00	9.43E-01	2.19E+00
STAD_TCGA-D7-A6ET	1.00E-01	1.16E+00	9.68E-01	4.33E-01	5.33E-01	1.65E+00	2.00E-01	0.00E+00	9.43E-01	3.27E-01	5.93E-01
STAD_TCGA-D7-A6EV	4.23E-01	2.88E+00	1.91E+00	1.55E+00	1.50E+00	3.78E+00	1.67E+00	2.08E+00	2.72E+00	1.52E+00	2.08E+00
STAD_TCGA-D7-A6EX	5.54E-01	2.06E+00	1.53E+00	2.76E+00	1.58E+00	2.53E+00	7.06E-01	1.57E+00	2.89E+00	1.05E+00	1.15E+00
STAD_TCGA-D7-A6EY	1.34E+00	1.19E+01	8.42E+00	1.06E+01	2.64E+00	3.38E+00	8.69E+00	2.89E+00	6.94E+00	1.62E+00	7.61E+00
STAD_TCGA-D7-A6EZ	0.00E+00	2.45E+00	3.71E+00	1.49E+00	1.50E+00	2.88E+00	1.80E+00	1.09E+00	4.49E+00	2.96E+00	2.84E+00
STAD_TCGA-D7-A6F0	1.55E+00	2.29E+00	2.12E+00	1.42E+00	1.42E+00	1.56E+00	5.97E-01	8.00E-01	2.25E+00	1.36E+00	1.03E+00
STAD_TCGA-D7-A6F2	5.37E-01	1.56E+00	9.36E-01	1.12E+00	8.67E-01	1.30E+00	1.18E+00	4.00E-01	1.11E+00	9.43E-01	7.92E-01
STAD_TCGA-D7-A747	0.00E+00	2.29E+00	0.00E+00	1.04E+00	1.03E+00	3.01E+00	5.33E-01	2.00E-01	2.12E+00	1.32E+00	2.29E+00
STAD_TCGA-D7-A748	9.40E-01	1.20E+00	9.29E-01	9.21E-01	6.90E-01	7.18E-01	9.34E-01	2.00E-01	1.19E+00	1.00E-01	7.27E-01
STAD_TCGA-D7-A74A	9.00E-01	3.70E+00	0.00E+00	5.93E-01	1.34E+00	3.22E+00	1.16E+00	0.00E+00	2.39E+00	1.93E+00	9.55E-01
STAD_TCGA-D7-A74B	8.09E-01	1.11E+00	9.46E-01	0.00E+00	7.95E-01	1.10E+00	8.56E-01	4.42E-01	7.02E-01	5.37E-01	9.24E-01
STAD_TCGA-EQ-5647	3.67E-01	9.91E-01	0.00E+00	7.18E-01	1.36E+00	1.48E+00	1.12E+00	8.14E-01	2.44E+00	1.56E+00	1.82E+00
STAD_TCGA-EQ-8122	8.06E-01	3.34E+00	2.14E+00	3.49E+00	1.79E+00	3.76E+00	1.05E+00	1.19E+00	4.05E+00	1.79E+00	1.29E+00
STAD_TCGA-EQ-A4SO	7.31E-01	1.72E+00	2.91E+00	2.46E+00	1.37E+00	1.56E+00	1.41E+00	5.96E-01	2.89E+00	1.86E+00	1.33E+00
STAD_TCGA-F1-6177	1.41E+00	9.43E+00	1.35E+01	8.20E+00	4.01E+00	5.13E+00	6.22E+00	4.39E+00	2.97E+00	3.00E-01	1.76E+00
STAD_TCGA-F1-6874	1.71E+00	6.73E+00	9.39E+00	4.11E+00	2.37E+00	5.75E+00	3.96E+00	7.34E+00	3.36E+00	1.23E+00	1.98E+00
STAD_TCGA-F1-6875	0.00E+00	1.78E+00	2.94E+00	4.96E-01	1.05E+00	2.89E+00	1.61E+00	5.82E-01	1.96E+00	1.34E+00	1.61E+00
STAD_TCGA-F1-A448	3.00E-01	7.01E+00	4.81E+00	7.44E+00	1.59E+00	2.78E+00	2.95E+00	2.21E+00	1.35E+00	6.40E-01	3.20E+00
STAD_TCGA-F1-A72C	5.37E-01	1.31E+00	0.00E+00	1.14E+00	2.13E-01	1.35E+00	7.34E-01	0.00E+00	1.20E+00	6.36E-01	4.53E-01
STAD_TCGA-FP-7735	7.03E-01	1.25E+00	7.48E-01	0.00E+00	1.69E+00	2.33E+00	0.00E+00	9.32E-01	1.57E+00	1.67E+00	0.00E+00
STAD_TCGA-FP-7829	1.40E+00	4.59E+00	3.14E+00	4.15E+00	2.75E+00	3.91E+00	1.23E+00	1.19E+00	3.61E+00	1.16E+00	2.01E+00
STAD_TCGA-FP-7916	8.57E-01	3.33E+00	2.05E+00	2.44E+00	1.28E+00	9.46E-01	6.99E-01	1.14E+00	2.53E+00	1.09E+00	6.40E-01
STAD_TCGA-FP-7998	7.19E-01	1.32E+00	1.62E+00	1.14E+00	8.17E-01	2.27E+00	6.11E-01	7.03E-01	2.39E+00	1.02E+00	6.71E-01
STAD_TCGA-FP-8099	1.02E+00	1.89E+00	1.77E+00	2.36E+00	1.60E+00	2.55E+00	4.27E-01	8.46E-01	2.37E+00	1.49E+00	6.16E-01
STAD_TCGA-FP-8209	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
STAD_TCGA-FP-8210	0.00E+00	0.00E+00	5.17E-01	0.00E+00	0.00E+00	0.00E+00	4.00E-01	0.00E+00	3.79E-01	0.00E+00	0.00E+00
STAD_TCGA-FP-8211	9.78E-01	4.73E-01	2.15E+00	1.29E+00	5.78E-01	1.71E+00	1.53E+00	1.09E+00	1.96E+00	1.31E+00	8.88E-01
STAD_TCGA-FP-8631	1.08E+00	1.06E+00	3.30E+00	6.90E-01	1.26E+00	2.99E+00	1.09E+00	5.33E-01	3.80E+00	1.18E+00	1.60E+00
STAD_TCGA-FP-A4BE	1.90E+00	7.37E+00	9.74E+00	1.35E+01	4.02E+00	4.28E+00	6.41E+00	6.86E+00	0.00E+00	0.00E+00	2.98E+00
STAD_TCGA-FP-A4BF	9.04E-01	1.58E+00	0.00E+00	1.21E+00	6.19E-01	2.19E+00	1.46E+00	4.67E-01	2.05E+00	9.52E-01	1.97E+00
STAD_TCGA-FP-A8CX	0.00E+00	2.09E+00	1.67E+00	2.00E-01	1.66E+00	1.76E+00	9.83E-01	1.15E+00	3.05E+00	1.32E+00	9.55E-01
STAD_TCGA-FP-A9TM	2.00E-01	4.37E+00	1.61E+00	1.73E+00	1.14E+00	2.02E+00	2.11E+00	1.54E+00	1.42E+00	1.00E+00	3.00E-01
STAD_TCGA-HF-7131	0.00E+00	1.31E+00	0.00E+00	5.17E-01	0.00E+00	2.49E+00	1.16E+00	4.96E-01	2.78E+00	2.63E+00	1.44E+00
STAD_TCGA-HF-7132	2.94E+00	7.38E+00	7.18E+00	1.07E+01	2.86E+00	3.88E+00	4.96E+00	4.42E+00	2.28E+00	1.35E+00	3.42E+00
STAD_TCGA-HF-7133	0.00E+00	1.45E+00	1.72E+00	1.84E+00	8.06E-01	1.63E+00	3.79E-01	4.52E-01	1.55E+00	1.38E+00	1.07E+00
STAD_TCGA-HF-7134	2.30E+00	2.53E+00	1.28E+00	2.66E+00	2.32E+00	4.00E+00	1.70E+00	1.91E+00	2.65E+00	1.43E+00	2.28E+00
STAD_TCGA-HF-7136	1.00E-01	2.32E+00	2.01E+00	1.97E+00	1.02E+00	1.29E+00	9.68E-01	9.80E-01	1.66E+00	6.51E-01	7.27E-01
STAD_TCGA-HF-A5NB	1.59E+00	1.03E+01	9.35E+00	9.46E+00	3.57E+00	3.67E+00	9.00E+00	1.93E+00	2.03E+00	6.16E-01	1.86E+00
STAD_TCGA-HJ-7597	8.94E-01	8.02E+00	1.10E+01	9.01E+00	2.26E+00	4.41E+00	3.72E+00	3.29E+00	1.45E+00	8.92E-01	1.33E+00
STAD_TCGA-HU-8238	8.92E-01	2.21E+00	1.10E+00	1.97E+00	1.55E+00	1.80E+00	9.34E-01	1.37E+00	2.45E+00	1.18E+00	2.55E+00
STAD_TCGA-HU-8243	3.27E-01	2.08E+00	6.23E-01	2.25E+00	1.34E+00	2.01E+00	2.21E+00	4.27E-01	2.88E+00	2.91E+00	1.33E+00
STAD_TCGA-HU-8244	0.00E+00	2.49E+00	1.09E+00	1.41E+00	1.25E+00	3.60E+00	1.40E+00	2.21E-01	2.53E+00	1.15E+00	1.53E+00
STAD_TCGA-HU-8245	5.96E-01	1.16E+00	2.27E+00	1.43E+00	8.92E-01	8.92E-01	1.60E+00	1.47E+00	1.74E+00	5.97E-01	6.80E-01
STAD_TCGA-HU-8249	9.29E-01	3.41E+00	2.75E+00	1.80E+00	1.69E+00	3.54E+00	8.43E-01	1.78E+00	1.71E+00	2.14E+00	7.78E-01
STAD_TCGA-HU-8602	2.00E-01	9.45E+00	8.81E+00	1.27E+01	4.25E+00	0.00E+00	1.07E+01	3.95E+00	4.71E+00	1.17E+00	2.56E+00
STAD_TCGA-HU-8604	1.58E+00	1.10E+00	1.26E+00	1.86E+00	1.50E+00	2.78E+00	1.33E+00	5.77E-01	2.78E+00	8.85E-01	2.81E+00
STAD_TCGA-HU-8608	5.17E-01	3.72E+00	1.29E+00	1.95E+00	2.00E+00	2.15E+00	1.71E+00	1.14E+00	1.44E+00	8.92E-01	7.89E-01
STAD_TCGA-HU-8610	5.93E-01	1.41E+00	7.42E-01	1.15E+00	1.28E+00	1.69E+00	3.42E-01	2.00E-01	1.39E+00	9.10E-01	8.70E-01
STAD_TCGA-HU-A4G2	4.47E-01	1.42E+00	0.00E+00	1.07E+00	1.01E+00	2.40E+00	5.37E-01	7.95E-01	1.53E+00	4.48E-01	0.00E+00
STAD_TCGA-HU-A4G3	5.62E-01	1.32E+00	1.53E+00	1.10E+00	2.11E+00	2.78E+00	0.00E+00	6.16E-01	2.35E+00	4.00E-01	1.48E+00
STAD_TCGA-HU-A4G6	6.15E-01	1.65E+00	1.19E+00	1.58E+00	1.27E+00	1.53E+00	0.00E+00	9.33E-01	1.22E+00	3.67E-01	7.12E-01
STAD_TCGA-HU-A4G8	2.34E+00	1.14E+01	1.02E+01	1.19E+01	4.17E+00	6.50E+00	6.07E+00	3.65E+00	5.00E+00	1.58E+00	1.25E+00
STAD_TCGA-HU-A4G9	1.43E+00	9.61E+00	5.92E+00	6.11E+00	2.18E+00	2.08E+00	4.93E+00	8.57E-01	3.08E+00	0.00E+00	2.61E+00
STAD_TCGA-HU-A4GC	4.00E-01	2.38E+00	3.00E-01	1.92E+00	1.91E+00	1.70E+00	1.60E+00	1.19E+00	2.49E+00	9.52E-01	1.86E+00
STAD_TCGA-HU-A4GD	5.43E-01	2.76E+00	1.43E+00	2.55E+00	0.00E+00	2.62E+00	1.69E+00	5.47E-01	2.03E+00	1.24E+00	1.22E+00
STAD_TCGA-HU-A4GF	1.47E+00	2.05E+00	2.19E+00	2.32E+00	1.44E+00	2.55E+00	2.06E+00	6.00E-01	1.93E+00	8.83E-01	1.74E+00
STAD_TCGA-HU-A4GH	1.36E+00	2.23E+00	1.57E+00	2.72E+00	1.13E+00	5.21E+00	2.04E+00	4.66E+00	5.16E+00	1.94E+00	6.08E+00
STAD_TCGA-HU-A4GJ	2.13E-01	4.16E-01	0.00E+00	0.00E+00	0.00E+00	4.33E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
STAD_TCGA-HU-A4GN	1.00E+00	9.11E+00	8.11E+00	1.08E+01	1.97E+00	7.37E+00	4.35E+00	5.61E+00	4.87E+00	8.33E-01	2.18E+00
STAD_TCGA-HU-A4GP	1.55E+00	3.16E+00	1.61E+00	2.19E+00	2.19E+00	4.35E+00	2.39E+00	2.75E+00	3.13E+00	1.16E+00	2.59E+00
STAD_TCGA-HU-A4GQ	3.26E+00	1.23E+01	8.53E+00	9.35E+00	5.01E+00	7.33E+00	6.58E+00	5.26E+00	2.74E+00	1.13E+00	2.37E+00
STAD_TCGA-HU-A4GT	1.84E+00	8.06E+00	8.51E+00	9.65E+00	3.86E+00	6.92E+00	6.09E+00	7.32E+00	2.27E+00	1.63E+00	3.47E+00
STAD_TCGA-HU-A4GU	4.72E+00	2.34E+01	1.08E+01	2.46E+01	5.00E+00	1.16E+01	4.99E+00	1.69E+01	4.42E+00	2.35E+00	3.28E+00
STAD_TCGA-HU-A4GX	1.97E+00	9.67E+00	1.05E+01	1.37E+01	3.23E+00	7.33E+00	7.15E+00	7.66E+00	2.53E+00	0.00E+00	1.21E+00
STAD_TCGA-HU-A4GY	5.73E-01	1.49E+00	6.11E-01	1.29E+00	0.00E+00	1.19E+00	2.21E-01	2.98E-01	1.33E+00	0.00E+00	1.25E+00
STAD_TCGA-HU-A4H0	8.30E-01	2.82E+00	4.27E-01	1.33E+00	4.42E-01	4.43E+00	1.91E+00	1.72E+00	3.36E+00	9.20E-01	7.72E-01
STAD_TCGA-HU-A4H2	1.00E-01	3.33E+00	2.11E+00	2.69E+00	2.12E+00	3.46E+00	1.76E+00	1.66E+00	3.30E+00	6.18E-01	1.49E+00
STAD_TCGA-HU-A4H3	2.06E+00	6.54E+00	6.51E+00	6.98E+00	2.85E+00	3.60E+00	4.67E+00	5.51E+00	3.48E+00	7.46E-01	2.08E+00
STAD_TCGA-HU-A4H4	1.20E+00	2.30E+00	7.07E+00	5.91E+00	9.45E-01	3.21E+00	4.53E+00	4.37E+00	4.07E+00	1.44E+00	3.14E+00
STAD_TCGA-HU-A4H5	1.49E+00	3.50E+00	4.58E+00	3.41E+00	1.45E+00	5.03E+00	1.16E+00	1.31E+00	4.40E+00	1.41E+00	1.70E+00
STAD_TCGA-HU-A4H6	0.00E+00	2.58E+00	1.89E+00	1.08E+00	1.36E+00	3.68E+00	1.34E+00	1.10E+00	2.08E+00	8.94E-01	1.48E+00
STAD_TCGA-HU-A4H8	1.01E+00	1.05E+01	1.24E+01	6.79E+00	2.70E+00	7.38E+00	3.26E+00	5.43E+00	2.18E+00	1.36E+00	2.65E+00
STAD_TCGA-HU-A4HB	1.53E-01	5.12E-01	0.00E+00	0.00E+00	0.00E+00	4.94E-01	1.00E-01	2.00E-01	8.41E-01	0.00E+00	7.57E-01
STAD_TCGA-HU-A4HD	7.61E-01	2.86E+00	0.00E+00	1.77E+00	1.10E+00	3.04E+00	2.42E+00	7.72E-01	2.86E+00	2.71E+00	1.69E+00
STAD_TCGA-IN-7806	4.48E-01	2.04E+00	0.00E+00	2.00E-01	4.71E-01	2.37E+00	1.44E+00	0.00E+00	2.01E+00	8.72E-01	5.78E-01
STAD_TCGA-IN-7808	7.15E-01	2.88E+00	0.00E+00	1.92E+00	1.42E+00	1.38E+00	8.03E-01	1.17E+00	2.37E+00	9.19E-01	1.90E+00
STAD_TCGA-IN-8462	3.40E-01	2.64E+00	1.59E+00	1.46E+00	9.00E-01	1.37E+00	7.12E-01	1.57E+00	3.26E+00	1.53E+00	1.01E+00
STAD_TCGA-IN-8663	3.40E-01	2.62E+00	7.00E-01	1.76E+00	1.24E+00	3.46E+00	1.12E+00	1.29E+00	2.92E+00	1.85E+00	2.41E+00
STAD_TCGA-IN-A6RI	2.13E-01	2.16E+00	9.98E-01	1.61E+00	0.00E+00	3.39E+00	1.31E+00	1.20E+00	1.69E+00	5.12E-01	2.72E+00
STAD_TCGA-IN-A6RJ	0.00E+00	2.61E+00	8.60E-01	1.96E+00	1.16E+00	2.26E+00	2.49E+00	1.25E+00	3.05E+00	5.37E-01	3.43E+00
STAD_TCGA-IN-A6RL	6.57E+00	3.29E+00	5.62E+00	2.34E+00	1.56E+00	5.23E+00	2.28E+00	6.11E+00	6.72E+00	2.45E+00	6.40E+00
STAD_TCGA-IN-A6RN	6.67E-01	2.15E+00	2.22E+00	1.84E+00	1.25E+00	2.41E+00	3.96E-01	6.46E-01	4.26E+00	1.28E+00	1.61E+00
STAD_TCGA-IN-A6RO	1.48E+00	3.96E+00	6.15E+00	1.45E+00	2.59E+00	5.77E+00	6.40E-01	2.91E+00	3.31E+00	3.25E+00	1.23E+00
STAD_TCGA-IN-A6RP	1.34E+00	2.98E+00	1.94E+00	1.99E+00	2.56E+00	2.65E+00	7.00E-01	1.09E+00	2.35E+00	1.13E+00	1.27E+00
STAD_TCGA-IN-A6RR	8.06E-01	3.27E+00	1.74E+00	1.19E+00	2.39E+00	4.48E+00	1.40E+00	1.87E+00	2.85E+00	1.65E+00	2.61E+00
STAD_TCGA-IN-A6RS	8.88E-01	1.99E+00	1.52E+00	1.51E+00	1.31E+00	1.74E+00	2.13E-01	6.29E-01	2.09E+00	6.29E-01	4.48E-01
STAD_TCGA-IN-A7NR	6.37E-01	1.93E+00	1.00E-01	1.51E+00	9.89E-01	2.23E+00	8.72E-01	1.09E+00	1.47E+00	6.29E-01	1.94E+00
STAD_TCGA-IN-A7NT	6.57E-01	3.00E+00	1.55E+00	2.29E+00	9.09E-01	3.15E+00	8.00E-01	1.20E+00	1.67E+00	1.71E+00	1.22E+00
STAD_TCGA-IN-A7NU	1.17E+00	2.73E+00	1.20E+00	1.14E+00	7.81E-01	3.37E+00	1.23E+00	2.00E-01	1.83E+00	8.19E-01	1.97E+00
STAD_TCGA-IN-AB1V	3.48E-01	1.83E+00	7.00E-01	1.37E+00	1.22E+00	2.16E+00	8.84E-01	4.76E-01	1.61E+00	7.27E-01	4.23E-01
STAD_TCGA-IN-AB1X	7.57E-01	2.26E+00	1.80E+00	1.24E+00	8.92E-01	3.51E+00	2.69E-01	1.34E+00	2.01E+00	1.39E+00	1.71E+00
STAD_TCGA-IP-7968	3.59E-01	1.19E+00	2.14E+00	1.33E+00	8.17E-01	2.44E+00	9.48E-01	1.01E+00	2.49E+00	1.12E+00	9.36E-01
STAD_TCGA-KB-A6F5	4.82E-01	2.02E+00	6.11E-01	1.03E+00	8.27E-01	2.17E+00	1.34E+00	2.00E-01	1.52E+00	5.62E-01	5.54E-01
STAD_TCGA-KB-A6F7	1.00E-01	1.70E+00	1.95E+00	1.06E+00	6.11E-01	2.32E+00	9.17E-01	1.71E+00	2.05E+00	1.38E+00	1.32E+00
STAD_TCGA-KB-A93G	2.13E-01	3.19E+00	1.30E+00	1.67E+00	1.48E+00	1.78E+00	0.00E+00	1.35E+00	1.65E+00	1.28E+00	5.17E-01
STAD_TCGA-KB-A93H	6.71E-01	3.38E+00	1.80E+00	3.43E+00	2.70E+00	5.07E+00	2.07E+00	1.67E+00	2.98E+00	1.68E+00	3.38E+00
STAD_TCGA-KB-A93J	7.18E-01	1.74E+00	4.73E-01	1.56E+00	7.42E-01	1.69E+00	1.17E+00	7.77E-01	1.28E+00	5.54E-01	7.46E-01
STAD_TCGA-MX-A5UG	0.00E+00	1.84E+00	1.02E+00	1.42E+00	1.27E+00	1.29E+00	1.08E+00	5.33E-01	1.69E+00	9.36E-01	0.00E+00
STAD_TCGA-MX-A5UJ	1.58E+00	1.20E+01	9.81E+00	1.65E+01	4.33E+00	7.89E+00	4.49E+00	4.04E+00	4.31E+00	8.72E-01	2.52E+00
STAD_TCGA-MX-A663	6.40E-01	1.69E+00	6.05E-01	1.69E+00	1.25E+00	2.58E+00	0.00E+00	0.00E+00	2.41E+00	1.65E+00	4.52E-01
STAD_TCGA-MX-A666	1.37E+00	2.16E+00	8.17E-01	1.27E+00	1.41E+00	3.25E+00	1.01E+00	9.04E-01	2.44E+00	1.29E+00	1.89E+00
