Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_0_multinomial_train1.35	0.9999999999999973	0.995	0.234	23.4%	0.039	9.969%	0.11666	0.995
OGG1_0_multinomial_train1.36	0.9999999999999979	0.995	0.227	22.7%	0.041	9.591%	0.11541	0.995
OGG1_0_multinomial_train1.37	0.9999999999999977	0.994	0.227	22.7%	0.049	11.585%	0.09261	0.994
OGG1_0_multinomial_train1.38	0.9999999999999978	0.996	0.219	21.9%	0.041	9.626%	0.10623	0.996
UNG_0_multinomial_train1.39	0.9999999999999982	0.927	0.459	45.9%	0.079	37.574%	0.27813	0.904
OGG1_0_multinomial_train1.39	0.9999999999999981	0.993	0.284	28.4%	0.047	12.204%	0.15482	0.993
UNG_0_multinomial_train1.40	0.9999999999999981	0.905	0.549	54.9%	0.085	42.442%	0.32301	0.869
OGG1_0_multinomial_train1.40	0.9999999999999977	0.995	0.241	24.1%	0.042	10.471%	0.12425	0.994
OGG1_0_multinomial_train1.41	0.9999999999999978	0.996	0.211	21.1%	0.039	9.378%	0.1035	0.995
UNG_0_multinomial_train1.41	0.9999999999999984	0.924	0.492	49.2%	0.078	38.555%	0.28272	0.897
OGG1_0_multinomial_train1.42	0.9999999999999977	0.994	0.259	25.9%	0.047	11.208%	0.13406	0.994
UNG_0_multinomial_train1.42	0.9999999999999982	0.925	0.475	47.5%	0.079	38.1%	0.22632	0.9
OGG1_0_multinomial_train1.43	0.9999999999999974	0.996	0.197	19.7%	0.034	8.357%	0.09712	0.996
OGG1_0_multinomial_train1.44	0.9999999999999977	0.994	0.246	24.6%	0.046	11.415%	0.1218	0.994
OGG1_0_multinomial_train1.45	0.9999999999999974	0.994	0.25	25.0%	0.046	11.325%	0.14086	0.993
OGG1_0_multinomial_train1.46	0.9999999999999974	0.993	0.262	26.2%	0.045	11.581%	0.12885	0.993
UNG_0_multinomial_train1.43	0.9999999999999987	0.938	0.447	44.7%	0.076	34.674%	0.2284	0.921
OGG1_0_multinomial_train1.47	0.9999999999999972	0.994	0.223	22.3%	0.045	11.046%	0.09959	0.994
OGG1_0_multinomial_train1.48	0.9999999999999977	0.997	0.221	22.1%	0.037	9.252%	0.12573	0.997
OGG1_0_multinomial_train1.49	0.999999999999998	0.997	0.197	19.7%	0.031	7.748%	0.10099	0.997
OGG1_0_multinomial_train1.50	0.9999999999999976	0.996	0.209	20.9%	0.037	8.997%	0.10944	0.996
UNG_0_multinomial_train1.44	0.9999999999999981	0.913	0.559	55.9%	0.081	40.814%	0.37868	0.88
OGG1_0_multinomial_train1.51	0.9999999999999977	0.994	0.267	26.7%	0.047	11.688%	0.13967	0.993
OGG1_0_multinomial_train1.52	0.9999999999999979	0.995	0.222	22.2%	0.044	10.531%	0.12254	0.994
ATP2B4_0_multinomial_train1	0.9999999999999973	0.959	0.469	46.9%	0.067	28.348%	0.27355	0.949
ATP2B4_1_multinomial_train1	0.9999999999999973	0.972	0.427	42.7%	0.063	23.876%	0.27837	0.967
ATP2B4_0_multinomial_train1.1	0.9999999999999982	0.964	0.473	47.3%	0.069	27.723%	0.29478	0.958
ATP2B4_1_multinomial_train1.1	0.9999999999999972	0.971	0.439	43.9%	0.071	24.223%	0.26581	0.968
ATP2B4_1_multinomial_train1.2	0.9999999999999976	0.972	0.437	43.7%	0.073	24.152%	0.25631	0.969
ATP2B4_1_multinomial_train1.3	0.9999999999999973	0.971	0.421	42.1%	0.066	24.737%	0.26189	0.967
ATP2B4_0_multinomial_train1.2	0.9999999999999976	0.929	0.555	55.5%	0.092	37.483%	0.35097	0.914
ATP2B4_1_multinomial_train1.4	0.9999999999999978	0.977	0.484	48.4%	0.076	23.995%	0.31535	0.975
ATP2B4_0_multinomial_train1.3	0.9999999999999976	0.946	0.523	52.3%	0.085	34.082%	0.31376	0.937
ATP2B4_0_multinomial_train1.4	0.9999999999999978	0.968	0.434	43.4%	0.064	25.904%	0.29011	0.961
ATP2B4_0_multinomial_train1.5	0.9999999999999979	0.937	0.558	55.8%	0.089	34.873%	0.33177	0.925
ATP2B4_0_multinomial_train1.6	0.9999999999999977	0.964	0.464	46.4%	0.066	27.337%	0.24101	0.957
ATP2B4_1_multinomial_train1.5	0.9999999999999976	0.972	0.445	44.5%	0.076	24.137%	0.25446	0.969
ATP2B4_0_multinomial_train1.7	0.9999999999999972	0.971	0.403	40.3%	0.062	23.943%	0.23107	0.966
ATP2B4_1_multinomial_train1.6	0.9999999999999976	0.972	0.471	47.1%	0.077	24.387%	0.27133	0.969
ATP2B4_1_multinomial_train1.7	0.9999999999999978	0.976	0.452	45.2%	0.07	23.615%	0.26029	0.974
ATP2B4_1_multinomial_train1.8	0.9999999999999979	0.953	0.54	54.0%	0.087	31.846%	0.33847	0.946
ATP2B4_1_multinomial_train1.9	0.9999999999999968	0.968	0.423	42.3%	0.071	25.201%	0.25402	0.963
ATP2B4_1_multinomial_train1.10	0.9999999999999971	0.976	0.415	41.5%	0.059	22.119%	0.25595	0.971
ATP2B4_1_multinomial_train1.11	0.9999999999999974	0.959	0.515	51.5%	0.086	29.898%	0.29503	0.953
ATP2B4_1_multinomial_train1.12	0.999999999999998	0.975	0.467	46.7%	0.07	24.307%	0.27686	0.972
ATP2B4_1_multinomial_train1.13	0.9999999999999972	0.962	0.534	53.4%	0.084	27.869%	0.35227	0.958
ATP2B4_0_multinomial_train1.8	0.9999999999999978	0.942	0.537	53.7%	0.088	34.961%	0.34009	0.931
ATP2B4_1_multinomial_train1.14	0.9999999999999976	0.945	0.543	54.3%	0.096	32.723%	0.34914	0.938
ATP2B4_1_multinomial_train1.15	0.9999999999999976	0.954	0.537	53.7%	0.092	31.162%	0.30067	0.948
ATP2B4_0_multinomial_train1.9	0.9999999999999976	0.959	0.465	46.5%	0.069	28.482%	0.31186	0.95
ATP2B4_0_multinomial_train1.10	0.9999999999999976	0.954	0.511	51.1%	0.078	30.403%	0.29267	0.946
ATP2B4_0_multinomial_train1.11	0.9999999999999976	0.922	0.591	59.1%	0.099	39.241%	0.35592	0.906
ATP2B4_1_multinomial_train1.16	0.9999999999999971	0.967	0.488	48.8%	0.085	27.641%	0.30124	0.964
ATP2B4_0_multinomial_train1.12	0.9999999999999974	0.956	0.488	48.8%	0.07	30.333%	0.29951	0.946
ATP2B4_0_multinomial_train1.13	0.9999999999999973	0.929	0.562	56.2%	0.086	37.191%	0.37059	0.912
ATP2B4_0_multinomial_train1.14	0.9999999999999977	0.953	0.539	53.9%	0.08	30.803%	0.32726	0.944
ATP2B4_0_multinomial_train1.15	0.9999999999999973	0.965	0.483	48.3%	0.071	27.636%	0.27325	0.959
ATP2B4_1_multinomial_train1.17	0.9999999999999974	0.965	0.489	48.9%	0.082	28.46%	0.28617	0.961
