Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
OGG1_boot.105	1.3354931338635938e-109	0.47646341421358607	3.103e-321	0.2342315412080066	0.02079178557707183	4.609060050057019e-270	0.09619515722195428	0.1723181017793812
OGG1_boot.106	3.09e-321	0.45134730211242036	2.8e-321	0.2670849322634805	0.028768518136953043	2.12e-321	0.07402689653161915	0.17877235095552696
OGG1_boot.107	1.99e-321	0.5496892728244215	3.157e-321	0.21825396072192635	0.001701645406993433	0.003681843267185884	0.0809143104792968	0.1457589673001759
OGG1_boot.108	9.008507646950884e-194	0.5508925263968781	3.276e-321	0.21155193018787127	0.007295443166815976	1.294e-321	0.006922097815574917	0.2233380024328596
OGG1_boot.109	3.503e-321	0.5540326773546714	2.44e-321	0.255213957929181	0.01724364644685736	1.6207291088237177e-167	0.09376672064557157	0.07974299762371877
OGG1_boot.110	4.417e-321	0.4347834357855127	4.41e-321	0.3290642318147368	0.009785848318108383	1.176e-321	0.0016771707819194324	0.22468931329972272
OGG1_boot.111	1.5481922544735742e-269	0.505519577821946	0.005822867656556703	0.21991593535232745	0.06723708884541293	2.703e-321	0.06437681564170844	0.13712771468204843
OGG1_boot.112	9.887100139125569e-54	0.5842748563759774	3.45e-321	0.15032146604606475	0.015284825139461354	0.030799932545585513	0.021089661687077297	0.19822925820583384
OGG1_boot.113	4.2909126664115306e-209	0.5261146398437645	4.476e-321	0.24911561332187518	0.02181295012076565	1.784e-321	0.033445454764784104	0.1695113419488107
OGG1_boot.114	5.36e-321	0.6322734327509667	3.18e-321	0.14170298223806904	0.03506104930407958	1.25e-321	0.0733144423496962	0.11764809335718841
OGG1_boot.115	1.2335154935897976e-228	0.604752502946356	0.0014060672265916079	0.15552056078677	9.985188242731557e-248	2.703e-321	0.07051532976797857	0.16780553927230396
OGG1_boot.116	0.008077845481761659	0.6119208354489054	1.7935146054088048e-188	0.0005443416157167795	0.01281780451984659	5.53e-322	0.09575936828736886	0.27087980464640077
OGG1_boot.117	1.84e-321	0.5549224887674388	2.915e-321	0.20079129114578367	0.035744220662842635	1.0151424000347189e-185	1.3460489880021431e-163	0.20854199942393484
OGG1_boot.118	4.886e-321	0.5581776723437404	1.6589e-319	0.23146143352899634	0.00945843304192233	2.1047978709763064e-93	0.01882673941447885	0.18207572167086203
OGG1_boot.119	4.106e-321	0.6005729808632353	4.066e-321	0.17561991834078883	0.03793770325433444	0.005049986596469255	0.03018587334403619	0.150633537601136
OGG1_boot.120	5.524e-321	0.5508957465303419	3.3e-321	0.2262151783971871	0.026409060071673186	0.014976191080945112	2.0838801749132633e-39	0.18150382391985265
OGG1_boot.121	1.87e-321	0.5239812173541345	8.605590835358215e-281	0.2511916810453381	0.038471255800163896	1.107e-321	0.1360893448467142	0.05026650095364927
OGG1_boot.122	8.357144984237735e-166	0.5536796827154385	3.493e-321	0.2593107205219775	0.0002576922421386423	2.97e-321	0.05056547100427385	0.13618643351617135
OGG1_boot.123	2.154471963526067e-301	0.5504334532999418	1.645e-321	0.3158196165980791	0.02436533761162475	0.028698596909334143	4.4e-322	0.08068299558102034
OGG1_boot.124	1.136e-321	0.3760413112028781	3.122e-321	0.4069186473783525	0.016023904026666987	1.03e-321	0.08983755322957492	0.11117858416252752
OGG1_boot.125	8.837442199358338e-115	0.631042719118152	2.987637543953699e-196	0.05326433666966856	0.05574487598063875	1.16e-321	0.024705808574236536	0.23524225965730428
OGG1_boot.126	3.95e-321	0.5118785384508213	9.356401102647226e-119	0.2816458155965789	0.012552649921275097	1.26e-321	0.06767459472426898	0.12624840130705584
