Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
EXO1_0_multinomial_train1.63	7.32072e-318	3.666e-321	1.89e-321	6.759338066172366e-79	1.5349677210626198e-10	0.09770743520245774	0.8928250312534318	2.3126347365961953e-110	0.00946753339061368	1.9499215943650623e-40	1.0088041022059055e-172
EXO1_0_multinomial_train1.64	6.70467690563962e-170	1.5821419052370152e-152	8.194990472539851e-189	6.866594370583576e-126	4.565221408113366e-10	6.3817601256249265e-46	0.9876208868329762	1.0184971871317388e-124	4.921176048614028e-145	0.005849515100180922	0.00652959761032067
EXO1_0_multinomial_train1.65	0.003048651900857	2.2592087297859463e-28	4.307062983021056e-212	0.004022487534268153	1.9435871016843462e-153	0.031236841485386097	0.9363493972219415	7.161117137463193e-74	0.025342621857547105	5.253212907745669e-179	1.1451845572753027e-25
EXO1_0_multinomial_train1.66	1.110638949076971e-280	8.241806623724124e-306	1.05496083e-315	1.196e-321	0.0019865844829260264	5.697968580184143e-29	0.9567772435471381	1.8714683296935882e-172	4.15719976833259e-161	1.507e-321	0.041236171969935856
EXO1_0_multinomial_train1.67	2.65e-321	2.643e-321	1.966e-321	2.2072341272895708e-203	0.00818695575327614	1.3392536270408762e-126	0.9839501916268547	1.9068414688722413e-56	5.996728189730835e-155	0.00786285261986904	3.21e-321
EXO1_0_multinomial_train1.68	3.157567423741935e-42	1.793549188923564e-114	1.44e-321	4.073939498227224e-30	0.015110006558742766	4.409575777093391e-56	0.93105080762088	3.301849620694489e-47	0.0059895056115047375	0.01031506008303384	0.0375346201258388
EXO1_0_multinomial_train1.69	1.2227283589361343e-35	4.47889824992016e-107	2.73e-321	4.4e-322	1.3775174465149044e-114	0.022495397159896006	0.8968446413953213	2.44e-321	1.764e-321	5.5e-322	0.0806599614447828
EXO1_0_multinomial_train1.70	2.643e-321	2.63e-321	2.717e-321	0.010536574886584455	5.198519131748326e-165	7.36409533390195e-100	0.9849742180371532	2.942091792096e-311	0.004489207076262476	1.966e-321	9.54e-322
EXO1_0_multinomial_train1.71	7.707375114168234e-35	6.690047146100594e-75	2.83e-321	1.8877947829722618e-282	2.0672353108113683e-213	0.12214861847781003	0.8559734800629859	1.0056152271537784e-190	6.441405383870854e-45	9.83e-322	0.02187790145920412
EXO1_0_multinomial_train1.72	3.0146415745938026e-124	4.754371320915323e-160	7.167e-320	0.0020601272574199392	7.239875799038328e-73	7.288685655241506e-19	0.9868728860880931	1.1058378792765784e-37	0.004180077565927459	0.0068869090885595305	5.91225192646693e-276
EXO1_0_multinomial_train1.73	0.04395195207374452	1.2225669286226827e-100	2.974e-321	1.7949749727638546e-117	0.0013805102295452363	4.2488300973341323e-41	0.9267835827404434	0.026203747652339703	0.0016802073039271059	1.0428082609394939e-135	5.751170242255948e-190
EXO1_0_multinomial_train1.74	0.005216358726400964	5.543431742835168e-176	3.5849514221508985e-161	6.03e-322	7.0322970013146706e-161	0.08945027100926084	0.9053333702643382	2.12e-321	1.196e-321	1.02e-321	4.555576587354518e-137
EXO1_0_multinomial_train1.75	2.0769225603964048e-201	5.9750593496101165e-192	5.8759828582479415e-86	8e-322	0.06350867196443584	0.022617605702798617	0.8827815591757388	0.004320015266378007	3.8085460814775393e-81	7.56e-322	0.026772147890648603
EXO1_0_multinomial_train1.76	1.85e-321	1.843e-321	3.43e-321	1.61e-321	4.855871122909331e-87	0.0605063515529148	0.9320954726700548	0.003980549104408076	0.003417626672622361	1.54e-321	2.81e-321
EXO1_0_multinomial_train1.77	4.1799893472607476e-274	6.644777767983622e-244	1.2461861031387062e-36	0.00022081420447690335	2.641868092296926e-200	0.05987583596073724	0.9259438049887556	4.716871054023178e-92	3.1548376931838483e-30	0.005353291665040126	0.008606253180990042
EXO1_0_multinomial_train1.78	3.523e-321	3.503e-321	2.174e-321	1.3908739645212048e-229	3.620808219032015e-51	0.08936817095747576	0.8978736822891891	1.1226581056775104e-74	0.012758146753335205	1.206e-321	1.212147983e-315
EXO1_0_multinomial_train1.79	4.582000862227003e-206	7.082082701629337e-154	1.9338642102896327e-61	1.136954673425776e-239	6.876832340326719e-56	2.0613494402591407e-54	0.9817852482664412	2.203307699672633e-37	0.01821475173355892	2.17e-321	2.1747641702394616e-156
EXO1_0_multinomial_train1.80	1.3181337742868327e-42	1.0230483253724327e-60	1.7348259701139633e-37	8e-322	0.008064272676966716	0.06829483394681732	0.9152618625396008	1.84e-321	2.13e-321	1.265e-321	0.008379030836615097
EXO1_0_multinomial_train1.81	0.014151590726811847	1.9056003672203818e-10	1.4868175759021778e-200	0.017897333574783413	4.0848296841371926e-199	0.0040892150476406096	0.9638618604602041	8.805295567231592e-142	5.795101572669142e-35	2.8604107984632494e-58	1.7787533466019126e-186
EXO1_0_multinomial_train1.82	8.438722244082305e-209	2.0168530048651837e-261	6.502520903241436e-284	0.00022737506581284835	1.357676363565524e-142	0.03444081837821803	0.9653318065559692	2.7963189910032173e-153	3.236781948014279e-68	7.833997218636895e-204	1.813e-321
EXO1_0_multinomial_train1.83	3.23e-321	2.866e-321	3.01e-321	3.9612999031800136e-277	4.520417629065496e-53	0.08610114561406633	0.8782660912321245	0.035632763153809144	1.8918414577755456e-44	3.0639645590375117e-179	4.612663461395631e-49
