Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
MSH6_boot.72	0.9999999999999952	0.925	0.436	43.6%	0.072	39.059%	0.15471	0.894
MSH6_boot.73	0.9999999999999981	0.935	0.399	39.9%	0.068	36.786%	0.13519	0.91
MSH6_boot.74	0.9999999999999994	0.925	0.46	46.0%	0.071	38.56%	0.15872	0.894
MSH6_boot.75	0.999999999999998	0.935	0.406	40.6%	0.065	35.954%	0.14466	0.907
MSH6_boot.76	0.9999999999999978	0.944	0.38	38.0%	0.063	34.215%	0.13312	0.925
MSH6_boot.77	0.9999999999999952	0.93	0.407	40.7%	0.067	37.113%	0.13338	0.899
MSH6_boot.78	0.9999999999999998	0.915	0.469	46.9%	0.079	41.682%	0.17292	0.884
MSH6_boot.79	0.9999999999999996	0.925	0.464	46.4%	0.074	39.355%	0.17337	0.897
MSH6_boot.80	0.9999999999999998	0.928	0.428	42.8%	0.074	39.04%	0.15047	0.904
MSH6_boot.81	0.9999999999999993	0.936	0.424	42.4%	0.065	36.04%	0.14495	0.907
MSH6_boot.82	0.9999999999999996	0.928	0.442	44.2%	0.072	38.555%	0.15313	0.901
