Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
ATP2B4_boot.266	1.03E-01	4.27E-02	1.31E-01	1.14E-01	1.20E-01	1.52E-02	1.40E-01	2.04E-02	6.73E-02
ATP2B4_boot.267	8.29E-02	1.10E-02	1.22E-01	1.10E-01	1.34E-01	4.31E-02	1.53E-01	3.22E-02	4.80E-02
ATP2B4_boot.268	8.59E-02	3.81E-02	1.13E-01	1.04E-01	1.12E-01	3.23E-02	1.10E-01	4.00E-02	4.51E-02
ATP2B4_boot.269	9.82E-02	7.39E-02	1.19E-01	1.38E-01	1.21E-01	1.87E-02	1.21E-01	1.16E-02	8.41E-02
ATP2B4_boot.270	9.49E-02	2.34E-02	1.67E-01	1.10E-01	1.45E-01	2.75E-02	1.29E-01	3.09E-02	4.23E-02
ATP2B4_boot.271	1.00E-01	4.21E-02	1.12E-01	1.30E-01	1.07E-01	1.66E-02	1.17E-01	4.68E-03	6.00E-02
ATP2B4_boot.272	8.01E-02	8.90E-03	1.25E-01	9.70E-02	1.39E-01	3.75E-02	1.51E-01	3.13E-02	4.30E-02
ATP2B4_boot.273	8.81E-02	5.85E-02	1.16E-01	1.16E-01	1.04E-01	2.36E-02	1.19E-01	2.76E-02	5.46E-02
ATP2B4_boot.274	8.61E-02	1.59E-02	1.64E-01	1.02E-01	1.76E-01	4.18E-02	1.72E-01	3.80E-02	4.82E-02
ATP2B4_boot.275	1.01E-01	4.76E-02	1.09E-01	1.26E-01	1.02E-01	2.74E-02	1.04E-01	6.85E-03	6.20E-02
ATP2B4_boot.276	9.49E-02	5.73E-02	1.23E-01	1.16E-01	1.15E-01	2.58E-02	1.28E-01	3.34E-02	7.05E-02
ATP2B4_boot.277	1.02E-01	6.20E-02	1.20E-01	1.33E-01	1.18E-01	2.50E-02	1.25E-01	1.40E-02	8.49E-02
ATP2B4_boot.278	9.02E-02	3.98E-02	1.20E-01	8.83E-02	1.16E-01	3.65E-02	1.15E-01	5.13E-02	5.54E-02
ATP2B4_boot.279	9.79E-02	5.77E-02	1.20E-01	1.12E-01	1.14E-01	2.53E-02	1.25E-01	3.44E-02	7.39E-02
ATP2B4_boot.280	7.81E-02	3.68E-96	1.26E-01	1.11E-01	1.81E-01	4.12E-02	1.45E-01	4.37E-02	5.25E-02
ATP2B4_boot.281	7.83E-02	2.66E-02	1.21E-01	1.04E-01	1.43E-01	4.68E-02	1.53E-01	5.32E-02	6.13E-02
ATP2B4_boot.282	9.27E-02	4.72E-02	1.17E-01	1.06E-01	1.08E-01	2.57E-02	1.04E-01	2.43E-02	5.79E-02
ATP2B4_boot.283	8.73E-02	2.05E-39	1.71E-01	1.33E-01	1.84E-01	3.83E-02	1.67E-01	3.52E-02	5.29E-02
ATP2B4_boot.284	1.02E-01	4.54E-02	1.18E-01	1.24E-01	1.14E-01	2.40E-02	1.21E-01	1.20E-02	7.47E-02
ATP2B4_boot.285	8.33E-02	7.44E-03	1.35E-01	1.04E-01	1.52E-01	3.81E-02	1.56E-01	2.85E-02	4.29E-02
ATP2B4_boot.286	7.18E-02	0.00E+00	1.17E-01	9.75E-02	1.85E-01	4.73E-02	1.32E-01	5.24E-02	5.67E-02
ATP2B4_boot.287	1.00E-01	4.89E-02	9.93E-02	1.12E-01	9.63E-02	3.64E-02	9.83E-02	9.26E-03	5.00E-02
ATP2B4_boot.288	8.11E-02	1.46E-02	1.27E-01	1.02E-01	1.60E-01	4.86E-02	1.56E-01	3.53E-02	5.10E-02
ATP2B4_boot.289	9.31E-02	3.81E-02	1.20E-01	1.11E-01	1.12E-01	2.38E-02	1.18E-01	2.74E-02	5.69E-02
ATP2B4_boot.290	9.01E-02	0.00E+00	1.75E-01	1.15E-01	1.78E-01	3.79E-02	1.59E-01	3.80E-02	4.93E-02
ATP2B4_boot.291	8.95E-02	4.92E-02	1.15E-01	1.02E-01	1.09E-01	2.74E-02	1.09E-01	3.65E-02	6.34E-02
ATP2B4_boot.292	9.65E-02	7.10E-02	1.17E-01	1.45E-01	1.14E-01	1.71E-02	1.28E-01	1.88E-02	6.42E-02
ATP2B4_boot.293	9.56E-02	5.47E-02	1.17E-01	1.13E-01	1.09E-01	1.93E-02	1.11E-01	2.51E-02	6.61E-02
ATP2B4_real	9.26E-02	5.07E-02	1.04E-01	1.07E-01	1.04E-01	2.69E-02	1.00E-01	1.60E-02	5.91E-02
ATP2B4_real.1	8.78E-02	4.43E-02	1.06E-01	1.00E-01	1.04E-01	3.34E-02	1.17E-01	3.52E-02	5.88E-02
ATP2B4_real.2	8.99E-02	5.36E-02	1.05E-01	1.06E-01	1.02E-01	2.75E-02	1.09E-01	2.02E-02	5.57E-02
ATP2B4_real.3	9.76E-02	5.06E-02	4.28E-02	1.04E-01	6.00E-02	3.81E-02	3.13E-01	9.10E-02	1.19E-01
ATP2B4_real.4	9.69E-02	3.98E-02	5.71E-02	5.29E-02	4.89E-02	3.94E-02	4.58E-01	9.29E-02	1.17E-01
ATP2B4_real.5	1.02E-01	1.97E-02	5.52E-02	9.28E-02	4.06E-02	4.86E-02	2.54E-01	9.74E-02	1.29E-01
EXO1_boot	1.01E-01	0.00E+00	5.15E-02	8.36E-02	0.00E+00	0.00E+00	1.42E-01	6.75E-02	1.12E-01
EXO1_boot.1	9.02E-02	0.00E+00	5.24E-02	8.07E-02	0.00E+00	0.00E+00	1.36E-01	6.55E-02	1.20E-01
EXO1_boot.2	9.93E-02	0.00E+00	4.84E-02	8.22E-02	0.00E+00	0.00E+00	1.44E-01	6.46E-02	1.13E-01
EXO1_boot.3	9.46E-02	0.00E+00	5.25E-02	8.22E-02	0.00E+00	0.00E+00	1.41E-01	6.76E-02	1.18E-01
EXO1_boot.4	9.23E-02	0.00E+00	5.55E-02	8.28E-02	0.00E+00	0.00E+00	1.38E-01	6.94E-02	1.20E-01
EXO1_boot.5	8.88E-02	0.00E+00	5.13E-02	8.19E-02	0.00E+00	0.00E+00	1.41E-01	6.33E-02	1.21E-01
EXO1_boot.6	9.97E-02	0.00E+00	4.99E-02	8.86E-02	0.00E+00	0.00E+00	1.59E-01	6.58E-02	1.12E-01
EXO1_boot.7	9.40E-02	0.00E+00	5.09E-02	8.23E-02	0.00E+00	0.00E+00	1.41E-01	6.53E-02	1.17E-01
EXO1_boot.8	9.69E-02	0.00E+00	5.57E-02	8.21E-02	0.00E+00	0.00E+00	1.37E-01	7.07E-02	1.16E-01
EXO1_boot.9	8.87E-02	0.00E+00	5.23E-02	8.11E-02	0.00E+00	0.00E+00	1.38E-01	6.43E-02	1.23E-01
EXO1_boot.10	1.03E-01	0.00E+00	4.95E-02	8.21E-02	0.00E+00	7.12E-71	1.40E-01	6.62E-02	1.10E-01
EXO1_boot.11	1.06E-01	0.00E+00	4.54E-02	8.81E-02	0.00E+00	0.00E+00	1.59E-01	6.33E-02	1.07E-01
EXO1_boot.12	9.79E-02	0.00E+00	4.94E-02	8.46E-02	0.00E+00	0.00E+00	1.48E-01	6.50E-02	1.14E-01
EXO1_boot.13	9.94E-02	0.00E+00	5.14E-02	8.12E-02	0.00E+00	0.00E+00	1.40E-01	6.74E-02	1.14E-01
EXO1_boot.14	9.02E-02	0.00E+00	5.18E-02	8.14E-02	0.00E+00	0.00E+00	1.40E-01	6.51E-02	1.21E-01
EXO1_boot.15	9.19E-02	0.00E+00	5.31E-02	8.36E-02	0.00E+00	0.00E+00	1.43E-01	6.73E-02	1.20E-01
EXO1_boot.16	9.00E-02	0.00E+00	5.44E-02	8.18E-02	0.00E+00	0.00E+00	1.38E-01	6.74E-02	1.22E-01
EXO1_boot.17	9.85E-02	0.00E+00	4.92E-02	8.53E-02	0.00E+00	0.00E+00	1.49E-01	6.47E-02	1.13E-01
EXO1_boot.18	9.21E-02	0.00E+00	5.72E-02	8.63E-02	0.00E+00	0.00E+00	1.47E-01	6.99E-02	1.18E-01
EXO1_boot.19	1.01E-01	0.00E+00	5.00E-02	8.39E-02	0.00E+00	0.00E+00	1.44E-01	6.59E-02	1.11E-01
EXO1_boot.20	1.05E-01	0.00E+00	4.46E-02	8.00E-02	9.91E-03	0.00E+00	1.43E-01	6.37E-02	1.06E-01
EXO1_boot.21	9.33E-02	0.00E+00	5.20E-02	8.12E-02	0.00E+00	0.00E+00	1.39E-01	6.66E-02	1.19E-01
EXO1_boot.22	9.86E-02	0.00E+00	4.99E-02	8.44E-02	0.00E+00	0.00E+00	1.47E-01	6.57E-02	1.14E-01
EXO1_boot.23	8.95E-02	0.00E+00	4.66E-02	7.65E-02	1.05E-02	0.00E+00	1.37E-01	6.15E-02	1.17E-01
EXO1_boot.24	8.98E-02	0.00E+00	5.20E-02	8.02E-02	0.00E+00	0.00E+00	1.37E-01	6.53E-02	1.22E-01
EXO1_boot.25	9.31E-02	0.00E+00	5.12E-02	8.21E-02	0.00E+00	0.00E+00	1.40E-01	6.58E-02	1.18E-01
EXO1_boot.26	9.63E-02	0.00E+00	5.29E-02	8.25E-02	0.00E+00	0.00E+00	1.39E-01	6.78E-02	1.16E-01
EXO1_boot.27	9.21E-02	0.00E+00	5.41E-02	7.94E-02	0.00E+00	0.00E+00	1.35E-01	6.81E-02	1.20E-01
EXO1_boot.28	9.57E-02	0.00E+00	5.12E-02	8.20E-02	0.00E+00	0.00E+00	1.40E-01	6.63E-02	1.17E-01
EXO1_boot.29	9.90E-02	0.00E+00	5.46E-02	8.47E-02	0.00E+00	8.05E-151	1.42E-01	6.95E-02	1.13E-01
EXO1_boot.30	9.82E-02	0.00E+00	5.35E-02	8.43E-02	0.00E+00	0.00E+00	1.42E-01	6.85E-02	1.13E-01
EXO1_boot.31	9.54E-02	0.00E+00	5.17E-02	8.38E-02	0.00E+00	0.00E+00	1.43E-01	6.65E-02	1.16E-01
EXO1_boot.32	9.73E-02	0.00E+00	5.24E-02	8.13E-02	0.00E+00	0.00E+00	1.39E-01	6.80E-02	1.16E-01
EXO1_boot.33	9.55E-02	0.00E+00	5.01E-02	8.56E-02	0.00E+00	0.00E+00	1.51E-01	6.53E-02	1.16E-01
EXO1_boot.34	8.97E-02	0.00E+00	5.13E-02	7.98E-02	0.00E+00	0.00E+00	1.39E-01	6.49E-02	1.22E-01
EXO1_boot.35	9.81E-02	0.00E+00	4.96E-02	8.10E-02	0.00E+00	0.00E+00	1.40E-01	6.54E-02	1.14E-01
EXO1_boot.36	8.93E-02	0.00E+00	5.02E-02	8.02E-02	0.00E+00	0.00E+00	1.40E-01	6.30E-02	1.21E-01
EXO1_boot.37	9.23E-02	0.00E+00	5.72E-02	8.22E-02	0.00E+00	0.00E+00	1.34E-01	7.05E-02	1.20E-01
EXO1_boot.38	8.84E-02	0.00E+00	4.69E-02	8.24E-02	0.00E+00	0.00E+00	1.47E-01	5.99E-02	1.22E-01
EXO1_boot.39	9.74E-02	0.00E+00	5.39E-02	8.22E-02	0.00E+00	0.00E+00	1.38E-01	6.92E-02	1.16E-01
EXO1_boot.40	9.14E-02	0.00E+00	5.14E-02	8.08E-02	0.00E+00	0.00E+00	1.39E-01	6.54E-02	1.20E-01
EXO1_boot.41	9.26E-02	0.00E+00	5.31E-02	8.27E-02	0.00E+00	0.00E+00	1.40E-01	6.68E-02	1.19E-01
EXO1_boot.42	9.87E-02	0.00E+00	5.06E-02	8.24E-02	0.00E+00	0.00E+00	1.42E-01	6.64E-02	1.13E-01
EXO1_boot.43	1.03E-01	0.00E+00	4.88E-02	8.30E-02	0.00E+00	8.41E-04	1.42E-01	6.55E-02	1.09E-01
EXO1_boot.44	9.10E-02	0.00E+00	5.69E-02	8.09E-02	0.00E+00	0.00E+00	1.32E-01	7.00E-02	1.21E-01
EXO1_boot.45	1.02E-01	0.00E+00	5.41E-02	8.40E-02	0.00E+00	0.00E+00	1.40E-01	7.00E-02	1.11E-01
EXO1_boot.46	1.02E-01	0.00E+00	5.93E-02	8.41E-02	0.00E+00	5.68E-04	1.33E-01	7.46E-02	1.14E-01
EXO1_boot.47	9.56E-02	0.00E+00	6.04E-02	8.71E-02	0.00E+00	2.48E-03	1.42E-01	7.46E-02	1.16E-01
EXO1_boot.48	1.01E-01	0.00E+00	5.89E-02	8.54E-02	0.00E+00	3.89E-03	1.35E-01	7.43E-02	1.12E-01
EXO1_boot.49	9.13E-02	0.00E+00	5.69E-02	8.27E-02	0.00E+00	4.33E-50	1.34E-01	7.02E-02	1.21E-01
EXO1_boot.50	9.76E-02	0.00E+00	5.57E-02	8.32E-02	0.00E+00	1.50E-03	1.35E-01	7.09E-02	1.15E-01
EXO1_boot.51	9.85E-02	0.00E+00	5.53E-02	8.42E-02	0.00E+00	0.00E+00	1.39E-01	7.02E-02	1.14E-01
EXO1_boot.52	9.42E-02	0.00E+00	5.68E-02	8.34E-02	0.00E+00	1.17E-03	1.35E-01	7.07E-02	1.17E-01
EXO1_boot.53	9.52E-02	0.00E+00	6.42E-02	8.71E-02	0.00E+00	3.81E-03	1.33E-01	7.82E-02	1.19E-01
EXO1_boot.54	9.21E-02	0.00E+00	5.94E-02	8.29E-02	0.00E+00	0.00E+00	1.32E-01	7.28E-02	1.21E-01
EXO1_boot.55	9.27E-02	0.00E+00	6.34E-02	8.69E-02	8.57E-04	5.97E-03	1.34E-01	7.30E-02	1.18E-01
EXO1_boot.56	1.06E-01	0.00E+00	5.30E-02	8.32E-02	0.00E+00	0.00E+00	1.39E-01	7.02E-02	1.10E-01
EXO1_boot.57	9.57E-02	0.00E+00	5.77E-02	8.35E-02	0.00E+00	0.00E+00	1.35E-01	7.18E-02	1.17E-01
EXO1_boot.58	9.75E-02	0.00E+00	5.33E-02	8.18E-02	0.00E+00	0.00E+00	1.36E-01	6.87E-02	1.16E-01
EXO1_boot.59	9.97E-02	0.00E+00	5.48E-02	8.25E-02	0.00E+00	1.28E-03	1.34E-01	7.06E-02	1.13E-01
EXO1_boot.60	1.00E-01	0.00E+00	5.15E-02	8.12E-02	0.00E+00	0.00E+00	1.37E-01	6.78E-02	1.13E-01
EXO1_boot.61	9.27E-02	0.00E+00	5.69E-02	8.49E-02	0.00E+00	2.36E-03	1.39E-01	7.05E-02	1.17E-01
EXO1_boot.62	1.01E-01	0.00E+00	5.57E-02	8.16E-02	0.00E+00	0.00E+00	1.33E-01	7.19E-02	1.14E-01
EXO1_boot.63	9.42E-02	0.00E+00	5.99E-02	8.53E-02	0.00E+00	1.93E-03	1.36E-01	7.39E-02	1.18E-01
EXO1_boot.64	9.56E-02	0.00E+00	6.18E-02	8.49E-02	0.00E+00	3.27E-04	1.31E-01	7.56E-02	1.19E-01
EXO1_boot.65	1.00E-01	0.00E+00	5.41E-02	8.45E-02	0.00E+00	0.00E+00	1.42E-01	6.99E-02	1.13E-01
EXO1_boot.66	9.66E-02	0.00E+00	5.63E-02	8.21E-02	0.00E+00	0.00E+00	1.33E-01	7.09E-02	1.16E-01
EXO1_boot.67	9.86E-02	0.00E+00	5.68E-02	8.47E-02	0.00E+00	0.00E+00	1.39E-01	7.17E-02	1.15E-01
EXO1_boot.68	9.34E-02	0.00E+00	6.06E-02	8.47E-02	0.00E+00	1.71E-03	1.32E-01	7.40E-02	1.19E-01
EXO1_boot.69	1.02E-01	0.00E+00	5.69E-02	8.44E-02	0.00E+00	6.99E-04	1.37E-01	7.24E-02	1.12E-01
EXO1_boot.70	9.82E-02	0.00E+00	5.69E-02	8.32E-02	0.00E+00	0.00E+00	1.35E-01	7.18E-02	1.15E-01
EXO1_boot.71	9.28E-02	0.00E+00	6.06E-02	8.45E-02	0.00E+00	2.31E-03	1.32E-01	7.41E-02	1.20E-01
EXO1_boot.72	9.54E-02	0.00E+00	5.16E-02	8.13E-02	0.00E+00	0.00E+00	1.38E-01	6.66E-02	1.16E-01
EXO1_boot.73	9.65E-02	0.00E+00	5.27E-02	8.23E-02	0.00E+00	0.00E+00	1.38E-01	6.80E-02	1.16E-01
EXO1_boot.74	9.81E-02	0.00E+00	5.35E-02	8.20E-02	0.00E+00	9.10E-04	1.35E-01	6.89E-02	1.14E-01
EXO1_boot.75	1.03E-01	0.00E+00	5.78E-02	8.59E-02	0.00E+00	7.02E-04	1.41E-01	7.33E-02	1.11E-01
EXO1_boot.76	9.32E-02	0.00E+00	5.60E-02	8.02E-02	0.00E+00	0.00E+00	1.31E-01	6.97E-02	1.18E-01
EXO1_boot.77	1.02E-01	0.00E+00	5.64E-02	8.44E-02	0.00E+00	0.00E+00	1.38E-01	7.23E-02	1.13E-01
EXO1_boot.78	1.03E-01	0.00E+00	5.50E-02	8.42E-02	0.00E+00	1.47E-03	1.39E-01	7.11E-02	1.11E-01
EXO1_boot.79	1.02E-01	0.00E+00	5.32E-02	8.30E-02	0.00E+00	0.00E+00	1.39E-01	6.94E-02	1.12E-01
EXO1_boot.80	9.74E-02	0.00E+00	5.84E-02	8.55E-02	0.00E+00	1.17E-03	1.40E-01	7.25E-02	1.15E-01
EXO1_boot.81	9.65E-02	0.00E+00	5.61E-02	8.40E-02	0.00E+00	1.15E-03	1.37E-01	7.06E-02	1.15E-01
EXO1_boot.82	9.89E-02	0.00E+00	5.59E-02	8.40E-02	0.00E+00	1.31E-03	1.37E-01	7.12E-02	1.14E-01
EXO1_boot.83	1.03E-01	0.00E+00	5.83E-02	8.41E-02	0.00E+00	0.00E+00	1.35E-01	7.36E-02	1.12E-01
EXO1_boot.84	1.00E-01	0.00E+00	5.94E-02	8.43E-02	0.00E+00	1.57E-03	1.32E-01	7.42E-02	1.13E-01
EXO1_boot.85	9.19E-02	0.00E+00	5.54E-02	8.32E-02	0.00E+00	1.73E-03	1.36E-01	6.89E-02	1.17E-01
EXO1_real	9.56E-02	0.00E+00	5.12E-02	8.25E-02	0.00E+00	0.00E+00	1.42E-01	6.62E-02	1.16E-01
EXO1_real.1	9.75E-02	0.00E+00	5.68E-02	8.37E-02	0.00E+00	5.03E-04	1.36E-01	7.15E-02	1.15E-01
RNF168_boot	8.66E-02	7.73E-03	6.43E-02	8.81E-02	1.07E-02	6.31E-03	1.45E-01	6.50E-02	1.15E-01
RNF168_boot.1	1.03E-01	1.03E-152	6.63E-02	8.99E-02	0.00E+00	3.19E-04	1.40E-01	7.96E-02	1.13E-01
RNF168_boot.2	9.24E-02	3.41E-03	6.67E-02	8.70E-02	0.00E+00	0.00E+00	1.28E-01	7.45E-02	1.14E-01
RNF168_boot.3	9.31E-02	7.30E-03	6.40E-02	8.75E-02	5.54E-23	6.09E-135	1.40E-01	7.17E-02	1.24E-01
RNF168_boot.4	8.53E-02	8.20E-03	7.00E-02	8.97E-02	9.26E-03	1.01E-02	1.30E-01	6.82E-02	1.14E-01
RNF168_boot.5	1.06E-01	0.00E+00	6.39E-02	8.38E-02	0.00E+00	0.00E+00	1.29E-01	7.45E-02	1.03E-01
RNF168_boot.6	9.30E-02	5.73E-109	7.47E-02	9.15E-02	1.93E-03	6.80E-03	1.28E-01	7.95E-02	1.20E-01
RNF168_boot.7	1.67E-26	1.07E-01	1.41E-01	1.26E-01	3.98E-04	6.33E-03	4.40E-02	1.68E-01	3.51E-02
RNF168_boot.8	5.84E-03	1.74E-01	5.31E-02	7.76E-02	5.87E-02	1.21E-01	7.14E-02	4.27E-02	5.31E-48
RNF168_boot.9	1.24E-01	5.44E-02	1.55E-01	6.60E-27	2.38E-03	5.20E-02	7.66E-02	8.97E-02	1.58E-01
RNF168_boot.10	2.48E-02	1.71E-01	3.44E-02	7.12E-02	6.04E-02	1.26E-01	6.64E-02	4.20E-02	4.79E-56
RNF168_boot.11	1.14E-01	5.72E-02	1.75E-01	5.46E-27	7.28E-03	4.43E-02	8.73E-02	8.36E-02	1.78E-01
RNF168_boot.12	5.55E-146	1.78E-01	5.08E-02	7.78E-02	5.79E-02	1.22E-01	7.22E-02	4.38E-02	0.00E+00
RNF168_boot.13	1.94E-01	0.00E+00	1.40E-01	1.50E-01	4.84E-02	4.96E-02	0.00E+00	4.03E-02	1.03E-26
RNF168_boot.14	1.66E-01	0.00E+00	7.46E-02	1.55E-01	5.07E-02	5.04E-02	0.00E+00	4.01E-02	1.07E-26
RNF168_boot.15	2.96E-02	1.73E-01	3.93E-02	7.08E-02	6.34E-02	1.20E-01	6.31E-02	4.51E-02	4.66E-24
RNF168_boot.16	1.26E-01	3.41E-02	1.59E-01	6.99E-27	0.00E+00	5.49E-02	7.30E-02	8.91E-02	1.54E-01
RNF168_boot.17	2.11E-02	1.71E-01	3.24E-02	7.12E-02	6.07E-02	1.24E-01	6.61E-02	4.75E-02	3.98E-55
RNF168_boot.18	1.97E-01	0.00E+00	1.43E-01	1.54E-01	4.83E-02	5.73E-02	0.00E+00	3.88E-02	1.15E-26
RNF168_boot.19	1.17E-01	3.34E-02	1.57E-01	7.67E-27	5.14E-03	4.89E-02	7.96E-02	8.76E-02	1.66E-01
RNF168_boot.20	3.14E-02	1.75E-01	3.86E-02	6.78E-02	6.93E-02	1.13E-01	5.73E-02	4.94E-02	1.91E-58
RNF168_boot.21	1.30E-01	5.97E-02	1.40E-01	0.00E+00	6.86E-03	5.82E-02	6.42E-02	9.48E-02	1.48E-01
RNF168_boot.22	1.22E-01	6.46E-02	1.54E-01	6.48E-27	7.67E-03	4.75E-02	7.67E-02	8.86E-02	1.59E-01
RNF168_boot.23	1.79E-01	1.68E-02	8.64E-02	1.64E-01	5.00E-02	6.58E-02	0.00E+00	3.65E-02	8.93E-27
RNF168_boot.24	2.10E-02	1.79E-01	4.81E-02	7.12E-02	6.34E-02	1.21E-01	6.46E-02	3.10E-02	1.03E-04
RNF168_boot.25	3.10E-02	1.79E-01	3.47E-02	7.38E-02	6.08E-02	1.28E-01	6.59E-02	4.50E-02	1.07E-55
RNF168_boot.26	1.74E-01	1.20E-02	8.43E-02	1.59E-01	4.46E-02	6.11E-02	0.00E+00	3.36E-02	7.30E-27
RNF168_boot.27	2.26E-02	1.73E-01	3.92E-02	7.54E-02	5.78E-02	1.23E-01	7.03E-02	4.78E-02	0.00E+00
RNF168_boot.28	1.92E-01	2.32E-153	1.44E-01	1.62E-01	5.62E-02	7.30E-02	0.00E+00	3.90E-02	9.74E-27
RNF168_boot.29	1.40E-02	1.67E-01	3.94E-02	7.47E-02	5.80E-02	1.28E-01	7.64E-02	4.63E-02	4.19E-03
RNF168_boot.30	2.99E-02	1.75E-01	4.14E-02	7.48E-02	6.00E-02	1.25E-01	6.84E-02	4.56E-02	1.26E-54
RNF168_boot.31	1.36E-01	2.46E-02	1.82E-01	7.29E-27	1.18E-02	7.59E-02	8.92E-02	7.57E-02	1.93E-01
RNF168_boot.32	2.68E-02	1.75E-01	4.01E-02	6.97E-02	6.58E-02	1.18E-01	6.14E-02	4.36E-02	2.53E-63
RNF168_boot.33	2.01E-26	7.22E-22	2.21E-01	1.04E-01	3.64E-03	2.00E-26	3.05E-02	1.92E-01	3.68E-02
RNF168_boot.34	1.67E-26	1.91E-18	1.84E-01	1.30E-01	4.83E-27	0.00E+00	5.03E-02	1.72E-01	3.54E-02
RNF168_boot.35	2.85E-02	1.74E-01	4.06E-02	7.39E-02	6.07E-02	1.23E-01	6.67E-02	4.71E-02	8.17E-55
RNF168_boot.36	3.39E-02	1.82E-01	3.89E-02	7.47E-02	6.12E-02	1.29E-01	6.53E-02	4.03E-02	9.90E-57
RNF168_boot.37	1.67E-26	2.34E-11	2.39E-01	1.07E-01	3.65E-03	1.63E-26	3.30E-02	2.01E-01	3.78E-02
RNF168_boot.38	1.36E-57	1.80E-01	5.10E-02	6.89E-02	7.15E-02	1.07E-01	5.72E-02	3.81E-02	1.96E-55
RNF168_boot.39	1.81E-02	1.71E-01	3.29E-02	7.88E-02	5.74E-02	1.26E-01	7.70E-02	5.28E-02	0.00E+00
RNF168_boot.40	1.67E-26	8.71E-02	1.71E-01	1.34E-01	0.00E+00	6.79E-03	4.95E-02	1.61E-01	3.34E-02
RNF168_boot.41	2.11E-26	2.04E-21	1.99E-01	1.24E-01	1.13E-04	2.00E-26	3.96E-02	1.88E-01	3.41E-02
RNF168_boot.42	4.07E-03	1.74E-01	4.33E-02	7.22E-02	5.88E-02	1.21E-01	7.07E-02	4.19E-02	3.98E-110
RNF168_boot.43	1.67E-26	6.26E-03	1.28E-01	1.27E-01	4.76E-27	3.12E-03	4.48E-02	1.88E-01	3.42E-02
RNF168_boot.44	1.18E-01	1.65E-02	1.56E-01	8.24E-27	2.57E-03	5.23E-02	7.65E-02	8.72E-02	1.55E-01
RNF168_boot.45	2.82E-02	1.82E-01	4.28E-02	7.54E-02	6.04E-02	1.28E-01	6.70E-02	4.01E-02	1.27E-56
RNF168_boot.46	3.29E-02	1.78E-01	4.34E-02	7.83E-02	5.87E-02	1.28E-01	7.17E-02	4.79E-02	0.00E+00
RNF168_boot.47	1.99E-01	0.00E+00	1.39E-01	1.62E-01	5.23E-02	6.14E-02	0.00E+00	3.96E-02	9.53E-27
RNF168_boot.48	4.34E-110	1.77E-01	4.65E-02	7.33E-02	6.03E-02	1.16E-01	6.61E-02	3.99E-02	0.00E+00
RNF168_boot.49	2.93E-02	1.94E-01	3.77E-02	7.48E-02	6.59E-02	1.38E-01	6.19E-02	3.68E-02	6.00E-05
RNF168_boot.50	1.29E-01	1.39E-02	1.45E-01	9.56E-27	0.00E+00	6.19E-02	6.09E-02	9.47E-02	1.55E-01
RNF168_boot.51	1.70E-26	6.14E-11	2.72E-01	1.08E-01	1.67E-26	1.67E-26	4.15E-02	1.92E-01	2.49E-02
RNF168_boot.52	3.19E-02	1.80E-01	4.05E-02	6.96E-02	6.83E-02	1.22E-01	5.90E-02	3.53E-02	9.98E-58
RNF168_boot.53	1.15E-01	5.10E-14	1.53E-01	4.37E-27	6.33E-03	4.86E-02	7.82E-02	8.49E-02	1.71E-01
RNF168_boot.54	1.96E-01	0.00E+00	1.40E-01	1.55E-01	2.87E-02	6.46E-02	4.95E-27	3.97E-02	1.58E-02
RNF168_boot.55	4.56E-02	1.81E-01	4.48E-02	6.90E-02	7.92E-02	1.18E-01	5.13E-02	4.10E-02	1.67E-26
RNF168_boot.56	2.09E-01	0.00E+00	1.25E-01	1.64E-01	4.90E-02	5.11E-02	0.00E+00	1.25E-01	1.75E-26
RNF168_boot.57	3.63E-02	1.80E-01	4.56E-02	6.59E-02	8.23E-02	1.04E-01	4.79E-02	4.73E-02	1.67E-26
RNF168_boot.58	1.09E-01	7.98E-09	8.62E-02	3.60E-27	2.41E-22	3.85E-02	3.79E-02	7.18E-02	1.93E-01
RNF168_boot.59	1.21E-01	2.07E-02	1.56E-01	4.49E-27	1.49E-02	3.92E-02	7.98E-02	8.72E-02	1.81E-01
RNF168_boot.60	1.44E-01	3.24E-02	1.90E-01	7.55E-27	2.32E-02	7.92E-02	8.75E-02	7.95E-02	2.14E-01
RNF168_boot.61	1.74E-01	0.00E+00	6.79E-02	1.54E-01	2.79E-02	5.30E-02	3.21E-27	4.60E-02	1.07E-26
RNF168_boot.62	4.00E-02	1.81E-01	5.36E-02	7.21E-02	7.28E-02	1.16E-01	5.19E-02	3.40E-02	1.67E-26
RNF168_boot.63	1.53E-01	6.07E-02	1.90E-01	6.99E-27	2.20E-02	7.33E-02	8.64E-02	7.44E-02	2.19E-01
RNF168_boot.64	4.13E-02	1.72E-01	5.17E-02	7.45E-02	6.51E-02	1.17E-01	6.05E-02	4.89E-02	7.02E-63
RNF168_boot.65	1.90E-01	0.00E+00	7.60E-02	1.58E-01	2.65E-02	5.44E-02	3.34E-27	4.87E-02	1.17E-26
RNF168_boot.66	4.78E-02	1.73E-01	5.10E-02	7.49E-02	6.46E-02	1.19E-01	6.15E-02	5.00E-02	3.99E-60
RNF168_boot.67	1.77E-01	0.00E+00	7.85E-02	1.59E-01	2.93E-02	6.16E-02	4.96E-27	4.92E-02	1.39E-26
