Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
STAD_TCGA-VQ-A8PC	7	14	4	13	115	7
STAD_TCGA-VQ-A8PD	5	51	0	1	43	4
STAD_TCGA-VQ-A8PE	4	42	5	0	74	28
STAD_TCGA-VQ-A8PF	9	34	0	5	78	9
STAD_TCGA-VQ-A8PH	2	18	0	29	167	25
STAD_TCGA-VQ-A8PJ	11	7	0	14	140	14
STAD_TCGA-VQ-A8PK	10	0	0	5	89	12
STAD_TCGA-VQ-A8PM	3	12	0	4	45	2
STAD_TCGA-VQ-A8PO	0	279	235	321	67	0
STAD_TCGA-VQ-A8PP	1	656	300	593	18	0
STAD_TCGA-VQ-A8PQ	0	6	0	3	6	2
STAD_TCGA-VQ-A8PS	3	16	4	3	22	11
STAD_TCGA-VQ-A8PT	18	675	413	314	0	13
STAD_TCGA-VQ-A8PU	5	17	16	1	103	14
STAD_TCGA-VQ-A8PX	1	235	61	365	28	0
STAD_TCGA-VQ-A8PY	14	21	18	6	49	6
STAD_TCGA-VQ-A8PZ	2	56	2	0	42	5
STAD_TCGA-VQ-A91A	6	51	16	7	67	10
STAD_TCGA-VQ-A91D	0	1504	443	649	0	25
STAD_TCGA-VQ-A91E	13	317	102	349	77	2
STAD_TCGA-VQ-A91K	24	702	283	177	247	36
STAD_TCGA-VQ-A91N	8	50	7	7	61	22
STAD_TCGA-VQ-A91Q	3	18	9	0	91	16
STAD_TCGA-VQ-A91S	15	0	0	11	226	60
STAD_TCGA-VQ-A91U	13	76	5	5	74	16
STAD_TCGA-VQ-A91V	17	0	0	0	278	3
STAD_TCGA-VQ-A91W	3	14	0	0	28	4
STAD_TCGA-VQ-A91X	8	28	0	17	198	4
STAD_TCGA-VQ-A91Y	3	27	1	1	17	7
STAD_TCGA-VQ-A91Z	2	38	9	0	103	19
STAD_TCGA-VQ-A922	19	18	3	25	119	23
STAD_TCGA-VQ-A923	15	48	0	1	54	9
STAD_TCGA-VQ-A924	15	496	490	259	63	0
STAD_TCGA-VQ-A925	7	9	0	6	102	31
STAD_TCGA-VQ-A927	2	12	3	6	43	1
STAD_TCGA-VQ-A928	6	13	13	6	30	8
STAD_TCGA-VQ-A92D	13	33	25	17	57	18
STAD_TCGA-VQ-A94O	3	29	3	6	27	11
STAD_TCGA-VQ-A94P	4	2	0	0	91	3
STAD_TCGA-VQ-A94R	20	58	5	24	208	57
STAD_TCGA-VQ-A94T	15	35	6	5	34	5
STAD_TCGA-VQ-A94U	0	54	5	0	120	14
STAD_TCGA-VQ-AA64	10	12	17	15	174	81
STAD_TCGA-VQ-AA68	1	25	0	0	172	10
STAD_TCGA-VQ-AA69	0	40	5	1	27	8
STAD_TCGA-VQ-AA6A	5	29	0	4	78	6
STAD_TCGA-VQ-AA6B	0	43	5	2	41	9
STAD_TCGA-VQ-AA6D	0	441	164	275	0	30
STAD_TCGA-VQ-AA6F	11	21	0	8	13	9
STAD_TCGA-VQ-AA6G	13	54	0	7	90	2
STAD_TCGA-VQ-AA6I	6	45	7	3	52	13
STAD_TCGA-VQ-AA6J	4	26	0	0	141	5
STAD_TCGA-VQ-AA6K	5	28	9	4	40	6
STAD_TCGA-ZA-A8F6	4	18	0	2	18	16
STAD_TCGA-ZQ-A9CR	9	22	0	14	97	2
