Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
PMS1_0_multinomial_train1.14	3.57E-02	6.15E-02	3.99E-153	4.61E-03	4.84E-02	3.99E-02
PMS1_0_multinomial_train1.15	3.42E-02	6.28E-02	1.19E-02	5.86E-05	5.50E-02	4.02E-02
PMS1_0_multinomial_train1.16	3.63E-02	5.86E-02	1.11E-02	1.02E-02	4.30E-02	3.81E-02
PMS1_0_multinomial_train1.17	3.74E-02	6.47E-02	9.94E-03	9.05E-36	5.59E-02	4.09E-02
PMS1_0_multinomial_train1.18	3.79E-02	6.24E-02	1.40E-02	1.15E-03	5.27E-02	3.82E-02
PMS1_0_multinomial_train1.19	3.59E-02	5.94E-02	1.28E-02	7.76E-03	4.42E-02	3.83E-02
PMS1_0_multinomial_train1.20	3.20E-02	5.91E-02	7.28E-03	1.10E-02	4.64E-02	3.78E-02
PMS1_0_multinomial_train1.21	3.65E-02	6.00E-02	1.35E-02	4.24E-03	4.81E-02	3.78E-02
PMS1_0_multinomial_train1.22	3.56E-02	5.91E-02	7.99E-03	8.54E-03	4.71E-02	3.86E-02
PMS1_0_multinomial_train1.23	3.63E-02	6.36E-02	1.25E-02	1.61E-03	5.73E-02	3.98E-02
PMS1_0_multinomial_train1.24	3.20E-02	5.98E-02	4.11E-03	6.04E-03	5.23E-02	3.74E-02
PMS1_0_multinomial_train1.25	3.47E-02	5.99E-02	8.14E-03	7.59E-03	4.57E-02	3.93E-02
PMS1_0_multinomial_train1.26	4.00E-02	6.44E-02	8.66E-03	1.31E-03	5.55E-02	4.03E-02
PMS1_0_multinomial_train1.27	3.29E-02	5.94E-02	6.70E-03	9.56E-03	5.04E-02	3.83E-02
PMS1_0_multinomial_train1.28	3.39E-02	5.70E-02	9.01E-03	1.02E-02	4.45E-02	3.49E-02
PMS1_0_multinomial_train1.29	4.50E-02	6.37E-02	1.43E-02	1.82E-04	5.03E-02	3.90E-02
PMS1_0_multinomial_train1.30	3.84E-02	5.80E-02	1.12E-02	1.15E-02	4.40E-02	3.44E-02
PMS1_0_multinomial_train1.31	3.61E-02	5.99E-02	1.27E-02	1.70E-03	5.27E-02	3.82E-02
PMS1_0_multinomial_train1.32	3.49E-02	5.91E-02	1.12E-02	8.73E-03	4.75E-02	3.63E-02
PMS1_0_multinomial_train1.33	3.77E-02	6.08E-02	8.51E-03	7.16E-03	5.27E-02	3.48E-02
PMS1_0_multinomial_train1.34	3.80E-02	5.72E-02	1.01E-02	1.24E-02	4.04E-02	3.84E-02
PMS1_0_multinomial_train1.35	3.98E-02	6.52E-02	8.11E-03	2.83E-55	5.68E-02	3.98E-02
PMS1_0_multinomial_train1.36	3.49E-02	5.62E-02	1.35E-02	1.14E-02	4.18E-02	3.65E-02
PMS1_0_multinomial_train1.37	3.58E-02	5.86E-02	5.35E-03	1.34E-02	4.45E-02	3.76E-02
PMS1_0_multinomial_train1.38	3.92E-02	6.30E-02	1.06E-02	1.68E-03	4.95E-02	4.19E-02
PMS1_0_multinomial_train1.39	3.65E-02	5.82E-02	1.69E-02	8.84E-03	4.56E-02	3.64E-02
PMS1_0_multinomial_train1.40	3.86E-02	6.46E-02	6.23E-03	2.04E-03	5.65E-02	4.09E-02
PMS1_0_multinomial_train1.41	3.86E-02	6.67E-02	1.29E-02	1.67E-160	5.30E-02	4.10E-02
PMS1_0_multinomial_train1.42	3.59E-02	5.75E-02	9.27E-03	1.14E-02	4.36E-02	3.48E-02
PMS1_0_multinomial_train1.43	4.09E-02	6.53E-02	1.12E-02	1.50E-98	5.21E-02	4.03E-02
PMS1_0_multinomial_train1.44	4.14E-02	7.31E-02	7.83E-03	0.00E+00	5.84E-02	4.17E-02
PMS1_0_multinomial_train1.45	4.47E-02	7.18E-02	1.02E-02	0.00E+00	5.80E-02	3.89E-02
PMS1_0_multinomial_train1.46	3.76E-02	6.88E-02	9.11E-03	0.00E+00	5.96E-02	4.16E-02
PMS1_0_multinomial_train1.47	3.18E-02	6.17E-02	9.91E-03	3.03E-03	5.42E-02	3.81E-02
PMS1_0_multinomial_train1.48	3.15E-02	5.83E-02	1.15E-02	6.15E-03	4.61E-02	3.92E-02
PMS1_0_multinomial_train1.49	3.50E-02	5.73E-02	7.15E-03	1.26E-02	4.34E-02	3.58E-02
PMS1_0_multinomial_train1.50	4.05E-02	6.48E-02	8.49E-03	1.01E-13	5.49E-02	4.01E-02
PMS1_0_multinomial_train1.51	3.41E-02	5.69E-02	6.24E-03	1.24E-02	4.41E-02	3.40E-02
PMS1_0_multinomial_train1.52	3.56E-02	6.08E-02	5.51E-03	8.48E-03	5.26E-02	3.59E-02
PMS1_0_multinomial_train1.53	3.18E-02	5.75E-02	1.13E-02	1.12E-02	4.38E-02	3.76E-02
PMS1_0_multinomial_train1.54	3.35E-02	6.06E-02	2.35E-03	2.67E-03	4.62E-02	3.97E-02
PMS1_0_multinomial_train1.55	3.78E-02	6.43E-02	1.18E-02	4.37E-62	5.19E-02	3.85E-02
PMS1_0_multinomial_train1.56	3.07E-02	5.52E-02	1.35E-02	1.29E-02	4.03E-02	3.61E-02
PMS1_0_multinomial_train1.57	3.31E-02	5.78E-02	9.37E-03	1.13E-02	4.25E-02	3.52E-02
PMS1_0_multinomial_train1.58	3.70E-02	6.30E-02	1.08E-02	3.09E-04	5.44E-02	3.88E-02
PMS1_0_multinomial_train1.59	3.47E-02	5.92E-02	8.49E-03	7.95E-03	4.85E-02	3.65E-02
PMS1_0_multinomial_train1.60	3.42E-02	5.95E-02	7.76E-03	9.98E-03	5.09E-02	3.72E-02
PMS1_0_multinomial_train1.61	3.73E-02	6.68E-02	1.00E-02	3.29E-111	5.50E-02	3.93E-02
PMS1_0_multinomial_train1.62	3.83E-02	6.43E-02	1.20E-02	1.34E-42	5.51E-02	3.83E-02
PMS1_0_multinomial_train1.63	3.87E-02	6.23E-02	6.21E-03	3.07E-05	5.01E-02	4.06E-02
PMS1_0_multinomial_train1.64	3.49E-02	5.74E-02	4.01E-03	4.95E-03	4.17E-02	3.80E-02
PMS1_0_multinomial_train1.65	3.66E-02	6.24E-02	9.94E-03	1.50E-03	5.36E-02	3.86E-02
PMS1_0_multinomial_train1.66	3.36E-02	5.87E-02	4.01E-89	1.28E-02	4.65E-02	3.68E-02
PMS1_0_multinomial_train1.67	3.98E-02	6.53E-02	1.29E-02	6.04E-81	5.10E-02	4.19E-02
PMS1_0_multinomial_train1.68	3.71E-02	5.64E-02	1.41E-02	1.42E-02	4.02E-02	3.32E-02
PMS1_0_multinomial_train1.69	3.49E-02	6.07E-02	5.02E-03	3.93E-03	5.46E-02	3.84E-02
PMS1_0_multinomial_train1.70	4.04E-02	7.08E-02	9.94E-03	0.00E+00	5.15E-02	4.37E-02
PMS1_0_multinomial_train1.71	4.07E-02	6.51E-02	1.05E-02	1.23E-80	4.77E-02	4.25E-02
PMS1_0_multinomial_train1.72	3.09E-02	5.96E-02	6.64E-03	1.12E-02	4.98E-02	3.87E-02
PMS1_0_multinomial_train1.73	2.81E-02	5.84E-02	9.30E-03	7.29E-03	4.12E-02	4.05E-02
PMS1_0_multinomial_train1.74	3.26E-02	5.97E-02	6.01E-03	9.59E-03	4.67E-02	3.91E-02
PMS1_0_multinomial_train1.75	3.56E-02	5.71E-02	8.23E-03	1.28E-02	4.22E-02	3.63E-02
PMS1_0_multinomial_train1.76	3.51E-02	5.90E-02	1.54E-03	1.23E-02	4.54E-02	3.83E-02
PMS1_0_multinomial_train1.77	4.00E-02	6.00E-02	1.26E-02	2.70E-03	4.87E-02	3.52E-02
PMS1_0_multinomial_train1.78	4.41E-02	6.75E-02	1.33E-02	7.74E-58	5.40E-02	3.89E-02
PMS1_0_multinomial_train1.79	3.77E-02	5.47E-02	1.36E-02	1.44E-02	3.82E-02	3.40E-02
PMS1_0_multinomial_train1.80	3.85E-02	6.44E-02	1.42E-02	2.17E-65	5.44E-02	4.03E-02
PMS1_0_multinomial_train1.81	3.54E-02	6.07E-02	4.26E-06	8.10E-04	5.15E-02	4.06E-02
PMS1_0_multinomial_train1.82	3.68E-02	6.23E-02	9.87E-03	1.27E-03	5.56E-02	4.01E-02
PMS1_0_multinomial_train1.83	3.37E-02	5.81E-02	1.28E-02	7.36E-03	4.82E-02	3.83E-02
PMS1_0_multinomial_train1.84	3.57E-02	5.64E-02	7.94E-03	1.58E-02	4.19E-02	3.56E-02
PMS1_0_multinomial_train1.85	3.56E-02	6.81E-02	7.10E-03	2.60E-122	5.30E-02	4.18E-02
PMS1_0_multinomial_train1.86	3.45E-02	5.82E-02	1.09E-02	1.20E-02	4.26E-02	3.64E-02
PMS1_0_multinomial_train1.87	3.97E-02	6.48E-02	5.58E-03	1.17E-15	5.57E-02	4.08E-02
PMS1_0_multinomial_train1.88	3.50E-02	5.76E-02	8.34E-03	1.20E-02	4.50E-02	3.80E-02
PMS1_0_multinomial_train1.89	3.85E-02	5.95E-02	7.33E-03	9.98E-03	4.67E-02	3.77E-02
PMS1_0_multinomial_train1.90	3.47E-02	5.93E-02	7.62E-03	8.94E-03	4.78E-02	3.87E-02
PMS1_0_multinomial_train1.91	4.02E-02	6.51E-02	1.86E-02	0.00E+00	5.07E-02	3.88E-02
PMS1_0_multinomial_train1.92	3.98E-02	6.35E-02	7.96E-03	3.37E-03	5.27E-02	4.08E-02
PMS1_0_multinomial_train1.93	4.01E-02	6.55E-02	1.11E-02	2.80E-34	5.48E-02	4.18E-02
PMS1_0_multinomial_train1.94	3.98E-02	5.61E-02	1.12E-02	1.14E-02	4.13E-02	3.59E-02
PMS1_0_multinomial_train1.95	4.36E-02	6.45E-02	1.20E-02	1.18E-03	5.28E-02	4.10E-02
PMS1_0_multinomial_train1.96	3.68E-02	5.96E-02	8.00E-03	2.90E-03	4.82E-02	3.74E-02
PMS1_0_multinomial_train1.97	4.08E-02	5.96E-02	9.84E-03	1.02E-02	4.46E-02	3.85E-02
PMS1_0_multinomial_train1.98	3.41E-02	5.43E-02	1.31E-02	1.28E-02	4.01E-02	3.36E-02
PMS2_0_multinomial_train1	2.55E-02	1.58E-06	1.39E-01	2.46E-03	6.61E-03	6.28E-03
PMS2_0_multinomial_train1.1	2.42E-02	1.67E-26	1.42E-01	5.32E-03	7.06E-03	5.91E-03
PMS2_0_multinomial_train1.2	2.38E-02	1.67E-26	1.39E-01	4.24E-03	9.31E-03	6.73E-03
PMS2_0_multinomial_train1.3	2.03E-02	8.59E-07	1.44E-01	3.72E-03	7.31E-03	9.64E-03
PMS2_0_multinomial_train1.4	2.61E-02	3.48E-04	1.36E-01	4.75E-03	6.30E-03	5.90E-03
PMS2_0_multinomial_train1.5	2.35E-02	5.53E-18	1.38E-01	2.81E-03	8.35E-03	5.86E-03
PMS2_0_multinomial_train1.6	2.35E-02	1.71E-09	1.46E-01	4.59E-03	5.55E-03	4.65E-03
PMS2_0_multinomial_train1.7	2.48E-02	4.41E-14	1.41E-01	4.94E-03	7.37E-03	1.67E-26
PMS2_0_multinomial_train1.8	2.57E-02	3.26E-07	1.37E-01	2.73E-03	7.90E-03	6.13E-03
PMS2_0_multinomial_train1.9	2.16E-02	4.93E-11	1.42E-01	2.93E-03	8.75E-03	1.23E-02
PMS2_0_multinomial_train1.10	2.57E-02	2.24E-03	1.43E-01	3.57E-03	5.58E-03	5.88E-03
PMS2_0_multinomial_train1.11	2.31E-02	1.62E-26	1.41E-01	2.87E-03	7.82E-03	9.02E-03
PMS2_0_multinomial_train1.12	2.31E-02	1.02E-03	1.38E-01	1.70E-03	9.79E-03	6.60E-03
PMS2_0_multinomial_train1.13	2.25E-02	2.78E-26	1.39E-01	5.01E-03	7.91E-03	6.27E-03
PMS2_0_multinomial_train1.14	2.18E-02	1.21E-09	1.46E-01	4.98E-03	6.78E-03	4.90E-03
PMS2_0_multinomial_train1.15	2.52E-02	6.85E-06	1.39E-01	3.15E-03	6.59E-03	1.03E-02
PMS2_0_multinomial_train1.16	2.53E-02	1.46E-03	1.37E-01	3.36E-03	7.55E-03	6.78E-03
PMS2_0_multinomial_train1.17	2.77E-02	1.27E-17	1.43E-01	4.75E-03	7.88E-03	2.68E-03
PMS2_0_multinomial_train1.18	2.54E-02	5.62E-10	1.40E-01	7.38E-03	7.83E-03	3.05E-03
PMS2_0_multinomial_train1.19	2.63E-02	1.63E-26	1.44E-01	6.46E-03	6.89E-03	2.84E-03
PMS2_0_multinomial_train1.20	2.97E-02	3.76E-15	1.41E-01	3.70E-03	5.30E-03	6.55E-03
PMS2_0_multinomial_train1.21	2.75E-02	8.92E-15	1.40E-01	2.45E-03	7.93E-03	3.39E-03
PMS2_0_multinomial_train1.22	2.18E-02	1.67E-26	1.47E-01	5.47E-03	7.94E-03	7.27E-03
PMS2_0_multinomial_train1.23	2.26E-02	3.09E-21	1.37E-01	2.35E-03	9.45E-03	7.43E-03
PMS2_0_multinomial_train1.24	2.36E-02	1.67E-26	1.39E-01	2.38E-03	7.62E-03	9.38E-03
PMS2_0_multinomial_train1.25	2.44E-02	1.67E-26	1.42E-01	7.07E-03	8.18E-03	5.80E-03
PMS2_0_multinomial_train1.26	2.43E-02	4.52E-04	1.42E-01	4.61E-03	7.46E-03	2.31E-03
PMS2_0_multinomial_train1.27	2.80E-02	1.32E-17	1.42E-01	3.35E-03	8.32E-03	2.77E-03
PMS2_0_multinomial_train1.28	2.54E-02	1.68E-19	1.42E-01	4.43E-03	7.82E-03	5.20E-03
PMS2_0_multinomial_train1.29	2.51E-02	3.23E-05	1.41E-01	5.81E-03	7.64E-03	5.95E-03
PMS2_0_multinomial_train1.30	2.54E-02	5.46E-22	1.44E-01	6.02E-03	6.63E-03	3.65E-03
PMS2_0_multinomial_train1.31	2.05E-02	4.66E-10	1.41E-01	4.81E-03	8.63E-03	1.09E-02
PMS2_0_multinomial_train1.32	2.17E-02	1.13E-12	1.41E-01	4.49E-03	1.06E-02	4.76E-03
PMS2_0_multinomial_train1.33	2.41E-02	7.30E-04	1.35E-01	3.86E-03	7.97E-03	6.25E-03
PMS2_0_multinomial_train1.34	2.37E-02	4.50E-22	1.41E-01	3.89E-03	8.31E-03	4.22E-03
PMS2_0_multinomial_train1.35	2.14E-02	1.30E-07	1.41E-01	4.36E-03	7.47E-03	8.92E-03
PMS2_0_multinomial_train1.36	2.34E-02	7.74E-09	1.40E-01	3.91E-03	6.88E-03	9.79E-03
PMS2_0_multinomial_train1.37	2.47E-02	1.67E-26	1.39E-01	4.69E-03	7.53E-03	8.35E-03
PMS2_0_multinomial_train1.38	2.23E-02	1.02E-06	1.43E-01	4.95E-03	7.03E-03	6.70E-03
PMS2_0_multinomial_train1.39	2.59E-02	1.67E-26	1.40E-01	3.42E-03	7.96E-03	9.48E-03
PMS2_0_multinomial_train1.40	2.63E-02	3.18E-04	1.44E-01	5.07E-03	5.88E-03	4.14E-03
PMS2_0_multinomial_train1.41	2.63E-02	7.85E-25	1.40E-01	5.01E-03	7.17E-03	7.48E-03
PMS2_0_multinomial_train1.42	2.58E-02	9.32E-16	1.42E-01	4.56E-03	7.65E-03	4.19E-03
PMS2_0_multinomial_train1.43	2.19E-02	4.31E-04	1.42E-01	3.42E-03	8.90E-03	7.20E-03
PMS2_0_multinomial_train1.44	2.18E-02	1.67E-26	1.43E-01	3.96E-03	9.23E-03	8.23E-03
PMS2_0_multinomial_train1.45	2.73E-02	1.66E-26	1.39E-01	3.98E-03	5.75E-03	6.21E-03
PMS2_0_multinomial_train1.46	2.49E-02	6.27E-10	1.41E-01	5.32E-03	6.07E-03	4.76E-03
PMS2_0_multinomial_train1.47	2.27E-02	4.66E-08	1.40E-01	4.64E-03	8.46E-03	1.16E-02
PMS2_0_multinomial_train1.48	2.33E-02	1.67E-26	1.46E-01	4.79E-03	6.86E-03	5.52E-03
PMS2_0_multinomial_train1.49	2.23E-02	6.76E-25	1.42E-01	5.21E-03	7.64E-03	7.34E-03
PMS2_0_multinomial_train1.50	2.26E-02	3.91E-07	1.42E-01	2.57E-03	8.69E-03	5.76E-03
PMS2_0_multinomial_train1.51	2.43E-02	6.62E-12	1.38E-01	3.98E-03	6.88E-03	8.93E-03
PMS2_0_multinomial_train1.52	2.63E-02	1.65E-26	1.42E-01	4.59E-03	6.61E-03	6.15E-03
PMS2_0_multinomial_train1.53	2.77E-02	2.59E-11	1.44E-01	4.62E-03	6.77E-03	6.45E-07
PMS2_0_multinomial_train1.54	2.35E-02	1.67E-26	1.42E-01	3.70E-03	9.40E-03	5.18E-03
PMS2_0_multinomial_train1.55	2.13E-02	1.67E-26	1.48E-01	4.45E-03	8.06E-03	6.05E-03
PMS2_0_multinomial_train1.56	2.75E-02	3.00E-05	1.39E-01	2.56E-03	6.28E-03	3.51E-03
PMS2_0_multinomial_train1.57	2.22E-02	1.67E-26	1.43E-01	5.58E-03	8.01E-03	7.42E-03
PMS2_0_multinomial_train1.58	2.29E-02	1.26E-22	1.40E-01	5.53E-03	8.60E-03	2.56E-03
PMS2_0_multinomial_train1.59	2.38E-02	1.57E-26	1.44E-01	2.64E-03	7.84E-03	7.53E-03
PMS2_0_multinomial_train1.60	1.91E-02	1.67E-26	1.46E-01	4.51E-03	8.76E-03	7.21E-03
PMS2_0_multinomial_train1.61	2.50E-02	4.68E-19	1.41E-01	4.56E-03	6.07E-03	4.11E-03
PMS2_0_multinomial_train1.62	2.15E-02	1.66E-03	1.44E-01	4.01E-03	9.78E-03	4.93E-03
PMS2_0_multinomial_train1.63	2.22E-02	3.43E-03	1.43E-01	3.15E-03	7.52E-03	5.60E-03
PMS2_0_multinomial_train1.64	2.30E-02	4.07E-11	1.41E-01	5.78E-03	7.61E-03	5.29E-03
PMS2_0_multinomial_train1.65	2.81E-02	1.67E-26	1.43E-01	4.90E-03	6.61E-03	2.53E-03
PMS2_0_multinomial_train1.66	2.28E-02	9.37E-06	1.41E-01	4.74E-03	7.52E-03	2.74E-03
PMS2_0_multinomial_train1.67	2.04E-02	2.75E-03	1.44E-01	5.60E-03	8.03E-03	6.62E-03
PMS2_0_multinomial_train1.68	2.57E-02	5.19E-03	1.46E-01	1.48E-03	6.89E-03	5.84E-03
PMS2_0_multinomial_train1.69	2.52E-02	6.77E-04	1.38E-01	5.65E-03	8.06E-03	6.12E-03
PMS2_0_multinomial_train1.70	2.24E-02	4.37E-13	1.42E-01	3.52E-03	9.60E-03	6.61E-03
PMS2_0_multinomial_train1.71	2.16E-02	1.67E-26	1.45E-01	3.92E-03	6.68E-03	8.54E-03
PMS2_0_multinomial_train1.72	2.18E-02	2.04E-03	1.41E-01	5.62E-03	8.72E-03	8.47E-03
PMS2_0_multinomial_train1.73	2.39E-02	7.19E-17	1.43E-01	3.38E-03	6.47E-03	5.16E-03
PMS2_0_multinomial_train1.74	2.28E-02	1.67E-26	1.42E-01	5.02E-03	7.59E-03	6.52E-03
PMS2_0_multinomial_train1.75	2.26E-02	7.99E-14	1.43E-01	4.65E-03	7.87E-03	9.67E-03
PMS2_0_multinomial_train1.76	2.15E-02	7.29E-18	1.42E-01	8.09E-03	9.24E-03	5.14E-03
PMS2_0_multinomial_train1.77	2.41E-02	6.99E-14	1.37E-01	3.60E-03	8.57E-03	9.93E-03
PMS2_0_multinomial_train1.78	2.25E-02	1.24E-03	1.46E-01	4.76E-03	7.31E-03	3.72E-03
PMS2_0_multinomial_train1.79	2.19E-02	1.80E-06	1.39E-01	5.39E-03	8.24E-03	6.57E-03
PMS2_0_multinomial_train1.80	2.37E-02	7.68E-08	1.41E-01	3.97E-03	8.05E-03	4.98E-03
PMS2_0_multinomial_train1.81	2.28E-02	5.90E-05	1.45E-01	6.39E-03	6.33E-03	1.33E-03
PMS2_0_multinomial_train1.82	2.51E-02	1.77E-15	1.38E-01	2.09E-03	9.74E-03	6.88E-03
PMS2_0_multinomial_train1.83	2.47E-02	9.53E-19	1.40E-01	6.32E-03	8.42E-03	6.10E-03
PMS2_0_multinomial_train1.84	2.53E-02	1.73E-15	1.46E-01	4.23E-03	5.61E-03	6.12E-03
PMS2_0_multinomial_train1.85	2.28E-02	1.07E-20	1.41E-01	4.42E-03	7.52E-03	8.17E-03
PMS2_0_multinomial_train1.86	2.34E-02	1.82E-03	1.43E-01	3.31E-03	7.85E-03	5.18E-03
PMS2_0_multinomial_train1.87	2.28E-02	1.67E-26	1.45E-01	4.98E-03	7.05E-03	6.96E-03
PMS2_0_multinomial_train1.88	2.27E-02	1.67E-26	1.42E-01	5.26E-03	1.03E-02	5.00E-03
PMS2_0_multinomial_train1.89	2.27E-02	1.67E-26	1.47E-01	4.88E-03	6.33E-03	5.22E-03
PMS2_0_multinomial_train1.90	2.48E-02	4.75E-11	1.38E-01	2.13E-03	8.33E-03	4.73E-03
PMS2_0_multinomial_train1.91	2.36E-02	8.85E-26	1.39E-01	2.35E-03	8.43E-03	5.88E-03
PMS2_0_multinomial_train1.92	2.66E-02	2.89E-22	1.42E-01	2.25E-03	6.61E-03	4.66E-03
PMS2_0_multinomial_train1.93	2.93E-02	1.24E-22	1.45E-01	6.55E-03	6.81E-03	3.92E-03
PMS2_0_multinomial_train1.94	2.65E-02	2.28E-19	1.42E-01	4.90E-03	6.07E-03	4.31E-03
PMS2_0_multinomial_train1.95	2.22E-02	1.67E-26	1.45E-01	6.21E-03	8.37E-03	6.07E-03
PMS2_0_multinomial_train1.96	2.32E-02	2.20E-21	1.41E-01	2.61E-03	8.23E-03	7.67E-03
PMS2_0_multinomial_train1.97	2.02E-02	3.02E-19	1.40E-01	4.77E-03	9.79E-03	9.91E-03
PMS2_0_multinomial_train1.98	2.35E-02	1.67E-26	1.39E-01	3.04E-03	9.14E-03	7.00E-03
OGG1_1_real_train2	1.48E-02	1.12E-02	4.63E-03	1.73E-02	3.83E-02	1.06E-02
RNF168_1_real_train2	4.88E-02	1.59E-01	1.03E-01	8.79E-04	3.45E-02	1.00E-26
UNG_1_real_train2	4.33E-02	3.13E-02	2.22E-02	3.10E-04	1.93E-02	3.00E-02
ATP2B4_2_real_train2	2.41E-03	1.10E-01	1.78E-02	4.68E-02	7.26E-02	6.74E-02
ATP2B4_3_real_train2	3.52E-03	1.03E-01	1.84E-02	4.58E-02	7.07E-02	6.26E-02
MLH1_1_real_train2	1.42E-01	9.81E-02	4.25E-03	4.62E-03	8.36E-03	4.83E-04
MSH6_2_real_train2	1.42E-01	4.55E-03	1.44E-01	4.66E-03	4.06E-03	2.61E-02
MSH6_3_real_train2	1.43E-01	1.53E-26	1.46E-01	3.76E-03	2.31E-20	2.41E-02
PMS1_1_real_train2	3.83E-02	5.88E-02	8.57E-03	2.73E-03	4.83E-02	3.82E-02
PMS2_1_real_train2	2.37E-02	3.19E-03	1.57E-01	2.41E-03	1.66E-26	5.76E-03
OGG1_1_multinomial_train2	1.61E-02	5.56E-03	7.52E-03	1.82E-02	3.81E-02	1.31E-02
OGG1_1_multinomial_train2.1	1.52E-02	4.35E-16	4.47E-03	1.63E-02	3.43E-02	6.96E-03
OGG1_1_multinomial_train2.2	1.12E-02	1.91E-48	4.36E-03	1.64E-02	3.31E-02	5.92E-04
OGG1_1_multinomial_train2.3	1.44E-02	9.25E-25	7.99E-03	1.66E-02	3.39E-02	1.56E-03
OGG1_1_multinomial_train2.4	1.14E-02	1.10E-44	5.89E-03	1.60E-02	3.23E-02	1.07E-07
OGG1_1_multinomial_train2.5	1.49E-02	1.85E-02	4.24E-03	1.89E-02	4.08E-02	1.34E-02
OGG1_1_multinomial_train2.6	1.80E-02	4.47E-03	6.49E-03	1.81E-02	3.81E-02	1.35E-02
OGG1_1_multinomial_train2.7	1.23E-02	3.63E-03	4.89E-03	1.84E-02	3.80E-02	1.22E-02
OGG1_1_multinomial_train2.8	1.69E-02	4.12E-03	7.81E-03	1.78E-02	3.73E-02	1.11E-02
OGG1_1_multinomial_train2.9	1.40E-02	2.05E-02	9.39E-03	1.86E-02	4.07E-02	1.37E-02
OGG1_1_multinomial_train2.10	1.78E-02	8.29E-03	6.57E-03	1.66E-02	3.67E-02	6.72E-03
OGG1_1_multinomial_train2.11	1.46E-02	7.26E-03	8.45E-03	1.64E-02	3.51E-02	2.88E-03
OGG1_1_multinomial_train2.12	1.83E-02	1.60E-03	7.91E-03	1.76E-02	3.65E-02	8.13E-03
OGG1_1_multinomial_train2.13	1.60E-02	1.52E-02	5.16E-03	1.83E-02	3.97E-02	1.17E-02
OGG1_1_multinomial_train2.14	1.45E-02	4.78E-03	7.67E-03	1.69E-02	3.55E-02	7.96E-03
OGG1_1_multinomial_train2.15	1.21E-02	1.97E-02	2.69E-03	1.95E-02	4.16E-02	1.01E-02
OGG1_1_multinomial_train2.16	1.53E-02	1.33E-02	2.93E-03	1.71E-02	3.76E-02	1.03E-02
OGG1_1_multinomial_train2.17	1.49E-02	1.67E-02	6.14E-03	1.81E-02	3.97E-02	1.18E-02
OGG1_1_multinomial_train2.18	1.23E-02	1.94E-02	9.25E-03	1.76E-02	3.88E-02	8.80E-03
OGG1_1_multinomial_train2.19	1.72E-02	1.29E-02	9.84E-03	1.73E-02	3.87E-02	1.19E-02
OGG1_1_multinomial_train2.20	1.44E-02	1.30E-04	5.18E-03	1.81E-02	3.76E-02	1.11E-02
OGG1_1_multinomial_train2.21	1.53E-02	1.66E-02	4.12E-03	1.89E-02	4.06E-02	9.64E-03
OGG1_1_multinomial_train2.22	1.71E-02	5.46E-03	8.90E-03	1.81E-02	3.80E-02	1.28E-02
OGG1_1_multinomial_train2.23	1.46E-02	3.17E-03	4.34E-03	1.84E-02	3.82E-02	1.34E-02
OGG1_1_multinomial_train2.24	1.43E-02	1.45E-02	7.21E-03	1.76E-02	3.89E-02	9.86E-03
OGG1_1_multinomial_train2.25	1.20E-02	2.23E-36	5.62E-03	1.66E-02	3.42E-02	2.77E-03
OGG1_1_multinomial_train2.26	1.33E-02	4.76E-03	4.47E-03	1.83E-02	3.84E-02	8.01E-03
OGG1_1_multinomial_train2.27	1.72E-02	1.29E-02	7.37E-03	1.77E-02	3.88E-02	1.23E-02
OGG1_1_multinomial_train2.28	1.43E-02	1.45E-02	8.51E-03	1.77E-02	3.92E-02	1.06E-02
OGG1_1_multinomial_train2.29	1.55E-02	2.02E-02	4.84E-03	1.89E-02	4.11E-02	1.66E-02
OGG1_1_multinomial_train2.30	1.06E-02	1.95E-30	6.25E-03	1.60E-02	3.28E-02	2.41E-03
OGG1_1_multinomial_train2.31	1.58E-02	3.47E-03	7.74E-03	1.65E-02	3.49E-02	7.97E-03
OGG1_1_multinomial_train2.32	1.60E-02	7.79E-03	8.42E-03	1.78E-02	3.74E-02	9.59E-03
OGG1_1_multinomial_train2.33	1.68E-02	7.53E-03	1.00E-02	1.78E-02	3.74E-02	1.15E-02
OGG1_1_multinomial_train2.34	1.21E-02	1.07E-53	5.37E-03	1.55E-02	3.14E-02	2.46E-04
OGG1_1_multinomial_train2.35	1.48E-02	8.53E-03	5.39E-03	1.64E-02	3.66E-02	8.04E-03
OGG1_1_multinomial_train2.36	1.43E-02	1.71E-02	1.03E-64	1.76E-02	3.96E-02	1.42E-02
OGG1_1_multinomial_train2.37	1.57E-02	2.53E-25	5.27E-03	1.75E-02	3.66E-02	1.01E-02
OGG1_1_multinomial_train2.38	1.40E-02	8.85E-05	4.77E-03	1.64E-02	3.42E-02	4.73E-03
OGG1_1_multinomial_train2.39	1.20E-02	2.65E-02	5.57E-03	1.84E-02	4.15E-02	1.77E-02
OGG1_1_multinomial_train2.40	1.52E-02	1.22E-02	7.25E-03	1.70E-02	3.81E-02	1.03E-02
OGG1_1_multinomial_train2.41	1.55E-02	2.37E-02	8.05E-03	1.75E-02	4.04E-02	1.50E-02
OGG1_1_multinomial_train2.42	1.16E-02	2.47E-02	4.93E-03	2.07E-02	4.29E-02	1.30E-02
